fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
50900,51316,Bloodbound Covenant,Pixel Ninjas,1738328400,21688,2025_5,12,9,0,2,0,0.75,21,19,0,0,0,0.9,1738387814.66743
8706,41929,Carbon,Valor,1738245600,21687,2025_5,95,92,1,1,0,0.97,96,76,2,13,0,0.79,1738387814.66743
13307,13737,Goblin Horde,The War Rig,1738357200,21684,2025_5,66,15,36,7,0,0.23,52,35,3,9,0,0.67,1738387814.66743
52851,53010,The Red Rabbit,Edo,1738256400,21682,2025_5,16,15,1,0,0,0.94,19,6,10,3,0,0.32,1738387814.66743
20303,44865,The Saviors,Violent Resolution,1738339200,21681,2025_5,58,51,0,6,0,0.88,51,39,4,7,0,0.76,1738387814.66743
9689,21716,Deja,The Covenant,1738353600,21677,2025_5,89,1,53,14,0,0.01,91,42,12,17,0,0.46,1738387814.66743
11131,15837,Infernum Perdition,Suits,1738368000,21676,2025_5,72,38,20,9,0,0.53,68,2,30,11,0,0.03,1738387814.66743
39779,53100,The Faceless Ones,Menacing Monkeys,1738278000,21674,2025_5,15,10,4,0,0,0.67,14,11,2,1,0,0.79,1738387814.66743
50700,50867,T.H.C,Shadow Ghost,1738342800,21673,2025_5,17,0,8,3,0,0,18,3,10,4,0,0.17,1738387814.66743
28460,44040,Gangsta&#8217;s With Attitude,Galactic Arcade,1738360800,21669,2025_5,54,26,20,1,0,0.48,62,2,26,18,0,0.03,1738387814.66743
38319,50737,Unity Of Bagan,Rocky&#039;s Gym,1738335600,21666,2025_5,22,20,0,1,0,0.91,19,1,16,2,0,0.05,1738387814.66743
41234,46144,Peaky CS,SKS MUTATED,1738368000,21665,2025_5,42,36,3,1,0,0.86,40,23,14,2,0,0.58,1738387814.66743
13525,42832,Wargasm 2.0,Ascendency,1738260000,21662,2025_5,27,2,14,4,0,0.07,18,2,16,0,0,0.11,1738387814.66743
48243,50524,Little Lizards,Epsilon Eridani,1738256400,21658,2025_5,16,7,1,5,0,0.44,20,0,10,3,0,0,1738387814.66743
51430,52983,THE  COUNCIL,House of Shadow Slayer,1738357200,21656,2025_5,15,2,12,0,0,0.13,14,14,0,0,0,1,1738387814.66743
52240,52860,Th3 illuminati 2.0,$$$,1738375200,21653,2025_5,15,9,6,0,0,0.6,20,16,4,0,0,0.8,1738387814.66743
52508,52857,Obsidian Order,MARISALINGS,1738281600,21651,2025_5,16,7,1,5,0,0.44,12,5,5,2,0,0.42,1738387814.66743
31412,41291,Error [404],UNDERWORLD ASSASSINS,1738364400,21646,2025_5,31,4,16,8,0,0.13,31,23,0,3,0,0.74,1738387814.66743
40385,40673,Death Before Dishonor,Dudes I&#039;d Like to Fight,1738364400,21641,2025_5,16,2,11,2,0,0.12,12,1,9,2,0,0.08,1738387814.66743
51624,52218,Bamboo Union,Torn City Traders,1738267200,21640,2025_5,25,14,8,1,0,0.56,15,11,1,2,0,0.73,1738387814.66743
52358,53164,Gotham&#039;s Finest,Deities of Darkness,1738288800,21638,2025_5,17,15,0,2,0,0.88,12,8,2,2,0,0.67,1738387814.66743
2736,46442,Itsi Bitsi Bikini,The Resolute,1738263600,21635,2025_5,100,93,0,5,0,0.93,99,93,0,6,0,0.94,1738387814.66743
51454,52677,Sarrrrrrrrrrrrrrrrrrrrrrr,The Lions Den,1738263600,21633,2025_5,10,1,8,0,0,0.1,15,2,8,0,0,0.13,1738387814.66743
42911,52235,The Black Box,TheMatrix,1738342800,21631,2025_5,11,2,6,2,0,0.18,14,11,2,1,0,0.79,1738387814.66743
49636,51238,New Beginning,The Fat Elephant,1738267200,21629,2025_5,26,5,16,1,0,0.19,17,0,13,3,0,0,1738387814.66743
51579,52834,Win Or Learn,Mullet Mafia,1738346400,21628,2025_5,20,0,18,1,0,0,25,11,7,4,0,0.44,1738387814.66743
47615,48180,TORN&#8217;S NEW HITTERS,Talented,1738245600,21627,2025_5,12,9,2,0,0,0.75,18,17,0,1,0,0.94,1738387814.66743
52780,52940,LeprechaunLiberationFront,BATTLE CLAN,1738324800,21622,2025_5,15,14,0,1,0,0.93,10,3,2,1,0,0.3,1738387814.66743
52275,52870,The Blood Hoods,Murder,1738249200,21621,2025_5,13,9,2,0,0,0.69,12,4,2,1,0,0.33,1738387814.66743
42741,48650,Black  Lotus  Society,300,1738350000,21619,2025_5,20,6,13,1,0,0.3,19,17,1,1,0,0.89,1738387814.66743
49477,52799,Hellamondo,Bingo Loco,1738274400,21615,2025_5,22,21,1,0,0,0.95,15,8,0,5,0,0.53,1738387814.66743
46673,52209,Rockstar,Monark HQ,1738357200,21614,2025_5,29,26,0,2,0,0.9,19,11,8,0,0,0.58,1738387814.66743
48572,51855,The Roman Empire,Chaos Cartel,1738267200,21611,2025_5,37,18,8,5,0,0.49,30,4,24,2,0,0.13,1738387814.66743
366,16282,Evolution,Nuclear Winter,1738328400,21610,2025_5,97,92,1,3,0,0.95,91,72,5,10,0,0.79,1738387814.66743
49650,52043,Nebula,Hellfire Syndicate,1738195200,21606,2025_5,19,2,10,5,0,0.11,15,3,6,4,0,0.2,1738387814.66743
50516,51282,Blackjack and Hookers,Our Gang,1738353600,21605,2025_5,14,2,12,0,0,0.14,11,0,6,4,0,0,1738387814.66743
8468,22295,Bloodbath and Beyond,Aquarius,1738267200,21604,2025_5,83,73,1,8,1,0.89,80,69,0,8,0,0.86,1738387814.66743
50433,50528,Golden Dawn Mafia,shell farm,1738350000,21602,2025_5,20,8,4,3,0,0.4,18,2,16,0,0,0.11,1738387814.66743
14581,42055,Project Nimbus,Dead Fragment,1738350000,21600,2025_5,73,66,1,1,0,0.9,55,14,34,7,0,0.25,1738387814.66743
43226,51719,The Risen,Lycans,1738360800,21593,2025_5,15,10,0,3,0,0.67,12,8,1,0,0,0.67,1738387814.66743
10818,26437,Lex Wolverines,The Prowl,1738267200,21592,2025_5,89,82,6,1,0,0.92,74,0,65,4,0,0,1738387814.66743
52234,52764,Phantom Reapers,Arctic Vanguard INC,1738335600,21591,2025_5,27,17,5,2,0,0.63,21,12,9,0,0,0.57,1738387814.66743
50354,52603,Order of Ravens,Midas Touch,1738371600,21590,2025_5,23,12,2,6,0,0.52,13,5,5,0,0,0.38,1738387814.66743
9405,24106,Voidbringers,The Almanac,1738270800,21589,2025_5,12,11,0,1,0,0.92,14,13,1,0,0,0.93,1738387814.66743
9503,37595,TSFTS Microbrewery,Firequackers,1738350000,21588,2025_5,38,36,1,1,0,0.95,30,27,1,0,0,0.9,1738387814.66743
7835,16312,Monarch Mutation,39th Street Killers X,1738252800,21587,2025_5,84,76,2,5,0,0.9,91,87,1,1,0,0.96,1738387814.66743
48640,49072,Phoenix Ascent,Not a Cache Farm,1738350000,21585,2025_5,47,8,17,11,0,0.17,40,16,20,3,0,0.4,1738387814.66743
50334,51357,Noble Vanguard,Lilium Alba Lupi,1738328400,21821,2025_5,16,4,5,4,0,0.25,11,3,6,0,0,0.27,1738389615.0888
38662,46666,Only The Family,Fluffy Kittens Inc.,1738389600,21820,2025_5,26,5,21,0,0,0.19,35,8,17,8,0,0.23,1738389615.0888
52652,53186,RAVISPA,Light rangers,1738267200,21819,2025_5,15,15,0,0,0,1,11,10,0,1,0,0.91,1738389615.0888
89,2013,Catalysis,Subversive  Alliance,1738335600,21817,2025_5,93,18,72,1,0,0.19,99,1,89,6,0,0.01,1738389615.0888
8085,10174,Nuclear Blast,AQUA-Poseidon,1738249200,21816,2025_5,97,90,1,4,0,0.93,85,82,0,3,0,0.96,1738389615.0888
231,6731,Destructive Anomaly,The Next Level,1738357200,21814,2025_5,93,2,81,4,0,0.02,98,42,51,3,0,0.43,1738389615.0888
21665,27370,Monarch Army of Light,Desert Eagle,1738249200,21813,2025_5,88,76,1,8,0,0.86,75,69,0,4,0,0.92,1738389615.0888
53155,53241,TCC,Dead Church Priests,1738364400,21811,2025_5,10,7,2,1,0,0.7,15,7,8,0,0,0.47,1738389615.0888
11747,14365,Natural Selection II,JFK 2.1,1738353600,21809,2025_5,95,29,62,0,0,0.31,96,0,85,5,0,0,1738389615.0888
11898,41028,Harms Way,DP Medics,1738245600,21808,2025_5,17,17,0,0,0,1,18,16,1,1,0,0.89,1738389615.0888
50960,52267,The District,Hippy War Commune,1738353600,21807,2025_5,18,4,7,6,0,0.22,13,4,5,2,0,0.31,1738389615.0888
52090,52916,Endiness,Brothers faction,1738242000,21805,2025_5,15,2,13,0,0,0.13,10,9,1,0,0,0.9,1738389615.0888
478,10610,PT-ShadowRazers,NPO - Strength,1738353600,21804,2025_5,75,6,47,13,0,0.08,85,53,14,4,0,0.62,1738389615.0888
50754,51200,Th3 Illuminati,The Bottomless Pit,1738256400,21802,2025_5,13,8,1,2,0,0.62,18,15,0,1,0,0.83,1738389615.0888
51984,52875,x00,TS (ThinkStation),1738346400,21801,2025_5,15,8,4,3,0,0.53,12,4,8,0,0,0.33,1738389615.0888
44746,52835,After-Death,Assbeater Bozos,1738195200,21800,2025_5,11,11,0,0,0,1,10,9,1,0,0,0.9,1738389615.0888
6557,53207,Stepping Stones,LLLL,1738281600,21799,2025_5,11,2,6,3,0,0.18,11,9,1,0,0,0.82,1738389615.0888
16696,46978,PT-Guemedolphinos,PT-Slinkys,1738364400,21797,2025_5,36,34,0,2,0,0.94,47,37,0,10,0,0.79,1738389615.0888
8867,28349,Monarch Chrysalis,Dexter&#039;s Laboratory,1738335600,21792,2025_5,91,84,0,5,0,0.92,91,84,1,5,0,0.92,1738389615.0888
47042,51803,Risky Business,SlowPokeTail Harvest Crew,1738242000,21791,2025_5,19,14,1,3,0,0.74,16,16,0,0,0,1,1738389615.0888
8566,34247,Mismatched,Veloce,1738357200,21789,2025_5,40,38,0,2,0,0.95,54,51,0,1,0,0.94,1738389615.0888
34623,45415,Viking Emus,PT-SunnyVale,1738260000,21785,2025_5,31,26,0,4,0,0.84,32,29,0,2,0,0.91,1738389615.0888
51011,52052,The Crazy Horses,Special Task Force,1738357200,21782,2025_5,12,4,1,3,0,0.33,12,0,11,0,0,0,1738389615.0888
16247,42435,Capacity X,Nub Army,1738274400,21781,2025_5,50,47,2,1,0,0.94,52,46,0,5,0,0.88,1738389615.0888
52465,53020,Keyboard Cowboys,Los Blancos Eldorado,1738360800,21775,2025_5,22,18,0,2,0,0.82,14,10,4,0,0,0.71,1738389615.0888
47863,51758,Vanguard Assassins,Dracula's Disciples,1738270800,21771,2025_5,25,0,16,7,0,0,20,3,14,2,0,0.15,1738389615.0888
44092,50517,PERMANENT VACATION,Attack Mode,1738364400,21770,2025_5,15,10,3,2,0,0.67,13,0,12,0,0,0,1738389615.0888
52203,52866,The Bruddahood,GanjaWarriors,1738270800,21769,2025_5,19,13,1,3,0,0.68,14,3,9,2,0,0.21,1738389615.0888
10184,15256,Queen Bee,Defenestration,1738335600,21768,2025_5,17,16,1,0,0,0.94,15,14,1,0,0,0.93,1738389615.0888
49707,53109,T&#039;c outkasts HQ,Cali Cartel,1738267200,21766,2025_5,15,9,1,3,0,0.6,15,11,4,0,0,0.73,1738389615.0888
31764,37426,39th Street Warriors,Monarch Embassy,1738357200,21761,2025_5,91,86,2,3,0,0.95,84,73,10,1,0,0.87,1738389615.0888
49924,50579,OnlyXans Premium,Trash Bandits,1738274400,21759,2025_5,27,0,17,4,0,0,23,4,14,3,0,0.17,1738389615.0888
3241,9533,JFK,Natural Selection,1738346400,21758,2025_5,81,66,13,0,0,0.81,98,94,2,1,0,0.96,1738389615.0888
52032,52128,War Criminals,The Pilgrimage,1738206000,21757,2025_5,18,12,4,1,0,0.67,15,14,0,0,0,0.93,1738389615.0888
52984,53093,Blood Coven,Shadow-Syndicate,1738281600,21755,2025_5,14,7,6,1,0,0.5,11,9,2,0,0,0.82,1738389615.0888
49955,50982,WGAW,Legion of the Damned,1738252800,21754,2025_5,11,1,5,2,0,0.09,12,2,7,3,0,0.17,1738389615.0888
52588,53138,White Blood Cells,Dreaded Lords Of Death,1738353600,21753,2025_5,13,11,2,0,0,0.85,14,3,10,0,0,0.21,1738389615.0888
51420,52357,Mission impossible,Mystic Marauders,1738260000,21752,2025_5,18,1,10,4,0,0.06,11,3,7,1,0,0.27,1738389615.0888
48965,49776,Brotherhood of Butchers,Port Royal,1738328400,21751,2025_5,24,3,10,4,0,0.12,24,13,11,0,0,0.54,1738389615.0888
41309,51164,The Askelads,Lowkey Lunatics,1738274400,21750,2025_5,12,0,8,3,0,0,16,4,8,2,0,0.25,1738389615.0888
9370,49147,Cipher,Gladiators,1738357200,21749,2025_5,38,33,0,2,0,0.87,26,25,0,1,0,0.96,1738389615.0888
51078,52380,Astral Alliance,The Klingon Empire,1738288800,21747,2025_5,14,7,0,3,0,0.5,15,9,1,3,0,0.6,1738389615.0888
53001,53008,No morals,MAYANS-Training,1738342800,21745,2025_5,12,8,0,3,0,0.67,11,3,5,1,0,0.27,1738389615.0888
9110,9412,Siege,BLACK STATUES,1738274400,21744,2025_5,99,82,4,10,0,0.83,96,84,1,6,0,0.88,1738389615.0888
44594,49573,The WarSluts,Fast&amp;FuriousTornDrift,1738357200,21742,2025_5,32,27,4,1,0,0.84,21,1,18,0,0,0.05,1738389615.0888
48563,53011,Morty&#039;s Mindblowers,T&#039;C OUTKAST BASE 1,1738267200,21740,2025_5,22,15,4,2,0,0.68,13,3,7,3,0,0.23,1738389615.0888
46127,48684,Cyber Warfare,Torn Community Garden,1738353600,21739,2025_5,30,29,0,0,0,0.97,25,16,8,0,0,0.64,1738389615.0888
40664,51697,Lucifer&#8217;s Saints,Nine Hells of Baator,1738368000,21737,2025_5,23,14,5,2,0,0.61,14,3,4,4,0,0.21,1738389615.0888
40334,40380,Sentinels,Seshlehem,1738353600,21735,2025_5,31,4,26,0,0,0.13,36,8,25,3,0,0.22,1738389615.0888
9356,15222,SMTH - Party Animals,Mortiferi,1738245600,21733,2025_5,96,75,1,14,1,0.79,74,61,1,10,0,0.82,1738389615.0888
230,9041,PT-Family,PT-Calculated,1738342800,21732,2025_5,87,80,1,6,0,0.92,96,86,1,8,0,0.9,1738389615.0888
9171,48093,Occul2us,UNDERWORLD,1738242000,21731,2025_5,15,13,0,1,0,0.87,18,16,0,1,0,0.89,1738389615.0888
14438,50104,Halos Core,"The Big, Smol &amp; The Swole",1738324800,21729,2025_5,28,13,8,6,0,0.46,28,6,12,8,0,0.21,1738389615.0888
51572,53136,Winter Fell,Rogue Juniors,1738335600,21727,2025_5,14,6,8,0,0,0.43,17,16,0,0,0,0.94,1738389615.0888
21541,50706,My Brother&#8217;s Keeper,REBELLION,1738249200,21726,2025_5,31,15,9,4,0,0.48,26,4,10,7,0,0.15,1738389615.0888
51141,51754,monark krisalis,Outlaw&#039;s HQ,1738360800,21725,2025_5,16,13,3,0,0,0.81,15,6,9,0,0,0.4,1738389615.0888
18090,50440,REK&amp;morty,The Desert Rats.,1738263600,21724,2025_5,12,9,1,1,0,0.75,11,11,0,0,0,1,1738389615.0888
49010,50740,Academy of Killers BR,Double Chocolate Winter,1738346400,21723,2025_5,51,30,21,0,0,0.59,40,20,12,5,0,0.5,1738389615.0888
10739,12094,The Next Level - Forge,Nuclear Fusion,1738267200,21722,2025_5,81,72,1,7,0,0.89,80,75,0,3,0,0.94,1738389615.0888
52185,52315,B.J.U ELITE FORCE,Th3 Illuminati 3.0,1738350000,21719,2025_5,13,3,10,0,0,0.23,13,7,6,0,0,0.54,1738389615.0888
47614,48769,Shadow Inc,The Coalition,1738238400,21717,2025_5,13,9,4,0,0,0.69,11,9,1,0,0,0.82,1738389615.0888
48372,50642,The Aristocrats,The Milkers,1738368000,21716,2025_5,16,8,5,3,0,0.5,20,6,8,4,0,0.3,1738389615.0888
48747,52608,Gooderfellas,Rogue Algorists,1738285200,21714,2025_5,19,0,13,4,0,0,22,6,13,0,0,0.27,1738389615.0888
48622,50559,Church of Night,Honey,1738274400,21713,2025_5,30,2,25,1,0,0.07,19,0,19,0,0,0,1738389615.0888
52418,52686,The BellaNostra Family,The Eclipsed Order,1738353600,21711,2025_5,18,17,0,0,0,0.94,16,15,0,1,0,0.94,1738389615.0888
49196,51649,Cronies,Dragon Army,1738350000,21708,2025_5,18,0,12,2,0,0,27,20,3,3,0,0.74,1738389615.0888
43946,52228,Wars End,The Flying Dutchman,1738270800,21707,2025_5,18,5,12,0,0,0.28,15,0,7,4,0,0,1738389615.0888
9674,16443,Smells like Sex,Undead Covenant,1738353600,21706,2025_5,57,54,0,2,0,0.95,61,40,17,1,0,0.66,1738389615.0888
51700,52787,Fodder.,Hopeless,1738249200,21705,2025_5,11,2,7,2,0,0.18,20,5,6,2,0,0.25,1738389615.0888
8677,49561,Mana,The Four Twenty H-V-F,1738350000,21704,2025_5,31,28,1,1,0,0.9,21,10,11,0,0,0.48,1738389615.0888
52208,52756,We Forsaken Few,NO F0CKS GIVEN,1738368000,21701,2025_5,10,2,5,2,0,0.2,14,11,1,1,0,0.79,1738389615.0888
50529,50601,Mergers and acquisitions,Gozerian,1738357200,21700,2025_5,11,11,0,0,0,1,18,13,4,1,0,0.72,1738389615.0888
53216,53223,Uncle Baby Billy,Red Ordinance,1738238400,21699,2025_5,15,11,4,0,0,0.73,15,10,5,0,0,0.67,1738389615.0888
52929,52975,TRYHARD,Dark Order Society,1738285200,21698,2025_5,14,7,6,0,0,0.5,15,11,3,1,0,0.73,1738389615.0888
50348,50362,Fulca,SHADOWS.,1738245600,21697,2025_5,20,5,3,6,0,0.25,12,2,8,0,0,0.17,1738389615.0888
48707,50230,Home Base,The Panturas,1738360800,21696,2025_5,16,7,3,2,0,0.44,14,10,0,4,0,0.71,1738389615.0888
50169,51740,Iron Oath,BONE THUGGIN MAFIA,1738278000,21695,2025_5,15,8,4,2,0,0.53,13,10,1,1,0,0.77,1738389615.0888
50278,52284,The White Hat Syndicate,Defenders Of Torn Unite,1738321200,21692,2025_5,13,8,1,2,0,0.62,11,3,6,1,0,0.27,1738389615.0888
41225,47710,PT-erodactyls,PT-GuemLand,1738274400,21691,2025_5,56,54,0,2,0,0.96,44,36,3,4,0,0.82,1738389615.0888
50900,51316,Bloodbound Covenant,Pixel Ninjas,1738328400,21688,2025_5,12,9,0,2,0,0.75,21,9,10,0,0,0.43,1738389615.0888
8706,41929,Carbon,Valor,1738245600,21687,2025_5,95,93,0,2,0,0.98,96,78,2,10,0,0.81,1738389615.0888
13307,13737,Goblin Horde,The War Rig,1738357200,21684,2025_5,66,27,22,7,0,0.41,52,34,3,10,0,0.65,1738389615.0888
52851,53010,The Red Rabbit,Edo,1738256400,21682,2025_5,16,16,0,0,0,1,19,13,3,3,0,0.68,1738389615.0888
20303,44865,The Saviors,Violent Resolution,1738339200,21681,2025_5,58,51,0,5,0,0.88,51,31,12,7,0,0.61,1738389615.0888
9689,21716,Deja,The Covenant,1738353600,21677,2025_5,89,0,53,14,0,0,91,44,7,17,0,0.48,1738389615.0888
11131,15837,Infernum Perdition,Suits,1738368000,21676,2025_5,72,28,29,9,0,0.39,68,1,30,10,0,0.01,1738389615.0888
39779,53100,The Faceless Ones,Menacing Monkeys,1738278000,21674,2025_5,15,13,0,1,0,0.87,14,10,3,1,0,0.71,1738389615.0888
50700,50867,T.H.C,Shadow Ghost,1738342800,21673,2025_5,17,0,8,2,0,0,18,4,10,3,0,0.22,1738389615.0888
28460,44040,Gangsta&#8217;s With Attitude,Galactic Arcade,1738360800,21669,2025_5,54,28,21,3,0,0.52,62,0,26,16,0,0,1738389615.0888
38319,50737,Unity Of Bagan,Rocky&#039;s Gym,1738335600,21666,2025_5,22,19,2,1,0,0.86,19,0,17,2,0,0,1738389615.0888
41234,46144,Peaky CS,SKS MUTATED,1738368000,21665,2025_5,42,36,3,1,0,0.86,40,30,7,2,0,0.75,1738389615.0888
13525,42832,Wargasm 2.0,Ascendency,1738260000,21662,2025_5,27,12,4,3,0,0.44,18,2,16,0,0,0.11,1738389615.0888
48243,50524,Little Lizards,Epsilon Eridani,1738256400,21658,2025_5,16,7,1,4,0,0.44,20,1,10,2,0,0.05,1738389615.0888
51430,52983,THE  COUNCIL,House of Shadow Slayer,1738357200,21656,2025_5,15,2,12,0,0,0.13,14,14,0,0,0,1,1738389615.0888
52240,52860,Th3 illuminati 2.0,$$$,1738375200,21653,2025_5,15,8,7,0,0,0.53,20,17,3,0,0,0.85,1738389615.0888
52508,52857,Obsidian Order,MARISALINGS,1738281600,21651,2025_5,16,7,2,3,0,0.44,12,3,6,1,1,0.33,1738389615.0888
31412,41291,Error [404],UNDERWORLD ASSASSINS,1738364400,21646,2025_5,31,10,9,6,0,0.32,31,23,1,4,0,0.74,1738389615.0888
40385,40673,Death Before Dishonor,Dudes I&#039;d Like to Fight,1738364400,21641,2025_5,16,2,11,2,0,0.12,12,8,2,2,0,0.67,1738389615.0888
51624,52218,Bamboo Union,Torn City Traders,1738267200,21640,2025_5,25,10,12,1,0,0.4,15,11,1,2,0,0.73,1738389615.0888
52358,53164,Gotham&#039;s Finest,Deities of Darkness,1738288800,21638,2025_5,17,14,2,1,0,0.82,12,8,2,2,0,0.67,1738389615.0888
2736,46442,Itsi Bitsi Bikini,The Resolute,1738263600,21635,2025_5,100,93,2,4,0,0.93,99,89,1,9,0,0.9,1738389615.0888
51454,52677,Sarrrrrrrrrrrrrrrrrrrrrrr,The Lions Den,1738263600,21633,2025_5,10,0,9,0,0,0,15,5,6,1,0,0.33,1738389615.0888
42911,52235,The Black Box,TheMatrix,1738342800,21631,2025_5,11,2,6,2,0,0.18,14,2,10,1,0,0.14,1738389615.0888
49636,51238,New Beginning,The Fat Elephant,1738267200,21629,2025_5,26,5,17,1,0,0.19,17,1,11,4,0,0.06,1738389615.0888
51579,52834,Win Or Learn,Mullet Mafia,1738346400,21628,2025_5,20,0,18,1,0,0,25,7,12,4,0,0.28,1738389615.0888
47615,48180,TORN&#8217;S NEW HITTERS,Talented,1738245600,21627,2025_5,12,4,6,1,0,0.33,18,15,2,1,0,0.83,1738389615.0888
52780,52940,LeprechaunLiberationFront,BATTLE CLAN,1738324800,21622,2025_5,15,14,0,1,0,0.93,10,1,6,1,0,0.1,1738389615.0888
52275,52870,The Blood Hoods,Murder,1738249200,21621,2025_5,13,7,4,0,0,0.54,12,4,2,2,0,0.33,1738389615.0888
42741,48650,Black  Lotus  Society,300,1738350000,21619,2025_5,20,10,9,1,0,0.5,19,12,6,0,0,0.63,1738389615.0888
49477,52799,Hellamondo,Bingo Loco,1738274400,21615,2025_5,22,20,2,0,0,0.91,15,8,1,4,0,0.53,1738389615.0888
46673,52209,Rockstar,Monark HQ,1738357200,21614,2025_5,29,25,0,2,0,0.86,19,13,6,0,0,0.68,1738389615.0888
48572,51855,The Roman Empire,Chaos Cartel,1738267200,21611,2025_5,37,17,8,8,0,0.46,30,1,25,2,0,0.03,1738389615.0888
366,16282,Evolution,Nuclear Winter,1738328400,21610,2025_5,97,92,0,4,0,0.95,91,73,4,11,0,0.8,1738389615.0888
49650,52043,Nebula,Hellfire Syndicate,1738195200,21606,2025_5,19,3,10,3,0,0.16,15,7,3,3,0,0.47,1738389615.0888
50516,51282,Blackjack and Hookers,Our Gang,1738353600,21605,2025_5,14,3,10,0,0,0.21,11,0,5,4,0,0,1738389615.0888
8468,22295,Bloodbath and Beyond,Aquarius,1738267200,21604,2025_5,83,75,1,6,0,0.9,80,69,0,10,0,0.86,1738389615.0888
50433,50528,Golden Dawn Mafia,shell farm,1738350000,21602,2025_5,20,1,10,3,0,0.05,18,4,14,0,0,0.22,1738389615.0888
14581,42055,Project Nimbus,Dead Fragment,1738350000,21600,2025_5,73,65,2,2,0,0.89,55,43,4,7,0,0.78,1738389615.0888
43226,51719,The Risen,Lycans,1738360800,21593,2025_5,15,10,0,3,0,0.67,12,8,1,0,0,0.67,1738389615.0888
10818,26437,Lex Wolverines,The Prowl,1738267200,21592,2025_5,89,82,5,2,0,0.92,74,1,60,8,0,0.01,1738389615.0888
52234,52764,Phantom Reapers,Arctic Vanguard INC,1738335600,21591,2025_5,27,11,11,2,0,0.41,21,14,7,0,0,0.67,1738389615.0888
50354,52603,Order of Ravens,Midas Touch,1738371600,21590,2025_5,23,10,1,9,0,0.43,13,1,12,0,0,0.08,1738389615.0888
9405,24106,Voidbringers,The Almanac,1738270800,21589,2025_5,12,10,1,1,0,0.83,14,13,1,0,0,0.93,1738389615.0888
9503,37595,TSFTS Microbrewery,Firequackers,1738350000,21588,2025_5,38,36,1,0,0,0.95,30,27,1,0,0,0.9,1738389615.0888
7835,16312,Monarch Mutation,39th Street Killers X,1738252800,21587,2025_5,84,73,2,8,0,0.87,91,87,1,0,1,0.97,1738389615.0888
48640,49072,Phoenix Ascent,Not a Cache Farm,1738350000,21585,2025_5,47,8,19,9,0,0.17,40,30,7,2,0,0.75,1738389615.0888
50334,51357,Noble Vanguard,Lilium Alba Lupi,1738328400,21821,2025_5,16,4,5,4,0,0.25,11,1,8,1,0,0.09,1738391412.9567
38662,46666,Only The Family,Fluffy Kittens Inc.,1738389600,21820,2025_5,26,5,21,0,0,0.19,35,0,25,6,0,0,1738391412.9567
52652,53186,RAVISPA,Light rangers,1738267200,21819,2025_5,15,15,0,0,0,1,11,7,3,1,0,0.64,1738391412.9567
89,2013,Catalysis,Subversive  Alliance,1738335600,21817,2025_5,93,16,75,1,0,0.17,99,1,88,8,0,0.01,1738391412.9567
8085,10174,Nuclear Blast,AQUA-Poseidon,1738249200,21816,2025_5,97,90,1,3,0,0.93,85,80,0,5,0,0.94,1738391412.9567
21665,27370,Monarch Army of Light,Desert Eagle,1738249200,21813,2025_5,88,75,1,9,0,0.85,75,68,0,5,0,0.91,1738391412.9567
53155,53241,TCC,Dead Church Priests,1738364400,21811,2025_5,10,7,3,0,0,0.7,15,12,3,0,0,0.8,1738391412.9567
11747,14365,Natural Selection II,JFK 2.1,1738353600,21809,2025_5,95,37,54,2,0,0.39,96,2,87,5,0,0.02,1738391412.9567
11898,41028,Harms Way,DP Medics,1738245600,21808,2025_5,17,17,0,0,0,1,18,16,1,1,0,0.89,1738391412.9567
50960,52267,The District,Hippy War Commune,1738353600,21807,2025_5,18,2,8,7,0,0.11,13,1,8,2,0,0.08,1738391412.9567
52090,52916,Endiness,Brothers faction,1738242000,21805,2025_5,15,12,2,1,0,0.8,10,6,4,0,0,0.6,1738391412.9567
478,10610,PT-ShadowRazers,NPO - Strength,1738353600,21804,2025_5,75,5,50,13,0,0.07,85,52,14,6,0,0.61,1738391412.9567
50754,51200,Th3 Illuminati,The Bottomless Pit,1738256400,21802,2025_5,13,7,1,3,0,0.54,18,12,3,1,0,0.67,1738391412.9567
51984,52875,x00,TS (ThinkStation),1738346400,21801,2025_5,15,8,3,4,0,0.53,12,1,11,0,0,0.08,1738391412.9567
44746,52835,After-Death,Assbeater Bozos,1738195200,21800,2025_5,11,11,0,0,0,1,10,8,2,0,0,0.8,1738391412.9567
6557,53207,Stepping Stones,LLLL,1738281600,21799,2025_5,11,1,7,3,0,0.09,11,9,0,0,0,0.82,1738391412.9567
16696,46978,PT-Guemedolphinos,PT-Slinkys,1738364400,21797,2025_5,36,33,1,2,0,0.92,47,37,0,9,0,0.79,1738391412.9567
8867,28349,Monarch Chrysalis,Dexter&#039;s Laboratory,1738335600,21792,2025_5,91,81,1,8,0,0.89,91,83,1,6,0,0.91,1738391412.9567
47042,51803,Risky Business,SlowPokeTail Harvest Crew,1738242000,21791,2025_5,19,15,0,3,0,0.79,16,16,0,0,0,1,1738391412.9567
8566,34247,Mismatched,Veloce,1738357200,21789,2025_5,40,31,8,1,0,0.78,54,50,2,1,0,0.93,1738391412.9567
