fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
50750,51839,Axiom,Veritas Legion,1739473200,22245,2025_7,14,7,6,0,0,0.5,11,0,8,2,0,0,1739606414.51591
11428,14365,Swiss Squad,JFK 2.1,1739559600,22243,2025_7,89,68,16,1,3,0.8,93,88,0,3,0,0.95,1739606414.51591
48252,48718,HABIBI CENTRAL,Peaky CS II,1739451600,22242,2025_7,14,12,1,1,0,0.86,11,8,0,2,0,0.73,1739606414.51591
14821,18736,JFK - Future Killers,Monarch Research,1739552400,22241,2025_7,77,69,2,5,1,0.91,99,96,1,1,0,0.97,1739606414.51591
49927,50334,Viking Family,Noble Vanguard,1739541600,22239,2025_7,15,0,5,3,0,0,15,2,4,7,0,0.13,1739606414.51591
37132,47710,Morte Subita,PT-GuemLand,1739480400,22236,2025_7,53,48,0,4,0,0.91,45,36,0,5,0,0.8,1739606414.51591
48097,50230,Braveheart,The Panturas,1739538000,22234,2025_7,24,8,7,5,0,0.33,14,10,0,3,0,0.71,1739606414.51591
49685,51218,Democratic strike,Magus Optimum,1739541600,22231,2025_7,25,25,0,0,0,1,25,17,1,5,0,0.68,1739606414.51591
37537,38319,Luscious Nightmares,Unity Of Bagan,1739455200,22230,2025_7,26,2,21,3,0,0.08,19,14,1,3,0,0.74,1739606414.51591
52793,52867,Slaughterhouse HQ,Darwin&#039;s Theory,1739556000,22229,2025_7,19,16,2,1,0,0.84,14,11,0,2,0,0.79,1739606414.51591
36467,51516,Shadow Wizard Money Farm,Vault 99,1739473200,22228,2025_7,14,13,1,0,0,0.93,12,3,8,0,0,0.25,1739606414.51591
42961,48650,The Rebel Army,300,1739559600,22227,2025_7,19,17,0,2,0,0.89,21,4,15,1,0,0.19,1739606414.51591
9356,23952,SMTH - Party Animals,Midnight Plague,1739455200,22226,2025_7,95,77,0,13,0,0.81,72,50,3,12,3,0.74,1739606414.51591
8384,15929,Savage Plague,The Inquisition,1739541600,22225,2025_7,65,60,2,3,0,0.92,87,72,9,5,0,0.83,1739606414.51591
52866,52878,GanjaWarriors,The MeD-EviL Family,1739484000,22224,2025_7,16,10,4,2,0,0.62,15,13,2,0,0,0.87,1739606414.51591
11782,18963,Midnight Judgement,Search &amp; Destroy,1739574000,22223,2025_7,12,12,0,0,0,1,16,13,2,0,0,0.81,1739606414.51591
15256,50440,Defenestration,The Desert Rats.,1739451600,22222,2025_7,15,13,1,1,0,0.87,12,12,0,0,0,1,1739606414.51591
9036,20514,The Black Pearl,DropBears,1739556000,22221,2025_7,96,91,0,4,0,0.95,79,62,5,7,0,0.78,1739606414.51591
49955,51719,WGAW,Lycans,1739473200,22220,2025_7,11,5,4,1,0,0.45,13,12,1,0,0,0.92,1739606414.51591
46022,49319,Chrondawgs,SCHIZOPHRENIACS,1739563200,22219,2025_7,18,8,8,2,0,0.44,27,24,3,0,0,0.89,1739606414.51591
13343,35140,The Defiant,Vault 76,1739563200,22215,2025_7,35,1,13,2,0,0.03,43,33,0,2,0,0.77,1739606414.51591
52652,53109,RAVISPA,Cali Cartel,1739476800,22213,2025_7,17,14,2,1,0,0.82,15,10,2,3,0,0.67,1739606414.51591
8677,44762,Mana,Monarch Retardation,1739559600,22211,2025_7,34,33,0,1,0,0.97,48,36,3,6,0,0.75,1739606414.51591
49196,52711,Cronies,Murder squad,1739476800,22209,2025_7,15,11,3,0,0,0.73,11,0,9,1,0,0,1739606414.51591
14441,51794,The Mavericks,Great Tomb of Nazarick,1739566800,22208,2025_7,22,15,7,0,0,0.68,29,11,14,1,0,0.38,1739606414.51591
25288,52155,The Horizon Initiative,Ascending,1739606400,22207,2025_7,17,15,1,0,0,0.88,25,6,17,2,0,0.24,1739606414.51591
44092,51803,Chaos Theory,Deez Nuts Cachew Farm,1739484000,22206,2025_7,17,14,1,0,0,0.82,12,12,0,0,0,1,1739606414.51591
40673,51011,Dudes I&#039;d Like to Fight,The Crazy Horses,1739502000,22204,2025_7,12,9,2,1,0,0.75,12,1,5,1,0,0.08,1739606414.51591
49872,51624,DEFENDERS OF TRUTH,Bamboo Union,1739476800,22199,2025_7,15,9,4,0,0,0.6,17,9,3,4,0,0.53,1739606414.51591
50433,52542,Golden Dawn Mafia,House Of War,1739570400,22198,2025_7,21,10,6,3,0,0.48,13,2,2,2,0,0.15,1739606414.51591
34247,48965,Veloce,Brotherhood of Butchers,1739541600,22196,2025_7,30,24,3,0,0,0.8,23,17,1,3,0,0.74,1739606414.51591
43889,52510,Knockout - Weight Room,Grim Korp,1739487600,22195,2025_7,29,10,15,3,0,0.34,20,2,2,6,0,0.1,1739606414.51591
7093,9370,Halos,Cipher,1739458800,22193,2025_7,72,55,2,11,0,0.76,70,65,2,3,0,0.93,1739606414.51591
50286,50604,DM_Faction,Gurkha Revolutionary Army,1739545200,22191,2025_7,15,11,0,3,0,0.73,12,1,6,3,0,0.08,1739606414.51591
52998,53011,Tree Guild,T&#039;C OUTKAST BASE 1,1739530800,22181,2025_7,11,5,3,2,0,0.45,11,2,6,0,0,0.18,1739606414.51591
3241,11796,JFK,SMTH - Bright Summit,1739455200,22180,2025_7,77,73,0,4,0,0.95,94,66,5,20,0,0.7,1739606414.51591
48989,50494,Brutal Truth,The Frogs,1739559600,22179,2025_7,23,9,11,2,0,0.39,13,7,2,3,0,0.54,1739606414.51591
52775,53312,Torn Metropolitan City,REBELLION WARBAND,1739552400,22177,2025_7,15,2,13,0,0,0.13,14,6,5,1,0,0.43,1739606414.51591
50700,52857,T.H.C,Marisalings,1739480400,22176,2025_7,15,4,5,0,0,0.27,12,4,7,1,0,0.33,1739606414.51591
52787,52815,Hopeless,Space Sweepers,1739606400,22174,2025_7,18,7,5,5,0,0.39,11,4,4,0,0,0.36,1739606414.51591
50478,51754,TEAM SESH,Outlaw&#039;s HQ,1739570400,22173,2025_7,12,4,8,0,0,0.33,15,5,9,1,0,0.33,1739606414.51591
50706,52777,REBELLION,High By Choice!,1739466000,22171,2025_7,14,0,5,2,0,0,12,4,5,2,0,0.33,1739606414.51591
52016,53216,The Elden Knights,Shadow Development Group,1739574000,22170,2025_7,20,16,0,3,0,0.8,20,14,6,0,0,0.7,1739606414.51591
51669,52324,Fenrirs wolves,MostWanted,1739530800,22167,2025_7,10,4,5,1,0,0.4,17,9,4,1,0,0.53,1739606414.51591
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,2,10,0,0,0.15,14,3,6,2,0,0.21,1739606414.51591
53155,53331,TCC,PUTA,1739574000,22165,2025_7,20,9,10,1,0,0.45,12,8,4,0,0,0.67,1739606414.51591
9405,44746,Voidbringers,Chromatic Sloths,1739559600,22163,2025_7,17,14,0,2,0,0.82,14,5,8,1,0,0.36,1739606414.51591
48927,51433,Seven Deadly Sins - Wrath,Downtown Syndicate,1739462400,22161,2025_7,29,24,2,2,0,0.83,22,6,7,5,0,0.27,1739606414.51591
50986,52662,Maelstrom Syndicate,The Carmine Coven,1739563200,22160,2025_7,11,1,2,7,0,0.09,19,7,2,5,0,0.37,1739606414.51591
8867,16628,Monarch Chrysalis,Chain Reaction,1739484000,22157,2025_7,92,85,0,7,0,0.92,98,94,1,3,0,0.96,1739606414.51591
39580,49695,Raccoon Rumpus,The Shogunate Spy,1739556000,22155,2025_7,39,22,15,2,0,0.56,48,15,22,3,0,0.31,1739606414.51591
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,33,2,1,0,0.85,27,24,0,3,0,0.89,1739606414.51591
23193,41702,Materia,Rogue Warriors,1739570400,22151,2025_7,55,43,8,3,0,0.78,40,1,23,6,0,0.03,1739606414.51591
44594,48680,The WarSluts,BlackWatch,1739480400,22150,2025_7,30,27,0,3,0,0.9,23,20,0,2,0,0.87,1739606414.51591
49017,52764,Arcadian Rangers,Arctic Vanguard INC,1739548800,22147,2025_7,15,1,13,0,0,0.07,23,3,17,3,0,0.13,1739606414.51591
16053,37786,Asylum 2.0,Halos Momentum,1739476800,22146,2025_7,48,45,0,2,0,0.94,65,57,0,7,0,0.88,1739606414.51591
49707,52284,T&#039;c outkasts HQ,Defenders Of Torn Unite,1739552400,22144,2025_7,15,3,8,3,0,0.2,11,10,1,0,0,0.91,1739606414.51591
49430,49450,PARA5ITE5,The Couch Potatoes,1739466000,22143,2025_7,24,18,0,5,0,0.75,32,26,1,4,0,0.81,1739606414.51591
49297,50517,Shaggy Hi-Fidelity,Attack Mode,1739566800,22142,2025_7,16,16,0,0,0,1,12,11,0,1,0,0.92,1739606414.51591
50070,50428,Business &amp; Trade Family,Blade Runners,1739458800,22141,2025_7,61,37,14,5,0,0.61,49,35,7,4,0,0.71,1739606414.51591
50927,52860,"SEX,  Sweet-Ecstacy-Xanax",$$$,1739552400,22140,2025_7,12,9,1,2,0,0.75,20,7,11,1,0,0.35,1739606414.51591
52610,52783,Cheddarplanet,The Outback Syndicate,1739592000,22139,2025_7,18,10,8,0,0,0.56,14,9,3,2,0,0.64,1739606414.51591
8566,14386,Mismatched,Blue Rock Cartel (BRC),1739466000,22137,2025_7,45,32,8,2,0,0.71,56,52,2,1,0,0.93,1739606414.51591
52929,53309,TRYHARD,The Infernal Blaze,1739581200,22133,2025_7,14,14,0,0,0,1,15,6,9,0,0,0.4,1739606414.51591
41291,51151,UNDERWORLD ASSASSINS,The Peaki Blinders,1739476800,22131,2025_7,24,19,2,1,0,0.79,30,18,4,6,0,0.6,1739606414.51591
50961,53144,Sons Of Ragnar,Hells Mafia,1739574000,22130,2025_7,19,15,1,1,0,0.79,15,12,3,0,0,0.8,1739606414.51591
52336,53138,The Wolves of Wall Street,Dreaded Lords Of Death,1739466000,22129,2025_7,12,2,1,2,0,0.17,12,0,4,5,0,0,1739606414.51591
49573,52275,Fast&amp;FuriousTornDrift,The Blood Hoods,1739455200,22126,2025_7,21,0,15,3,0,0,15,2,9,2,0,0.13,1739606414.51591
51430,52713,THE  COUNCIL,Bella Ciaoo,1739570400,22125,2025_7,13,9,2,0,0,0.69,10,1,7,1,0,0.1,1739606414.51591
50754,52203,Th3 Illuminati,The Bruddahood,1739476800,22124,2025_7,14,2,7,1,0,0.14,20,13,1,4,0,0.65,1739606414.51591
14581,30085,Project Nimbus,Wargasm HQ,1739559600,22123,2025_7,74,27,34,8,0,0.36,64,60,2,1,0,0.94,1739606414.51591
43226,52267,The Risen,Hippy War Commune,1739577600,22122,2025_7,12,9,0,1,0,0.75,14,1,11,1,0,0.07,1739606414.51591
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,13,1,1,0,0.87,18,2,13,3,0,0.11,1739606414.51591
7652,37803,Alley Cats,PT-PimpTuga,1739556000,22120,2025_7,47,41,0,4,0,0.87,37,35,0,1,0,0.95,1739606414.51591
53160,53302,BJSFTW,Horizon Sentinels,1739462400,22119,2025_7,11,8,0,1,0,0.73,15,13,2,0,0,0.87,1739606414.51591
1149,9305,WTF,Legitimate Business,1739559600,22114,2025_7,96,77,13,4,0,0.8,89,1,60,16,0,0.01,1739606414.51591
50396,52185,BPT,ELITE FORCE,1739473200,22112,2025_7,14,13,0,0,0,0.93,14,10,0,3,0,0.71,1739606414.51591
47615,50362,TORN&#8217;S NEW HITTERS,SHADOWS.,1739559600,22108,2025_7,13,2,10,0,0,0.15,17,11,3,2,0,0.65,1739606414.51591
19060,47838,Fallout,Fallout Shelter,1739476800,22105,2025_7,35,3,30,2,0,0.09,31,21,5,0,0,0.68,1739606414.51591
18090,48473,REK&amp;morty,Plushie Liberation Group,1739534400,22103,2025_7,10,5,3,2,0,0.5,12,1,2,4,0,0.08,1739606414.51591
48790,50191,Soldiers of Darkness,Fly by Night,1739548800,22100,2025_7,18,15,1,0,0,0.83,15,11,3,1,0,0.73,1739606414.51591
20747,42125,Damage Inc,ODB,1739570400,22096,2025_7,81,0,74,2,0,0,90,39,50,1,0,0.43,1739606414.51591
39531,50354,The Fortunate Sons,Order of Ravens,1739577600,22095,2025_7,33,17,7,2,0,0.52,25,15,4,5,0,0.6,1739606414.51591
11559,36660,The Masters,Premature Attackulation,1739473200,22091,2025_7,68,60,2,6,0,0.88,67,59,5,2,0,0.88,1739606414.51591
49650,52465,Nebula,Keyboard Cowboys,1739570400,22090,2025_7,19,8,4,2,0,0.42,23,6,6,2,0,0.26,1739606414.51591
50267,52748,Hallucinogenics,The Coiled Order,1739570400,22082,2025_7,18,5,11,2,0,0.28,16,7,4,1,0,0.44,1739606414.51591
50348,50963,Fulca,Fallen Fists,1739458800,22080,2025_7,21,6,6,4,0,0.29,17,5,7,4,0,0.29,1739606414.51591
19249,49153,Minervan Vanguard,The Weekend Warriors,1739541600,22079,2025_7,34,10,9,5,0,0.29,22,1,8,7,0,0.05,1739606414.51591
20211,50208,CR-ACK,PR - Pontifical Guard,1739556000,22077,2025_7,39,14,13,4,0,0.36,39,10,16,7,0,0.26,1739606414.51591
7835,16335,Monarch Mutation,SMTH - November Chopin,1739455200,22075,2025_7,83,72,2,6,1,0.88,94,79,5,9,0,0.84,1739606414.51591
52032,52248,War Criminals,JCL HQ,1739541600,22074,2025_7,19,12,2,4,0,0.63,11,10,0,1,0,0.91,1739606414.51591
21541,51166,My Brother&#8217;s Keeper,Bigger on the Inside,1739466000,22072,2025_7,30,20,5,3,0,0.67,27,13,11,1,0,0.48,1739606414.51591
40385,48911,Death Before Dishonor,Mickey Mouse Clubhouse II,1739570400,22070,2025_7,16,13,1,1,0,0.81,12,6,5,0,0,0.5,1739606414.51591
230,231,PT-Family,Destructive Anomaly,1739566800,22286,2025_7,89,72,8,8,0,0.81,92,87,2,2,0,0.95,1739608214.10451
52657,53126,Armed Response Unit 1,THE GRITS,1739487600,22282,2025_7,20,19,0,0,0,0.95,12,12,0,0,0,1,1739608214.10451
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,12,2,1,0,0.8,12,4,7,0,0,0.33,1739608214.10451
46144,49072,SKS MUTATED,Not a Cache Farm,1739559600,22278,2025_7,38,7,16,7,0,0.18,27,22,4,1,0,0.81,1739608214.10451
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,7,10,2,0,0.37,17,16,0,1,0,0.94,1739608214.10451
17055,47635,Natural Born Killers,Get Rich or Die Tryin,1739574000,22276,2025_7,31,28,1,1,0,0.9,25,6,15,2,0,0.24,1739608214.10451
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,7,4,0,0,18,1,16,0,0,0.06,1739608214.10451
47859,48058,Ghost Riders,Banty Shack,1739552400,22273,2025_7,14,4,2,6,0,0.29,13,12,1,0,0,0.92,1739608214.10451
50350,50783,Mayans,Army of Terror HQ,1739473200,22272,2025_7,13,9,2,1,0,0.69,20,4,13,1,0,0.2,1739608214.10451
42911,49903,The Black Box,Cheesecake Factory,1739574000,22268,2025_7,11,0,7,1,0,0,15,3,9,0,0,0.2,1739608214.10451
50447,53327,Bartertown,JCL BASE 2,1739476800,22267,2025_7,15,11,1,2,0,0.73,14,1,11,1,0,0.07,1739608214.10451
6557,49836,Stepping Stones,Maniacbros,1739491200,22266,2025_7,18,2,7,7,0,0.11,12,1,3,2,0,0.08,1739608214.10451
37595,47760,Firequackers,Ninjas In Rehab,1739458800,22265,2025_7,30,20,8,2,0,0.67,21,20,0,0,0,0.95,1739608214.10451
21040,26312,Monarch Vanguard,JFK - Misfits,1739556000,22264,2025_7,71,42,25,0,0,0.59,79,72,7,0,0,0.91,1739608214.10451
49507,52431,Atomic Warfare,HF-Bloodline,1739469600,22262,2025_7,16,6,9,0,0,0.38,13,10,1,1,0,0.77,1739608214.10451
19,9041,39th Street Killers,PT-Calculated,1739552400,22259,2025_7,88,78,1,6,0,0.89,93,83,1,7,0,0.89,1739608214.10451
50147,50229,-SATUDARAH-,The Golden Circle,1739552400,22256,2025_7,16,6,6,2,0,0.38,18,5,7,1,0,0.28,1739608214.10451
50951,52355,The Gambino Family,Thot.pockets,1739480400,22255,2025_7,11,4,5,2,0,0.36,13,0,10,1,0,0,1739608214.10451
50241,52129,Bucket o' Blood,Kush Hempire,1739584800,22254,2025_7,18,8,8,1,0,0.44,14,9,2,2,0,0.64,1739608214.10451
50559,51238,Honey,The Fat Elephant,1739545200,22253,2025_7,19,18,1,0,0,0.95,14,1,10,3,0,0.07,1739608214.10451
51200,53207,The Bottomless Pit,LLLL,1739462400,22252,2025_7,18,11,3,4,0,0.61,14,7,2,3,0,0.5,1739608214.10451
49515,50643,Holy Crucible Of Monarch,Caramel Chocolate Winter,1739541600,22251,2025_7,20,5,15,0,0,0.25,27,22,3,1,0,0.81,1739608214.10451
6731,11581,The Next Level,Natural Selection III,1739455200,22249,2025_7,93,86,0,7,0,0.92,91,81,1,8,0,0.89,1739608214.10451
49070,49718,Fire of Zephyr,Torn City Kings,1739577600,22248,2025_7,23,3,14,4,0,0.13,16,1,12,2,0,0.06,1739608214.10451
5431,38847,[Redacted],Vigilantes,1739570400,22246,2025_7,54,34,17,3,0,0.63,46,3,27,4,1,0.09,1739608214.10451
50750,51839,Axiom,Veritas Legion,1739473200,22245,2025_7,14,3,10,0,0,0.21,11,0,9,0,0,0,1739608214.10451
11428,14365,Swiss Squad,JFK 2.1,1739559600,22243,2025_7,89,55,28,2,3,0.65,93,85,3,4,0,0.91,1739608214.10451
48252,48718,HABIBI CENTRAL,Peaky CS II,1739451600,22242,2025_7,14,8,4,1,0,0.57,11,8,0,3,0,0.73,1739608214.10451
14821,18736,JFK - Future Killers,Monarch Research,1739552400,22241,2025_7,77,69,3,4,1,0.91,99,94,2,1,0,0.95,1739608214.10451
49927,50334,Viking Family,Noble Vanguard,1739541600,22239,2025_7,15,1,4,4,0,0.07,15,4,4,6,0,0.27,1739608214.10451
37132,47710,Morte Subita,PT-GuemLand,1739480400,22236,2025_7,53,46,1,6,0,0.87,45,36,1,7,0,0.8,1739608214.10451
48097,50230,Braveheart,The Panturas,1739538000,22234,2025_7,24,13,1,6,0,0.54,14,9,1,3,0,0.64,1739608214.10451
49685,51218,Democratic strike,Magus Optimum,1739541600,22231,2025_7,25,16,9,0,0,0.64,25,17,3,3,0,0.68,1739608214.10451
37537,38319,Luscious Nightmares,Unity Of Bagan,1739455200,22230,2025_7,26,3,22,0,0,0.12,19,15,0,3,0,0.79,1739608214.10451
52793,52867,Slaughterhouse HQ,Darwin&#039;s Theory,1739556000,22229,2025_7,19,16,2,1,0,0.84,14,11,0,2,0,0.79,1739608214.10451
36467,51516,Shadow Wizard Money Farm,Vault 99,1739473200,22228,2025_7,14,12,2,0,0,0.86,12,8,3,0,0,0.67,1739608214.10451
42961,48650,The Rebel Army,300,1739559600,22227,2025_7,19,16,1,2,0,0.84,21,9,9,3,0,0.43,1739608214.10451
9356,23952,SMTH - Party Animals,Midnight Plague,1739455200,22226,2025_7,95,76,0,15,0,0.8,72,53,1,14,2,0.76,1739608214.10451
8384,15929,Savage Plague,The Inquisition,1739541600,22225,2025_7,65,58,2,4,0,0.89,87,61,18,7,0,0.7,1739608214.10451
52866,52878,GanjaWarriors,The MeD-EviL Family,1739484000,22224,2025_7,16,13,1,2,0,0.81,15,14,1,0,0,0.93,1739608214.10451
11782,18963,Midnight Judgement,Search &amp; Destroy,1739574000,22223,2025_7,12,11,0,1,0,0.92,16,13,2,0,0,0.81,1739608214.10451
15256,50440,Defenestration,The Desert Rats.,1739451600,22222,2025_7,15,14,1,0,0,0.93,12,10,1,1,0,0.83,1739608214.10451
9036,20514,The Black Pearl,DropBears,1739556000,22221,2025_7,96,89,0,4,0,0.93,79,64,3,8,0,0.81,1739608214.10451
49955,51719,WGAW,Lycans,1739473200,22220,2025_7,11,8,1,1,0,0.73,13,2,11,0,0,0.15,1739608214.10451
46022,49319,Chrondawgs,SCHIZOPHRENIACS,1739563200,22219,2025_7,18,10,6,1,0,0.56,27,21,5,1,0,0.78,1739608214.10451
13343,35140,The Defiant,Vault 76,1739563200,22215,2025_7,35,1,13,3,0,0.03,43,31,1,3,0,0.72,1739608214.10451
52652,53109,RAVISPA,Cali Cartel,1739476800,22213,2025_7,17,14,2,1,0,0.82,15,12,0,1,0,0.8,1739608214.10451
8677,44762,Mana,Monarch Retardation,1739559600,22211,2025_7,34,32,0,2,0,0.94,48,35,3,6,0,0.73,1739608214.10451
49196,52711,Cronies,Murder squad,1739476800,22209,2025_7,15,12,1,1,0,0.8,11,5,4,1,0,0.45,1739608214.10451
14441,51794,The Mavericks,Great Tomb of Nazarick,1739566800,22208,2025_7,22,19,3,0,0,0.86,29,19,6,2,0,0.66,1739608214.10451
25288,52155,The Horizon Initiative,Ascending,1739606400,22207,2025_7,17,15,0,2,0,0.88,25,3,20,2,0,0.12,1739608214.10451
44092,51803,Chaos Theory,Deez Nuts Cachew Farm,1739484000,22206,2025_7,17,14,1,1,0,0.82,12,12,0,0,0,1,1739608214.10451
40673,51011,Dudes I&#039;d Like to Fight,The Crazy Horses,1739502000,22204,2025_7,12,5,6,1,0,0.42,12,0,6,2,0,0,1739608214.10451
49872,51624,DEFENDERS OF TRUTH,Bamboo Union,1739476800,22199,2025_7,15,5,8,1,0,0.33,17,8,5,3,0,0.47,1739608214.10451
50433,52542,Golden Dawn Mafia,House Of War,1739570400,22198,2025_7,21,6,9,4,0,0.29,13,1,4,3,0,0.08,1739608214.10451
34247,48965,Veloce,Brotherhood of Butchers,1739541600,22196,2025_7,30,25,2,0,0,0.83,23,15,2,4,0,0.65,1739608214.10451
43889,52510,Knockout - Weight Room,Grim Korp,1739487600,22195,2025_7,29,11,14,3,0,0.38,20,0,3,7,0,0,1739608214.10451
7093,9370,Halos,Cipher,1739458800,22193,2025_7,72,56,2,12,0,0.78,70,66,1,3,0,0.94,1739608214.10451
50286,50604,DM_Faction,Gurkha Revolutionary Army,1739545200,22191,2025_7,15,8,4,2,0,0.53,12,3,4,3,0,0.25,1739608214.10451
52998,53011,Tree Guild,T&#039;C OUTKAST BASE 1,1739530800,22181,2025_7,11,1,6,1,0,0.09,11,5,3,1,0,0.45,1739608214.10451
3241,11796,JFK,SMTH - Bright Summit,1739455200,22180,2025_7,77,72,0,5,0,0.94,94,62,4,25,0,0.66,1739608214.10451
48989,50494,Brutal Truth,The Frogs,1739559600,22179,2025_7,23,8,12,2,0,0.35,13,8,2,2,0,0.62,1739608214.10451
52775,53312,Torn Metropolitan City,REBELLION WARBAND,1739552400,22177,2025_7,15,10,4,1,0,0.67,14,10,2,1,0,0.71,1739608214.10451
50700,52857,T.H.C,Marisalings,1739480400,22176,2025_7,15,6,2,0,0,0.4,12,4,7,1,0,0.33,1739608214.10451
52787,52815,Hopeless,Space Sweepers,1739606400,22174,2025_7,18,0,10,7,0,0,11,2,1,3,0,0.18,1739608214.10451
50478,51754,TEAM SESH,Outlaw&#039;s HQ,1739570400,22173,2025_7,12,5,7,0,0,0.42,15,7,8,0,0,0.47,1739608214.10451
50706,52777,REBELLION,High By Choice!,1739466000,22171,2025_7,14,2,2,3,0,0.14,12,3,7,2,0,0.25,1739608214.10451
52016,53216,The Elden Knights,Shadow Development Group,1739574000,22170,2025_7,20,16,0,3,0,0.8,20,4,16,0,0,0.2,1739608214.10451
51669,52324,Fenrirs wolves,MostWanted,1739530800,22167,2025_7,10,2,7,1,0,0.2,17,12,1,1,0,0.71,1739608214.10451
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,5,6,0,0,0.38,14,3,6,3,0,0.21,1739608214.10451
53155,53331,TCC,PUTA,1739574000,22165,2025_7,20,13,7,0,0,0.65,12,9,3,0,0,0.75,1739608214.10451
9405,44746,Voidbringers,Chromatic Sloths,1739559600,22163,2025_7,17,14,0,2,0,0.82,14,2,11,1,0,0.14,1739608214.10451
48927,51433,Seven Deadly Sins - Wrath,Downtown Syndicate,1739462400,22161,2025_7,29,25,1,3,0,0.86,22,9,5,3,0,0.41,1739608214.10451
50986,52662,Maelstrom Syndicate,The Carmine Coven,1739563200,22160,2025_7,11,0,1,6,0,0,19,9,2,6,0,0.47,1739608214.10451
8867,16628,Monarch Chrysalis,Chain Reaction,1739484000,22157,2025_7,92,85,0,6,0,0.92,98,92,2,4,0,0.94,1739608214.10451
39580,49695,Raccoon Rumpus,The Shogunate Spy,1739556000,22155,2025_7,39,23,13,2,0,0.59,48,14,23,2,0,0.29,1739608214.10451
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,34,0,2,0,0.87,27,21,2,4,0,0.78,1739608214.10451
23193,41702,Materia,Rogue Warriors,1739570400,22151,2025_7,55,40,13,2,0,0.73,40,0,23,8,0,0,1739608214.10451
44594,48680,The WarSluts,BlackWatch,1739480400,22150,2025_7,30,25,2,3,0,0.83,23,21,0,1,0,0.91,1739608214.10451
49017,52764,Arcadian Rangers,Arctic Vanguard INC,1739548800,22147,2025_7,15,1,13,0,0,0.07,23,1,19,3,0,0.04,1739608214.10451
16053,37786,Asylum 2.0,Halos Momentum,1739476800,22146,2025_7,48,43,0,4,1,0.92,65,56,0,9,0,0.86,1739608214.10451
49707,52284,T&#039;c outkasts HQ,Defenders Of Torn Unite,1739552400,22144,2025_7,15,3,8,3,0,0.2,11,9,0,1,0,0.82,1739608214.10451
49430,49450,PARA5ITE5,The Couch Potatoes,1739466000,22143,2025_7,24,19,1,3,0,0.79,32,27,0,3,0,0.84,1739608214.10451
49297,50517,Shaggy Hi-Fidelity,Attack Mode,1739566800,22142,2025_7,16,14,1,1,0,0.88,12,11,0,1,0,0.92,1739608214.10451
50070,50428,Business &amp; Trade Family,Blade Runners,1739458800,22141,2025_7,61,8,43,6,0,0.13,49,40,3,4,0,0.82,1739608214.10451
50927,52860,"SEX,  Sweet-Ecstacy-Xanax",$$$,1739552400,22140,2025_7,12,9,2,1,0,0.75,20,7,10,1,0,0.35,1739608214.10451
52610,52783,Cheddarplanet,The Outback Syndicate,1739592000,22139,2025_7,18,3,15,0,0,0.17,14,6,7,1,0,0.43,1739608214.10451
8566,14386,Mismatched,Blue Rock Cartel (BRC),1739466000,22137,2025_7,45,38,3,2,0,0.84,56,51,2,1,0,0.91,1739608214.10451
52929,53309,TRYHARD,The Infernal Blaze,1739581200,22133,2025_7,14,12,2,0,0,0.86,15,2,13,0,0,0.13,1739608214.10451
41291,51151,UNDERWORLD ASSASSINS,The Peaki Blinders,1739476800,22131,2025_7,24,20,1,1,0,0.83,30,21,1,6,0,0.7,1739608214.10451
50961,53144,Sons Of Ragnar,Hells Mafia,1739574000,22130,2025_7,19,11,4,1,0,0.58,15,14,1,0,0,0.93,1739608214.10451
52336,53138,The Wolves of Wall Street,Dreaded Lords Of Death,1739466000,22129,2025_7,12,3,0,1,0,0.25,12,0,3,6,0,0,1739608214.10451
49573,52275,Fast&amp;FuriousTornDrift,The Blood Hoods,1739455200,22126,2025_7,21,0,13,5,0,0,15,2,8,3,0,0.13,1739608214.10451
51430,52713,THE  COUNCIL,Bella Ciaoo,1739570400,22125,2025_7,13,10,0,0,0,0.77,10,0,8,1,0,0,1739608214.10451
50754,52203,Th3 Illuminati,The Bruddahood,1739476800,22124,2025_7,14,7,3,1,0,0.5,20,13,1,3,0,0.65,1739608214.10451
14581,30085,Project Nimbus,Wargasm HQ,1739559600,22123,2025_7,74,8,54,8,0,0.11,64,56,7,0,0,0.88,1739608214.10451
43226,52267,The Risen,Hippy War Commune,1739577600,22122,2025_7,12,9,0,1,0,0.75,14,1,11,1,0,0.07,1739608214.10451
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,14,0,1,0,0.93,18,4,12,2,0,0.22,1739608214.10451
