fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
52130,53231,OP names,The Citadel,1743102000,23731,2025_13,26,15,6,2,0,0.58,16,4,7,3,0,0.25,1743136211.27128
48790,49384,Soldiers of Darkness,Organised Chaos,1743112800,23727,2025_13,43,40,1,2,0,0.93,36,4,31,0,0,0.11,1743136211.27128
39779,53456,The Faceless Ones,Frozen Tooth Gang,1743116400,23722,2025_13,19,14,2,3,0,0.74,15,0,13,0,0,0,1743136211.27128
53160,53375,BJSFTW,He-Man Woman Haters Club,1743105600,23719,2025_13,17,12,2,0,0,0.71,14,3,8,1,0,0.21,1743136211.27128
53263,53552,Mori Clan,420 tokers,1743120000,23717,2025_13,15,13,0,2,0,0.87,13,7,6,0,0,0.54,1743136211.27128
47924,53138,The Guild,Dreaded Lords Of Death,1743112800,23716,2025_13,28,19,3,5,0,0.68,20,8,4,3,0,0.4,1743136211.27128
9400,12894,Cyclone,New Sith Order II,1743094800,23712,2025_13,49,2,37,3,0,0.04,55,26,17,10,0,0.47,1743136211.27128
51839,52145,Veritas Legion,Ebon Radiance,1743123600,23710,2025_13,10,1,7,1,0,0.1,18,1,12,3,0,0.06,1743136211.27128
51523,53195,Torn Bootcamp,Hippie Mafia,1743109200,23709,2025_13,16,2,6,2,0,0.12,18,6,10,1,0,0.33,1743136211.27128
36457,48640,Warband of the Fallen,Phoenix Ascent,1743105600,23702,2025_13,48,20,10,11,0,0.42,46,1,22,10,0,0.02,1743136211.27128
50331,51697,Duck Around &amp; Find Out,Nine Hells of Baator,1743116400,23697,2025_13,14,1,3,7,0,0.07,20,3,6,9,0,0.15,1743136211.27128
52775,53588,Torn Metropolitan City,THE BLACK HOUSE,1743076800,23693,2025_13,24,9,14,1,0,0.38,14,3,11,0,0,0.21,1743136211.27128
50568,51754,The Saiyan Forces,Outlaw&#039;s HQ,1743102000,23690,2025_13,24,10,9,1,0,0.42,15,4,10,0,0,0.27,1743136211.27128
9370,41067,Cipher,Houdini,1743102000,23683,2025_13,67,60,0,4,0,0.9,52,42,0,7,0,0.81,1743136211.27128
48264,52369,Yahoo&#8217;s Yahooligans,The Court Of Owls,1743098400,23680,2025_13,12,6,4,1,0,0.5,12,1,6,2,0,0.08,1743136211.27128
9047,15286,DarkHearts,Luscious Nightmares,1743105600,23677,2025_13,74,63,1,5,0,0.85,81,71,1,7,0,0.88,1743136211.27128
49921,52777,Guardians of Asgard,Evil Angels,1743123600,23675,2025_13,25,19,4,2,0,0.76,19,18,0,1,0,0.95,1743136211.27128
46022,49617,Chrondawgs,Filthy_Casuals,1743109200,23674,2025_13,18,0,17,1,0,0,20,6,14,0,0,0.3,1743136211.27128
49573,49955,Fast&amp;FuriousTornDrift,WGAW,1743084000,23672,2025_13,22,11,4,1,0,0.5,13,1,7,2,0,0.08,1743136211.27128
51932,53248,$Money Makers$,The Convergence,1743105600,23668,2025_13,19,11,6,1,0,0.58,19,1,5,10,0,0.05,1743136211.27128
44222,53365,Anak Mama,The Mighty Minge,1743134400,23667,2025_13,15,9,5,0,0,0.6,13,1,12,0,0,0.08,1743136211.27128
9455,43836,Bleed,LaFamilia,1743033600,23665,2025_13,30,12,16,2,0,0.4,29,0,26,2,0,0,1743136211.27128
50028,53136,The Akatsukis,Rogue Juniors,1743098400,23660,2025_13,20,17,1,1,0,0.85,16,9,6,0,0,0.56,1743136211.27128
50642,51855,The Milkers,Chaos Cartel,1743109200,23658,2025_13,20,13,4,3,0,0.65,29,27,2,0,0,0.93,1743136211.27128
49091,52387,Gregg&#039;s Kingdom,The Sons Of Anarchy,1743130800,23655,2025_13,29,25,0,3,0,0.86,18,11,4,2,0,0.61,1743136211.27128
50754,53458,Th3 Illuminati,Yellowstone,1743102000,23654,2025_13,20,15,1,3,0,0.75,13,4,7,1,0,0.31,1743136211.27128
50498,51382,Biker&#039;s crew,jolly fellows,1743033600,23650,2025_13,20,8,12,0,0,0.4,15,2,13,0,0,0.13,1743136211.27128
50888,52063,Owain&#039;s Rebels,Torn City Cartel,1743105600,23647,2025_13,22,16,1,3,0,0.73,21,10,4,3,0,0.48,1743136211.27128
49122,50699,Balls of Steel MC,Star-Light-Warriors,1743098400,23641,2025_13,15,8,4,1,0,0.53,15,6,4,3,0,0.4,1743136211.27128
39781,49297,Zenith Rising,Shaggy Hi-Fidelity,1743084000,23638,2025_13,14,14,0,0,0,1,15,15,0,0,0,1,1743136211.27128
22691,52788,MW - Beyond Valhalla,MATRIX UNDERGROUND,1743105600,23635,2025_13,56,33,12,4,0,0.59,50,6,37,3,0,0.12,1743136211.27128
9356,26312,SMTH - Party Animals,JFK - Misfits,1743084000,23624,2025_13,96,66,6,19,0,0.69,89,72,3,12,0,0.81,1743136211.27128
43545,52873,Phantom Syndicate,Bargain Boozers CW,1743102000,23618,2025_13,18,5,4,5,0,0.28,15,0,11,4,0,0,1743136211.27128
49636,50418,New Beginning,The  UnderDogs,1743091200,23615,2025_13,21,10,6,3,0,0.48,17,0,12,1,0,0,1743136211.27128
48206,48252,ADHD Team,HABIBI CENTRAL,1743080400,23611,2025_13,22,17,2,2,0,0.77,14,10,3,0,0,0.71,1743136211.27128
50399,52462,TheUnknowns,"Shadow, synthetic",1743091200,23607,2025_13,17,9,4,0,0,0.53,11,7,2,1,0,0.64,1743136211.27128
36660,41702,Premature Attackulation,Fatality,1743105600,23604,2025_13,60,55,2,2,1,0.93,69,37,26,4,0,0.54,1743136211.27128
50706,51447,REBELLION,2nd Chance,1743091200,23600,2025_13,20,14,2,3,0,0.7,30,9,16,3,0,0.3,1743136211.27128
49069,52324,Unbroken Damage,MostWanted,1743098400,23595,2025_13,28,14,4,8,0,0.5,20,0,14,3,0,0,1743136211.27128
9110,36134,Siege,SMTH - Silver Hand,1743087600,23591,2025_13,73,61,1,8,0,0.84,93,78,0,12,0,0.84,1743136211.27128
2013,13665,Subversive  Alliance,PT-Penguins,1743109200,23835,2025_13,100,96,1,3,0,0.96,86,79,1,2,0,0.92,1743138023.50979
49651,53074,Exalibur,Low Vibin&#039;,1743116400,23832,2025_13,12,10,2,0,0,0.83,11,1,7,3,0,0.09,1743138023.50979
41291,47841,UNDERWORLD ASSASSINS,League of Minions,1743116400,23827,2025_13,24,15,4,2,0,0.62,20,14,1,4,0,0.7,1743138023.50979
15256,49561,Defenestration,The Four Twenty H-V-F,1743084000,23825,2025_13,14,14,0,0,0,1,13,12,0,1,0,0.92,1743138023.50979
11162,47760,InQuest,Ninjas In Rehab,1743112800,23823,2025_13,25,23,0,1,0,0.92,21,21,0,0,0,1,1743138023.50979
12094,20747,Nuclear Fusion,Damage Inc,1743105600,23821,2025_13,79,76,0,3,0,0.96,76,71,1,3,0,0.93,1743138023.50979
53327,53462,JCL BASE 2,Murder Was The Case,1743091200,23817,2025_13,15,0,12,3,0,0,13,10,2,1,0,0.77,1743138023.50979
49708,53020,The Ravens,Los Blancos Eldorado,1743112800,23814,2025_13,13,11,0,1,0,0.85,14,9,4,1,0,0.64,1743138023.50979
18736,25025,Monarch Research,DP Warriors,1743087600,23808,2025_13,100,97,0,3,0,0.97,100,92,2,3,0,0.92,1743138023.50979
8836,11796,Vinerri,SMTH - Bright Summit,1743084000,23806,2025_13,99,93,0,4,0,0.94,90,64,4,18,0,0.71,1743138023.50979
51141,53547,monark krisalis,TLM: Half Past Murder,1743051600,23804,2025_13,14,4,8,2,0,0.29,11,8,2,1,0,0.73,1743138023.50979
14365,15446,JFK 2.1,Druggies in Snuggies,1743098400,23798,2025_13,100,95,0,3,0,0.95,99,75,12,5,0,0.76,1743138023.50979
53354,53535,B BLOCK,Vikings - Valhalla,1743112800,23794,2025_13,15,13,2,0,0,0.87,12,12,0,0,0,1,1743138023.50979
51524,53205,Knights United,Latveria,1743073200,23791,2025_13,11,10,0,1,0,0.91,12,12,0,0,0,1,1743138023.50979
16335,27312,SMTH - November Chopin,SA Succession,1743087600,23787,2025_13,97,83,1,12,0,0.86,100,90,2,3,0,0.9,1743138023.50979
48747,50579,Gooderfellas,Trash Bandits,1743105600,23785,2025_13,28,5,12,8,0,0.18,23,6,10,5,0,0.26,1743138023.50979
6557,41460,Stepping Stones,Waste Management Inc,1743080400,23783,2025_13,12,0,4,5,0,0,15,5,7,2,0,0.33,1743138023.50979
52510,52998,Grim Korp,Tree Guild,1743116400,23779,2025_13,15,1,5,3,0,0.07,11,1,3,4,0,0.09,1743138023.50979
24106,45421,The Almanac,Ricefields of Neverland,1743073200,23773,2025_13,15,15,0,0,0,1,11,7,4,0,0,0.64,1743138023.50979
49927,51164,Viking Family,Lowkey Lunatics,1743080400,23769,2025_13,14,0,3,6,0,0,18,1,14,2,0,0.06,1743138023.50979
34623,37803,Viking Emus,PT-PimpTuga,1743102000,23766,2025_13,41,24,13,2,0,0.59,44,39,3,2,0,0.89,1743138023.50979
51516,53228,Vault 99,Untitled,1743120000,23765,2025_13,14,8,4,1,0,0.57,13,11,0,2,0,0.85,1743138023.50979
49710,52984,HellSpawn,Blood Coven,1743098400,23762,2025_13,13,9,0,2,0,0.69,13,10,0,2,0,0.77,1743138023.50979
50479,52994,Knights Templar,Moretti Crime Family,1743127200,23755,2025_13,16,11,0,1,0,0.69,17,2,12,1,0,0.12,1743138023.50979
48795,53558,Clean Money Cartel,ShadowWarriors,1743105600,23753,2025_13,15,15,0,0,0,1,15,12,2,0,0,0.8,1743138023.50979
24218,51192,War INC,Urban Chaos OGs,1743094800,23750,2025_13,17,12,5,0,0,0.71,11,6,5,0,0,0.55,1743138023.50979
51304,53431,Legion Of Doom,Canadian Proud,1743033600,23746,2025_13,25,18,5,0,0,0.72,20,5,15,0,0,0.25,1743138023.50979
9689,30009,Deja,White Rabbits,1743109200,23744,2025_13,87,18,25,16,0,0.21,97,1,84,9,0,0.01,1743138023.50979
8076,10174,Order Through Chaos,AQUA-Poseidon,1743098400,23742,2025_13,93,82,6,5,0,0.88,94,86,0,7,0,0.91,1743138023.50979
52230,53021,Darkness Academy,2FADED2DIE,1743102000,23735,2025_13,21,11,7,3,0,0.52,15,5,10,0,0,0.33,1743138023.50979
52130,53231,OP names,The Citadel,1743102000,23731,2025_13,26,14,5,3,0,0.54,16,8,2,4,0,0.5,1743138023.50979
48790,49384,Soldiers of Darkness,Organised Chaos,1743112800,23727,2025_13,43,35,5,3,0,0.81,36,22,13,0,0,0.61,1743138023.50979
39779,53456,The Faceless Ones,Frozen Tooth Gang,1743116400,23722,2025_13,19,15,1,2,0,0.79,15,5,7,1,0,0.33,1743138023.50979
53160,53375,BJSFTW,He-Man Woman Haters Club,1743105600,23719,2025_13,17,13,0,1,0,0.76,14,4,6,1,0,0.29,1743138023.50979
53263,53552,Mori Clan,420 tokers,1743120000,23717,2025_13,15,11,3,0,0,0.73,13,6,7,0,0,0.46,1743138023.50979
47924,53138,The Guild,Dreaded Lords Of Death,1743112800,23716,2025_13,28,23,1,2,0,0.82,20,1,13,3,0,0.05,1743138023.50979
51839,52145,Veritas Legion,Ebon Radiance,1743123600,23710,2025_13,10,0,9,0,0,0,18,3,10,1,0,0.17,1743138023.50979
51523,53195,Torn Bootcamp,Hippie Mafia,1743109200,23709,2025_13,16,1,8,2,0,0.06,18,14,1,1,0,0.78,1743138023.50979
36457,48640,Warband of the Fallen,Phoenix Ascent,1743105600,23702,2025_13,48,24,7,7,0,0.5,46,0,22,11,0,0,1743138023.50979
50331,51697,Duck Around &amp; Find Out,Nine Hells of Baator,1743116400,23697,2025_13,14,1,3,7,0,0.07,20,0,9,9,0,0,1743138023.50979
52775,53588,Torn Metropolitan City,THE BLACK HOUSE,1743076800,23693,2025_13,24,9,15,0,0,0.38,14,10,3,1,0,0.71,1743138023.50979
50568,51754,The Saiyan Forces,Outlaw&#039;s HQ,1743102000,23690,2025_13,24,6,15,1,0,0.25,15,3,11,0,0,0.2,1743138023.50979
9370,41067,Cipher,Houdini,1743102000,23683,2025_13,67,59,1,4,0,0.88,52,42,0,6,0,0.81,1743138023.50979
48264,52369,Yahoo&#8217;s Yahooligans,The Court Of Owls,1743098400,23680,2025_13,12,6,3,2,0,0.5,12,0,7,3,0,0,1743138023.50979
9047,15286,DarkHearts,Luscious Nightmares,1743105600,23677,2025_13,74,65,1,4,0,0.88,81,69,2,9,0,0.85,1743138023.50979
49921,52777,Guardians of Asgard,Evil Angels,1743123600,23675,2025_13,25,12,10,3,0,0.48,19,10,8,1,0,0.53,1743138023.50979
46022,49617,Chrondawgs,Filthy_Casuals,1743109200,23674,2025_13,18,0,17,1,0,0,20,7,13,0,0,0.35,1743138023.50979
49573,49955,Fast&amp;FuriousTornDrift,WGAW,1743084000,23672,2025_13,22,10,4,3,0,0.45,13,0,7,2,0,0,1743138023.50979
51932,53248,$Money Makers$,The Convergence,1743105600,23668,2025_13,19,15,1,2,0,0.79,19,0,7,10,0,0,1743138023.50979
44222,53365,Anak Mama,The Mighty Minge,1743134400,23667,2025_13,15,12,1,1,0,0.8,13,0,13,0,0,0,1743138023.50979
9455,43836,Bleed,LaFamilia,1743033600,23665,2025_13,30,6,22,2,0,0.2,29,1,26,1,0,0.03,1743138023.50979
50028,53136,The Akatsukis,Rogue Juniors,1743098400,23660,2025_13,20,18,0,1,0,0.9,16,11,4,0,0,0.69,1743138023.50979
50642,51855,The Milkers,Chaos Cartel,1743109200,23658,2025_13,20,13,5,2,0,0.65,29,28,1,0,0,0.97,1743138023.50979
49091,52387,Gregg&#039;s Kingdom,The Sons Of Anarchy,1743130800,23655,2025_13,29,24,0,3,0,0.83,18,5,9,3,0,0.28,1743138023.50979
50754,53458,Th3 Illuminati,Yellowstone,1743102000,23654,2025_13,20,14,1,4,0,0.7,13,9,3,1,0,0.69,1743138023.50979
50498,51382,Biker&#039;s crew,jolly fellows,1743033600,23650,2025_13,20,14,6,0,0,0.7,15,11,4,0,0,0.73,1743138023.50979
50888,52063,Owain&#039;s Rebels,Torn City Cartel,1743105600,23647,2025_13,22,15,1,4,0,0.68,21,11,3,3,0,0.52,1743138023.50979
49122,50699,Balls of Steel MC,Star-Light-Warriors,1743098400,23641,2025_13,15,11,1,1,0,0.73,15,5,6,2,0,0.33,1743138023.50979
39781,49297,Zenith Rising,Shaggy Hi-Fidelity,1743084000,23638,2025_13,14,14,0,0,0,1,15,14,1,0,0,0.93,1743138023.50979
22691,52788,MW - Beyond Valhalla,MATRIX UNDERGROUND,1743105600,23635,2025_13,56,36,10,4,0,0.64,50,12,31,2,0,0.24,1743138023.50979
9356,26312,SMTH - Party Animals,JFK - Misfits,1743084000,23624,2025_13,96,70,3,17,0,0.73,89,74,2,11,0,0.83,1743138023.50979
43545,52873,Phantom Syndicate,Bargain Boozers CW,1743102000,23618,2025_13,18,5,3,6,0,0.28,15,2,9,4,0,0.13,1743138023.50979
49636,50418,New Beginning,The  UnderDogs,1743091200,23615,2025_13,21,10,5,3,0,0.48,17,0,12,1,0,0,1743138023.50979
48206,48252,ADHD Team,HABIBI CENTRAL,1743080400,23611,2025_13,22,17,2,2,0,0.77,14,5,8,0,0,0.36,1743138023.50979
50399,52462,TheUnknowns,"Shadow, synthetic",1743091200,23607,2025_13,17,12,1,0,0,0.71,11,2,7,2,0,0.18,1743138023.50979
36660,41702,Premature Attackulation,Fatality,1743105600,23604,2025_13,60,54,3,1,1,0.92,69,58,6,4,0,0.84,1743138023.50979
50706,51447,REBELLION,2nd Chance,1743091200,23600,2025_13,20,14,2,4,0,0.7,30,16,10,3,0,0.53,1743138023.50979
49069,52324,Unbroken Damage,MostWanted,1743098400,23595,2025_13,28,16,3,7,0,0.57,20,0,13,2,0,0,1743138023.50979
9110,36134,Siege,SMTH - Silver Hand,1743087600,23591,2025_13,73,61,1,7,0,0.84,93,79,0,11,0,0.85,1743138023.50979
2013,13665,Subversive  Alliance,PT-Penguins,1743109200,23835,2025_13,100,97,0,3,0,0.97,86,69,8,6,0,0.8,1743139811.01508
49651,53074,Exalibur,Low Vibin&#039;,1743116400,23832,2025_13,12,11,1,0,0,0.92,11,5,2,3,0,0.45,1743139811.01508
41291,47841,UNDERWORLD ASSASSINS,League of Minions,1743116400,23827,2025_13,24,5,14,2,0,0.21,20,11,3,4,0,0.55,1743139811.01508
15256,49561,Defenestration,The Four Twenty H-V-F,1743084000,23825,2025_13,14,14,0,0,0,1,13,12,0,1,0,0.92,1743139811.01508
11162,47760,InQuest,Ninjas In Rehab,1743112800,23823,2025_13,25,23,0,1,0,0.92,21,21,0,0,0,1,1743139811.01508
12094,20747,Nuclear Fusion,Damage Inc,1743105600,23821,2025_13,79,77,0,2,0,0.97,76,70,2,2,0,0.92,1743139811.01508
53327,53462,JCL BASE 2,Murder Was The Case,1743091200,23817,2025_13,15,1,10,4,0,0.07,13,10,1,2,0,0.77,1743139811.01508
49708,53020,The Ravens,Los Blancos Eldorado,1743112800,23814,2025_13,13,2,9,1,0,0.15,14,9,4,1,0,0.64,1743139811.01508
18736,25025,Monarch Research,DP Warriors,1743087600,23808,2025_13,100,96,0,3,0,0.96,100,93,0,4,0,0.93,1743139811.01508
8836,11796,Vinerri,SMTH - Bright Summit,1743084000,23806,2025_13,99,91,2,5,0,0.92,90,65,8,14,0,0.72,1743139811.01508
51141,53547,monark krisalis,TLM: Half Past Murder,1743051600,23804,2025_13,14,7,5,2,0,0.5,11,3,7,1,0,0.27,1743139811.01508
14365,15446,JFK 2.1,Druggies in Snuggies,1743098400,23798,2025_13,100,96,0,2,0,0.96,99,82,4,5,0,0.83,1743139811.01508
53354,53535,B BLOCK,Vikings - Valhalla,1743112800,23794,2025_13,15,13,2,0,0,0.87,12,12,0,0,0,1,1743139811.01508
51524,53205,Knights United,Latveria,1743073200,23791,2025_13,11,10,0,0,0,0.91,12,12,0,0,0,1,1743139811.01508
16335,27312,SMTH - November Chopin,SA Succession,1743087600,23787,2025_13,97,84,1,11,0,0.87,100,91,1,4,0,0.91,1743139811.01508
48747,50579,Gooderfellas,Trash Bandits,1743105600,23785,2025_13,28,1,15,9,0,0.04,23,5,12,4,0,0.22,1743139811.01508
6557,41460,Stepping Stones,Waste Management Inc,1743080400,23783,2025_13,12,0,4,4,0,0,15,4,8,2,0,0.27,1743139811.01508
52510,52998,Grim Korp,Tree Guild,1743116400,23779,2025_13,15,3,5,3,0,0.2,11,0,2,6,0,0,1743139811.01508
24106,45421,The Almanac,Ricefields of Neverland,1743073200,23773,2025_13,15,13,2,0,0,0.87,11,11,0,0,0,1,1743139811.01508
49927,51164,Viking Family,Lowkey Lunatics,1743080400,23769,2025_13,14,0,5,5,0,0,18,2,14,2,0,0.11,1743139811.01508
34623,37803,Viking Emus,PT-PimpTuga,1743102000,23766,2025_13,41,20,17,2,0,0.49,44,40,2,2,0,0.91,1743139811.01508
51516,53228,Vault 99,Untitled,1743120000,23765,2025_13,14,10,2,1,0,0.71,13,12,0,1,0,0.92,1743139811.01508
49710,52984,HellSpawn,Blood Coven,1743098400,23762,2025_13,13,9,0,2,0,0.69,13,10,0,2,0,0.77,1743139811.01508
50479,52994,Knights Templar,Moretti Crime Family,1743127200,23755,2025_13,16,8,1,2,0,0.5,17,4,9,3,0,0.24,1743139811.01508
48795,53558,Clean Money Cartel,ShadowWarriors,1743105600,23753,2025_13,15,13,2,0,0,0.87,15,4,10,0,0,0.27,1743139811.01508
24218,51192,War INC,Urban Chaos OGs,1743094800,23750,2025_13,17,17,0,0,0,1,11,9,2,0,0,0.82,1743139811.01508
51304,53431,Legion Of Doom,Canadian Proud,1743033600,23746,2025_13,25,17,5,1,0,0.68,20,9,11,0,0,0.45,1743139811.01508
9689,30009,Deja,White Rabbits,1743109200,23744,2025_13,87,13,28,19,0,0.15,97,1,86,8,0,0.01,1743139811.01508
8076,10174,Order Through Chaos,AQUA-Poseidon,1743098400,23742,2025_13,93,87,1,5,0,0.94,94,87,1,6,0,0.93,1743139811.01508
52230,53021,Darkness Academy,2FADED2DIE,1743102000,23735,2025_13,21,15,1,5,0,0.71,15,7,8,0,0,0.47,1743139811.01508
52130,53231,OP names,The Citadel,1743102000,23731,2025_13,26,1,18,4,0,0.04,16,10,0,3,0,0.62,1743139811.01508
48790,49384,Soldiers of Darkness,Organised Chaos,1743112800,23727,2025_13,43,32,8,3,0,0.74,36,35,0,0,0,0.97,1743139811.01508
39779,53456,The Faceless Ones,Frozen Tooth Gang,1743116400,23722,2025_13,19,16,1,2,0,0.84,15,5,7,2,0,0.33,1743139811.01508
53160,53375,BJSFTW,He-Man Woman Haters Club,1743105600,23719,2025_13,17,9,4,1,0,0.53,14,4,7,1,0,0.29,1743139811.01508
53263,53552,Mori Clan,420 tokers,1743120000,23717,2025_13,15,14,0,0,0,0.93,13,3,10,0,0,0.23,1743139811.01508
47924,53138,The Guild,Dreaded Lords Of Death,1743112800,23716,2025_13,28,17,6,3,0,0.61,20,11,2,3,0,0.55,1743139811.01508
51839,52145,Veritas Legion,Ebon Radiance,1743123600,23710,2025_13,10,0,8,2,0,0,18,1,10,3,0,0.06,1743139811.01508
51523,53195,Torn Bootcamp,Hippie Mafia,1743109200,23709,2025_13,16,4,5,2,0,0.25,18,8,6,2,0,0.44,1743139811.01508
36457,48640,Warband of the Fallen,Phoenix Ascent,1743105600,23702,2025_13,48,16,13,8,0,0.33,46,0,23,10,0,0,1743139811.01508
50331,51697,Duck Around &amp; Find Out,Nine Hells of Baator,1743116400,23697,2025_13,14,1,2,7,0,0.07,20,2,6,8,0,0.1,1743139811.01508
52775,53588,Torn Metropolitan City,THE BLACK HOUSE,1743076800,23693,2025_13,24,20,4,0,0,0.83,14,8,5,1,0,0.57,1743139811.01508
50568,51754,The Saiyan Forces,Outlaw&#039;s HQ,1743102000,23690,2025_13,24,7,14,1,0,0.29,15,0,14,0,0,0,1743139811.01508
9370,41067,Cipher,Houdini,1743102000,23683,2025_13,67,59,0,5,0,0.88,52,42,1,5,0,0.81,1743139811.01508
48264,52369,Yahoo&#8217;s Yahooligans,The Court Of Owls,1743098400,23680,2025_13,12,8,1,2,0,0.67,12,0,8,2,0,0,1743139811.01508
9047,15286,DarkHearts,Luscious Nightmares,1743105600,23677,2025_13,74,65,0,4,0,0.88,81,67,3,10,0,0.83,1743139811.01508
49921,52777,Guardians of Asgard,Evil Angels,1743123600,23675,2025_13,25,12,10,3,0,0.48,19,18,0,1,0,0.95,1743139811.01508
46022,49617,Chrondawgs,Filthy_Casuals,1743109200,23674,2025_13,18,0,17,0,0,0,20,4,16,0,0,0.2,1743139811.01508
49573,49955,Fast&amp;FuriousTornDrift,WGAW,1743084000,23672,2025_13,22,10,5,2,0,0.45,13,0,7,2,0,0,1743139811.01508
51932,53248,$Money Makers$,The Convergence,1743105600,23668,2025_13,19,8,8,1,0,0.42,19,1,5,10,0,0.05,1743139811.01508
44222,53365,Anak Mama,The Mighty Minge,1743134400,23667,2025_13,15,2,11,2,0,0.13,13,8,4,1,0,0.62,1743139811.01508
9455,43836,Bleed,LaFamilia,1743033600,23665,2025_13,30,13,16,1,0,0.43,29,0,27,1,0,0,1743139811.01508
50028,53136,The Akatsukis,Rogue Juniors,1743098400,23660,2025_13,20,18,0,0,0,0.9,16,4,11,0,0,0.25,1743139811.01508
50642,51855,The Milkers,Chaos Cartel,1743109200,23658,2025_13,20,17,1,1,0,0.85,29,27,2,0,0,0.93,1743139811.01508
49091,52387,Gregg&#039;s Kingdom,The Sons Of Anarchy,1743130800,23655,2025_13,29,23,1,2,0,0.79,18,12,2,3,0,0.67,1743139811.01508
50754,53458,Th3 Illuminati,Yellowstone,1743102000,23654,2025_13,20,14,1,4,0,0.7,13,10,1,0,0,0.77,1743139811.01508
50498,51382,Biker&#039;s crew,jolly fellows,1743033600,23650,2025_13,20,14,6,0,0,0.7,15,0,15,0,0,0,1743139811.01508
50888,52063,Owain&#039;s Rebels,Torn City Cartel,1743105600,23647,2025_13,22,16,0,4,0,0.73,21,7,8,3,0,0.33,1743139811.01508
49122,50699,Balls of Steel MC,Star-Light-Warriors,1743098400,23641,2025_13,15,3,8,2,0,0.2,15,7,3,3,0,0.47,1743139811.01508
39781,49297,Zenith Rising,Shaggy Hi-Fidelity,1743084000,23638,2025_13,14,14,0,0,0,1,15,11,4,0,0,0.73,1743139811.01508
22691,52788,MW - Beyond Valhalla,MATRIX UNDERGROUND,1743105600,23635,2025_13,56,32,12,4,0,0.57,50,17,26,1,0,0.34,1743139811.01508
9356,26312,SMTH - Party Animals,JFK - Misfits,1743084000,23624,2025_13,96,70,2,19,0,0.73,89,72,3,13,0,0.81,1743139811.01508
43545,52873,Phantom Syndicate,Bargain Boozers CW,1743102000,23618,2025_13,18,3,4,7,0,0.17,15,4,7,2,0,0.27,1743139811.01508
49636,50418,New Beginning,The  UnderDogs,1743091200,23615,2025_13,21,8,6,2,0,0.38,17,4,10,0,0,0.24,1743139811.01508
48206,48252,ADHD Team,HABIBI CENTRAL,1743080400,23611,2025_13,22,17,2,2,0,0.77,14,9,4,0,0,0.64,1743139811.01508
50399,52462,TheUnknowns,"Shadow, synthetic",1743091200,23607,2025_13,17,11,0,2,0,0.65,11,7,2,2,0,0.64,1743139811.01508
36660,41702,Premature Attackulation,Fatality,1743105600,23604,2025_13,60,56,1,2,1,0.95,69,45,17,5,0,0.65,1743139811.01508
50706,51447,REBELLION,2nd Chance,1743091200,23600,2025_13,20,16,0,4,0,0.8,30,19,6,3,0,0.63,1743139811.01508
49069,52324,Unbroken Damage,MostWanted,1743098400,23595,2025_13,28,14,5,7,0,0.5,20,1,12,2,0,0.05,1743139811.01508
9110,36134,Siege,SMTH - Silver Hand,1743087600,23591,2025_13,73,60,2,8,0,0.82,93,80,0,12,0,0.86,1743139811.01508
2013,13665,Subversive  Alliance,PT-Penguins,1743109200,23835,2025_13,100,96,1,3,0,0.96,86,75,1,7,0,0.87,1743141623.59756
49651,53074,Exalibur,Low Vibin&#039;,1743116400,23832,2025_13,12,11,1,0,0,0.92,11,2,4,3,0,0.18,1743141623.59756
41291,47841,UNDERWORLD ASSASSINS,League of Minions,1743116400,23827,2025_13,24,18,3,0,0,0.75,20,3,11,3,0,0.15,1743141623.59756
15256,49561,Defenestration,The Four Twenty H-V-F,1743084000,23825,2025_13,14,12,2,0,0,0.86,13,12,0,1,0,0.92,1743141623.59756
11162,47760,InQuest,Ninjas In Rehab,1743112800,23823,2025_13,25,22,0,2,0,0.88,21,20,1,0,0,0.95,1743141623.59756
12094,20747,Nuclear Fusion,Damage Inc,1743105600,23821,2025_13,79,75,0,4,0,0.95,76,72,0,3,0,0.95,1743141623.59756
53327,53462,JCL BASE 2,Murder Was The Case,1743091200,23817,2025_13,15,5,6,4,0,0.33,13,11,0,2,0,0.85,1743141623.59756
49708,53020,The Ravens,Los Blancos Eldorado,1743112800,23814,2025_13,13,3,8,1,0,0.23,14,9,4,1,0,0.64,1743141623.59756
18736,25025,Monarch Research,DP Warriors,1743087600,23808,2025_13,100,97,0,3,0,0.97,100,90,2,6,0,0.9,1743141623.59756
8836,11796,Vinerri,SMTH - Bright Summit,1743084000,23806,2025_13,99,90,0,7,1,0.92,90,68,3,15,1,0.77,1743141623.59756
48822,49695,Diamond Cartel.,The Shogunate Spy,1743141600,23805,2025_13,32,4,22,4,0,0.12,36,30,3,2,0,0.83,1743141623.59756
51141,53547,monark krisalis,TLM: Half Past Murder,1743051600,23804,2025_13,14,8,4,2,0,0.57,11,7,3,1,0,0.64,1743141623.59756
14365,15446,JFK 2.1,Druggies in Snuggies,1743098400,23798,2025_13,100,95,1,2,0,0.95,99,79,5,9,0,0.8,1743141623.59756
