cor,V2,V3,N2,N1
0.676385143741893,2324474,135360,17,23
0.676358105992882,2705919,4595,18,15
0.676354929842222,3066343,1324307,27,23
0.676300522278317,3472288,1646308,19,17
0.676229643926753,3465302,3454605,18,20
0.676172727325298,2399235,541153,98,89
0.676042082603882,2682293,974440,18,19
0.675975878209236,2791475,2736563,34,16
0.675950027036982,3478477,2139114,17,24
0.675890185748934,2715761,75049,15,22
0.675870464352949,2889423,2046196,26,25
0.675863399575535,3225767,2334798,15,15
0.675821764952819,3326650,663942,21,17
0.675811585328247,3108571,2798312,17,16
0.675655317485782,2195262,2174434,19,28
0.675647827041355,3231653,2683569,17,15
0.675643822376584,3469887,2888688,17,15
0.675622294336962,2176366,2157550,27,43
0.675618189206062,2916982,582637,84,87
0.675596415395167,3440128,361426,21,15
0.675580878569884,3254612,1529376,24,26
0.675534685309617,3323331,2754267,56,53
0.675431841000316,3465777,1529376,24,21
0.675384552750428,3495877,2460761,15,15
0.67535492230606,2962908,2530005,15,18
0.675317504141358,3382032,3165679,16,16
0.675299124178869,3379330,3261744,22,19
0.675231241341391,3260904,1979660,18,20
0.67522010237665,3442096,2808277,23,15
0.675208383891197,3010126,11067,17,16
0.675194311166795,2312101,2063135,18,41
0.675172658894414,2287994,1754075,69,84
0.675129212932254,2147219,1154897,104,88
0.675118997328443,2069485,686664,22,19
0.67504835589942,3106877,2868380,19,19
0.675030512279481,2128770,957887,27,17
0.675005350598769,1545351,1542921,17,19
0.67498297748622,2157880,1977612,15,15
0.674977608784767,2595742,593958,15,30
0.674931524219961,3477231,3468272,31,16
0.674916230105489,2815827,226933,22,18
0.674900447475548,3235866,3017864,31,19
0.674883522384124,226933,45314,23,22
0.674849918354413,2940748,24470,16,17
0.674833563171822,3196512,1132441,111,113
0.674827109383792,3395259,1554475,29,20
0.674810024753632,3152626,2120689,16,23
0.674779100672947,2889423,1524349,19,25
0.674764741588738,3073339,2654686,24,33
0.674737886694119,3372136,2888920,34,39
0.674699436305915,2495542,1725834,16,17
0.674667683500633,3320306,444762,31,15
0.674592426904244,3437430,2744369,24,22
0.674587476937386,3037454,2664544,25,15
0.67454629239284,3219459,1076946,28,17
0.674433281469087,3447319,2791475,16,16
0.674292085237089,2461602,2188378,31,17
0.674223909515585,3259913,2435152,21,25
0.674200071001742,2324332,2162657,19,22
0.674180646395268,3501663,1044778,20,15
0.674162062868991,2568274,577326,20,21
0.674131555655591,2652198,2159150,16,15
0.674117876815468,3254612,3231653,15,26
0.674109798428335,2786940,1544459,17,39
0.674036932522289,3231153,2209823,19,21
0.674033959925709,2656328,2354229,18,31
0.674020201859042,2588790,938470,15,20
0.67401159724504,2678238,832975,26,16
0.674008886841996,3324666,563740,20,15
0.674006685850846,2414260,939947,20,19
0.674003295284151,2931034,177232,97,110
0.673981377599412,3261563,2638496,20,21
0.673981066384809,2444011,1118187,16,20
0.673973177900092,2613749,2313541,27,22
0.673943111465958,3446062,2953986,104,105
0.673800860875767,2978262,2342208,16,17
0.673765337186187,2336132,540165,16,17
0.673751663326472,2811219,593958,15,18
0.673675591432488,1809344,1746172,28,36
0.673646350154813,2888920,2571850,30,34
0.673645877273175,2872177,2225242,18,25
0.673625567605604,3475165,2816673,17,23
0.673546745419034,3066343,1089425,15,23
0.673523440545803,2422075,1172400,28,19
0.673516274288392,3410560,2161426,25,19
0.673515978822846,367226,308961,21,20
0.673509597226226,1132441,541153,98,111
0.673504299644933,3476143,3400358,19,15
0.67350074116929,3207523,541153,98,101
0.67349575010451,2683569,75049,15,17
0.673352017290316,3494860,2978338,17,22
0.673303948174731,1566810,1467134,45,21
0.673136902070066,2884486,2159150,16,18
0.67312907134798,3496670,1470532,98,96
0.672982828538638,3361620,1365443,18,15
0.672914860207846,2184276,84438,16,20
0.672853725823993,3184790,3156823,104,103
0.672802526194992,3394192,2072463,15,18
0.672786317383551,3009634,2088030,17,19
0.672748300107228,3340601,1353931,19,16
0.672715202917558,2374410,541153,98,92
0.672664389986355,3240889,2668340,19,38
0.672662230732731,2816673,2628327,26,17
0.672661362212381,3166656,2602709,19,22
0.672647251650988,3036887,2801545,102,96
0.672634806050217,2159460,168031,23,16
0.672550197321565,3455304,198133,113,101
0.672542282653983,2850634,1523555,33,16
0.672518504323681,3498241,3244716,29,16
0.672380408059422,2027296,883111,27,15
0.672334085107461,3422033,2409781,23,26
0.672276555853906,3066430,2341460,35,29
0.672149541792666,3439376,3428839,101,110
0.672125360130989,2715761,2628327,26,22
0.672123114824907,3449777,2638496,20,43
0.672119234187943,2354229,118944,17,18
0.672075724744989,3462665,2511012,15,21
0.672040409280665,3496670,934727,75,96
0.672022706038961,2342911,771310,18,30
0.67201395212028,3461252,3436211,26,18
0.671984381360106,3359485,3216303,16,17
0.671957198847745,2279793,1338893,25,28
0.671956356914719,2682293,1414013,24,19
0.671955682388211,2549417,2151697,16,28
0.671905118710684,2725167,2120067,15,24
0.671819075990894,3088971,1836419,20,24
0.671789630072088,3502523,3498163,15,29
0.671757318136482,3496670,1562994,65,96
0.67167308590499,3200348,1861114,19,33
0.671634205215669,3183155,2190977,16,17
0.671559875801038,2738142,2508706,19,22
0.67153692084468,3382621,2322140,19,22
0.671533794100595,2999677,2161632,69,111
0.671533473446365,3480396,2556821,17,30
0.671524547022308,2449954,2151953,30,15
0.671516677064066,2536682,821826,24,25
0.671481205358232,2756559,258933,21,15
0.671474694430122,2148162,1017320,19,17
0.671466980693883,3461230,2098021,19,16
0.671431964784401,2715761,2151697,16,22
0.671379676574597,2942915,986036,17,28
0.671356007816108,3320306,2717866,29,15
0.671354540045171,2790166,466517,25,38
0.671314118069114,591640,79071,19,17
0.671263174671507,3406341,256383,20,24
0.671209528395663,2686087,1338893,25,16
0.671182036638563,3280109,2152944,16,18
0.671138328155887,2646210,170943,18,38
0.671133841096667,2774346,2162137,24,15
0.671107321450475,3439376,2489078,98,110
0.671097124876782,3477394,2889423,25,16
0.671066290386078,3494860,3376222,15,22
0.67103535878516,2417751,544071,17,22
0.670942839930432,2162657,493419,27,19
0.670909854506203,3440682,229314,23,29
0.670877526957696,3373305,1348360,99,108
0.670841955289,3466459,1723071,24,25
0.670815454379457,2798843,2109605,17,26
0.670781893004115,643861,4595,18,18
0.670748412292189,3464280,1554614,17,19
0.670737949476587,3400358,2937929,18,19
0.670733487858841,2111026,488099,99,94
0.670628486739227,3268878,3263539,115,109
0.670597705882799,2888688,2225242,18,17
0.670594041328248,2999677,2802930,93,111
0.670567718583631,2176366,931503,48,43
0.670415168916841,2671212,1370259,20,30
0.670380002472055,2384632,138635,76,81
0.670373647489621,2931955,1413579,17,35
0.670366656153505,1929462,1744050,15,25
0.670358591950872,3063326,931503,48,54
0.670302482091336,2933083,2801545,102,116
0.670290468328296,2971077,2369912,17,22
0.670207355652289,3446062,3143586,97,105
0.670184714619714,3015118,118944,17,27
0.670134284666735,2214662,288160,28,15
0.670133989852564,3459249,2717866,29,19
0.670104445134284,3242535,1301814,27,20
0.670079886731278,3227185,2992754,102,121
0.670054575357808,2999677,1971880,94,111
0.670026927662861,2952551,541153,98,100
0.669996969710122,2717866,2341460,35,29
0.669984787058732,3299096,215495,20,16
0.669980050589501,2648080,528298,18,18
0.669946199316756,1971648,1013799,26,16
0.669916714291113,3434973,653876,21,23
0.669875951829716,3327874,3324720,79,107
0.669870206673167,2693992,1979333,96,74
0.669860348919499,1468959,700276,25,19
0.669841287795342,2743373,2129129,28,19
0.669824762550375,2374410,444669,105,92
0.669752358565674,2219053,1863004,17,25
0.669731974826898,3446062,2734979,98,105
0.669731310213369,3219140,3118800,16,20
0.669716011419678,2711535,1469399,35,23
0.669631327170561,544071,173743,22,17
0.669583731411147,2309368,2035605,99,103
0.669485071348182,2578876,1838720,19,17
0.66946878912538,2486706,327403,22,22
0.669447575810087,2774192,2711535,23,54
0.669431279931805,3496670,2121748,89,96
0.669319572348271,3116697,2883590,104,110
0.669294898117914,3231653,2590588,16,15
0.669273426131621,3019500,2749767,35,19
0.669212701990077,3231653,2663490,30,15
0.669178764839626,2115767,1339487,72,67
0.669148565858656,3401193,444118,21,15
0.669116892562146,3035046,2668132,105,100
0.669085949588246,3459249,3344687,17,19
0.669049551402854,2964209,2142605,20,26
0.669026086839615,2225242,1642154,20,18
0.668884498152906,1324307,118944,17,27
0.668880991537962,2279793,1709133,23,28
0.668857081555761,1990341,1932786,16,24
0.668829006041383,3475427,2908178,101,110
0.668799285820562,2716086,2602709,19,24
0.66879035156852,3436473,1847447,19,15
0.668790001164697,1879733,1646308,19,16
0.668762481182392,2564934,1680626,18,30
0.66872617326147,3171381,42161,19,19
0.668711226866302,3501663,3459347,19,15
0.668650373180312,2342208,2226777,20,16
0.66862541203327,3496670,2655819,93,96
0.668622624997049,3397429,2480369,17,39
0.668612530775358,3476977,1979128,35,38
0.668605697951489,3501663,2272005,26,15
0.668562080583973,3477394,3231236,20,16
0.66855971018725,3441449,2761330,35,38
0.668558719507195,2307569,2162137,24,20
0.668545525789314,3099572,2671489,96,95
0.668512055478835,3244716,1566810,21,29
0.668468297131057,2916982,1754075,69,87
0.668445034296406,3495962,3331322,81,96
0.668431687587864,2630119,2063979,21,26
0.66843101805272,3495962,2758625,98,96
0.668423922776961,3359485,2508706,19,17
0.668406786744639,3456246,2992754,102,107
0.668374838437873,3099024,1723071,24,28
0.668330710024518,2874069,2758781,19,17
0.668326979214696,2447949,2135754,42,21
0.668308691165727,2801545,2734626,93,102
0.668308220642848,3469804,2139284,23,16
0.668254892261473,3387946,3335783,41,27
0.668248241570961,3474943,3130684,88,87
0.668240678398266,2931034,2518272,104,110
0.668231733090724,3437066,771193,18,21
0.668192071048576,3387946,1310953,16,27
0.668184082475394,3475165,75049,15,23
0.668157639188266,2571810,2040033,28,24
0.66810289007043,3463757,1466133,23,21
0.668054397753467,3485155,1365596,16,19
0.668042657122685,3408216,2081019,24,20
0.668020525878965,3446062,2768687,96,105
0.667988893284457,3472288,1642154,20,17
0.667983136113538,2671212,435646,16,30
0.66798158549904,3470199,361750,16,15
0.667979228943629,3400358,1857803,20,19
0.667945668303091,2725371,2036623,17,17
0.667937981282655,3467037,3436379,35,32
0.66779539644705,3306450,3009302,21,23
0.667794040229091,1930872,1263058,29,47
0.667777822724792,3501346,2008244,17,22
0.667731224336087,3501663,3028807,23,15
0.667659336022881,3205244,1154897,104,97
0.667640614105852,1994793,12607,21,18
0.667630459537705,3268878,2591386,84,109
0.667626854553701,3268878,2877175,104,109
0.667615476292011,2841646,2590588,16,27
0.667557330548178,2351811,709864,22,15
0.667556756267691,2014405,1862118,26,21
0.667548411877003,2931034,488099,99,110
0.667533009064143,2159150,1329318,16,16
0.667521112300288,3189274,3092792,70,88
0.667481192300241,3245580,2636265,31,17
0.667436237985057,1842621,1001325,19,18
0.667422010866962,3456643,488099,99,101
0.667397890872767,3424421,882518,16,17
0.667379371928283,3501663,3495751,17,15
0.667360066020804,3254612,1338893,25,26
0.667347455270657,2587997,2548362,32,21
0.667341944397436,2963248,2172714,32,16
0.66731309981961,3277383,493419,27,15
0.667290382162078,2630241,685661,18,15
0.667165753201709,2825723,547356,18,23
0.667078083972659,3501663,3170193,31,15
0.667075135966433,2530248,1089425,15,21
0.66698649816696,2880440,2742099,103,110
0.666982693855404,2354229,2141022,40,18
0.666925322238922,2122912,287728,27,18
0.666831609517149,2820434,2465936,16,33
0.666798681057529,3041456,61009,15,25
0.666787301797,3326766,2778768,20,27
0.666766655020704,3271494,2898880,15,23
0.66668331465705,3440682,2665361,28,29
0.666667608463837,3446062,2908985,121,105
0.666648709934019,2166272,5547,19,20
0.666644661257681,2284644,118944,17,16
0.666610931566746,3486834,2740128,17,23
0.666589225240568,3464280,2589323,25,19
0.66657389704373,3464280,3231236,20,19
0.666560905267105,3382032,2888688,17,16
0.666515280644256,3478986,226814,16,15
0.666495968825204,2986724,2193778,103,63
0.666467872231195,2724685,202437,18,24
0.666436179093486,3144300,2792335,21,16
0.666433666686422,2470822,31379,15,32
0.666427742510662,2485764,44304,17,22
0.666416848699929,3425430,3159830,17,41
0.66640775312937,3495634,3231236,20,35
0.666400609317059,2999677,420123,89,111
0.666385241049903,3012919,2962908,18,26
0.666380627932402,608833,7045,15,16
0.66637942471485,2094367,1296839,19,20
0.666332956747277,3496670,1010204,100,96
0.666286456106347,3231653,1529376,24,15
0.666275564806681,2816673,2151697,16,17
0.66623556432732,3329248,39607,15,21
0.666178454618268,469087,252071,19,15
0.66609645498453,2464549,1265754,15,29
0.666065610298065,3419840,1857803,20,33
0.666065241709746,3481428,785288,22,25
0.666060015566834,3369033,2165704,44,25
0.666026881156958,3231653,2395313,34,15
0.666016311890683,1882208,1646308,19,22
0.666013036261889,3227185,2916982,87,121
0.66598693155582,3490556,2520982,17,29
0.665898915049012,3271697,1520657,39,19
0.665877426591517,3315882,2157880,15,16
0.665872135530653,3484477,2661618,32,25
0.665866101846226,936066,4005,25,22
0.665860416689495,2593444,1610898,83,75
0.665798699214679,3240040,544071,17,32
0.665753827542802,3500285,2324474,23,19
0.665641342566984,3325141,3300716,17,28
0.665622752762212,2816673,2737264,27,17
0.665603065165758,3329248,3203230,31,21
0.665594709938491,2538219,2096791,17,15
0.665520073622331,3408216,2834402,30,20
0.665505048848655,3011377,2193778,103,94
0.665502977048714,3493170,3208200,16,23
0.665481623612212,2077257,769314,18,21
0.665465116625297,2544281,1622855,19,20
0.665461415183627,3370907,1289614,28,19
0.665442571551571,3231153,563740,20,21
0.665437620448685,2556821,2361259,34,17
0.665378439213426,3476143,75042,16,15
0.665358873634503,3113510,847087,18,16
0.665330019606758,3327874,2953309,124,107
0.665314093568853,2516984,1761786,26,19
0.665292332508979,2657621,1746172,28,37
0.665275229997195,2184225,1809344,36,27
0.665257519737709,3315882,2698655,24,16
0.665233830503461,2889423,2720504,27,25
0.665232865144825,2992754,502377,110,102
0.665173794917168,2611166,2016642,20,39
0.665144494314445,2683569,1044778,20,17
0.665090189049744,3462665,2717866,29,21
0.665066021746117,2550458,639877,32,23
0.665061537166233,3227185,177232,97,121
0.665043505369809,3455304,3285335,101,101
0.665023100316653,3335961,382418,24,23
0.665019895934177,3485155,12607,21,19
0.664987841895017,2162657,1654906,25,19
0.66495716415062,3500285,135360,17,19
0.664949248393054,3303335,3210526,17,21
0.664917160485049,3474226,2284644,16,23
0.664886251018969,2285855,2018905,44,47
0.664862552281621,3320306,96,22,15
0.664856938254722,3365721,2931034,110,92
0.664802530725739,3502523,3231236,20,29
0.664704915029139,3487934,284064,21,18
0.664692481813148,3165679,1642154,20,16
0.664640025050809,3479855,2046196,26,21
0.664627808792417,2655848,1889290,30,25
0.664626044620872,3011018,3001263,22,27
0.664598340040973,2653374,7045,15,19
0.66457700461656,3105703,330313,34,16
0.664575167508619,3318595,2953309,124,123
0.664558328309251,3268685,3258220,57,44
0.664539514129418,1657224,75042,16,27
0.664532930630885,2929983,2888688,17,24
0.66446918107953,2139794,1842621,18,17
0.66445540263137,2780258,2082336,15,29
0.664449718716472,3419565,1338893,25,19
0.66442230002557,3494860,1977612,15,22
0.66440102014413,2384632,2374410,92,81
0.66435818424735,3288296,2166569,16,36
0.664353997808177,3143749,1529508,18,28
0.664305876061394,2660884,2138095,22,34
0.664233236409343,3490799,1398973,16,31
0.66418740861812,3465302,2040535,31,20
0.664170240148352,3401447,2083525,26,16
0.664147757597103,3078905,444669,105,63
0.664136741020653,2153507,859056,23,19
0.664134717659413,2833593,1543803,19,29
0.6641109814334,3275875,2992754,102,88
0.664090606723431,3491216,2184225,27,36
0.663985367463823,3361620,226814,16,15
0.663974534381432,3330098,2135754,42,58
0.663966360811454,2138095,1289614,28,22
0.663945134116996,3224888,3210743,83,92
0.663918135352533,3411644,3088685,92,106
0.663915659309883,882518,45314,23,16
0.663892774978008,2619131,42161,19,28
0.66388121141768,2384632,2111026,94,81
0.663866530223548,2770738,1980069,128,113
0.663852871830796,2665361,674394,32,28
0.663830318065533,3341559,2347263,35,32
0.663812478563528,2656046,2180617,22,17
0.663802432348648,3449170,3199651,17,25
0.663768981655112,2234041,42161,19,17
0.663729305582696,2628327,2309714,28,26
0.663670537181472,3257320,2256438,16,18
0.663635930796857,3491739,308961,21,16
0.663599714883847,2913761,974440,18,32
0.663582672407117,2816673,2283904,17,17
0.663576683667345,2695954,2286240,34,18
0.663567645848844,2289618,125999,16,18
0.66352852547155,3141701,2638496,20,34
0.663497317423884,1601911,685661,18,36
0.663461538461538,1842621,685661,18,18
0.663437147267778,2424913,2128430,25,18
0.663396184339861,3480288,2876705,24,44
0.663393264930956,3016754,223258,26,19
0.663367730556789,2176366,1289614,28,43
0.663359813696479,2395313,1837273,33,34
0.663352459631805,3110701,3105703,16,38
0.66327721964624,3361620,314262,28,15
0.663254533288084,3298046,3192453,37,19
0.66317915127831,2393413,2341460,35,15
0.663166434554715,3165471,2568981,17,15
0.663131095243424,3488255,1979277,21,15
0.663122080760633,3104077,19739,23,46
0.663082874973083,2143725,154042,25,18
0.663074021891849,2454347,1529376,24,25
0.663071642291105,1726014,1642154,20,24
0.663032688220448,2128474,1692514,24,18
0.662981624933419,3231653,1910871,31,15
0.662951034594554,2201840,104946,17,26
0.66293376036826,2461602,282589,17,17
0.662933022756337,3401424,12580,16,18
0.662920801680833,2315090,2012844,22,20
0.662910781085223,2421315,2193778,103,120
0.662902744519449,3283764,2133422,31,24
0.662850588212933,2914164,974440,18,18
0.66278143098346,3365166,2833426,20,17
0.662743976579462,2866738,541741,20,22
0.662688936459652,3485155,2331179,16,19
0.662678391920007,3501663,2964209,26,15
0.662633608925549,3477394,84649,18,16
0.66262789725169,3392117,2816673,17,19
0.662607480010882,3277383,1044778,20,15
0.662587510514911,2733038,2667699,29,26
0.662525402315305,3057648,2418380,25,32
0.662501987032546,2638496,1586740,28,20
0.662500679274833,2389518,2012173,23,27
0.662483079424767,3156823,1425903,105,104
0.662478554859552,3465777,75049,15,21
0.662419555973027,3210526,2962138,19,17
0.662393673584094,2808072,2801545,102,99
0.662383280831881,1692514,224641,16,24
0.662379421221865,2577215,3498,17,17
0.662372162074618,3426080,3289998,32,21
0.662337143361738,3231653,2283904,17,15
0.662283405687025,3468938,2636786,31,17
0.662280701754386,2654045,12607,21,21
0.662278874623211,1741160,528298,18,27
0.662268639728179,2492172,915061,17,29
0.662268115192858,2157550,931503,48,27
0.662185879210334,2897766,2661353,21,16
0.662165693151596,2839240,593958,15,19
0.662150122818357,3365721,1586328,93,92
0.662144972009936,3457130,118944,17,22
0.66214254165019,3400358,1566810,21,19
0.6620900153761,3462764,2484309,67,85
0.662048036635299,2619131,2234041,17,28
0.662016527673132,2889423,2692301,20,25
0.662008289398605,1679929,172283,17,17
0.661998307709117,2558802,46937,19,15
0.661969089924292,3497613,2306774,27,23
0.661957667996392,3492889,3490173,17,18
0.661929919618125,2166569,2145456,37,16
0.661913609204653,2561474,2040033,28,27
0.661908091904775,2999677,488099,99,111
0.661905254703691,2569881,2016642,20,33
0.661854747922625,3413077,3348749,45,15
0.661850235611048,3306450,1566810,21,23
0.661775177989607,1640064,780837,31,19
0.661744029884035,1968729,12580,16,21
0.661717619261975,3502016,3466459,25,18
0.661697248486088,3268878,2984823,90,109
0.661694848986237,3497613,2562367,19,23
0.661637917662912,3127297,2063784,21,21
0.661613236531407,2433252,118944,17,25
0.661592453467443,3492832,2964314,20,19
0.661559845904448,3398042,915757,17,40
0.661532570460272,3365721,2247462,84,92
0.661507923067853,2711369,1536516,19,23
0.661495092631652,2342208,202437,18,16
0.661487018100337,1839746,202437,18,16
0.661466975573263,3448169,1137187,19,33
0.661462048635324,2724927,137261,26,15
0.661419659480329,3455304,247787,99,101
0.661413613747354,3359591,3347013,17,29
0.661379415071121,3400064,2585354,95,91
0.661365195704103,2544281,980016,31,20
0.661313582991679,3015854,1838720,19,36
0.661301889253243,2824092,519577,15,29
0.661289727551006,2511012,2041837,25,15
0.661288194282293,3227185,2111026,94,121
0.66126798716056,2284644,1640992,33,16
0.661253828761697,2736891,2047719,27,28
0.661238783554295,3485270,3462665,21,22
0.661230448938523,1628166,844653,22,20
0.661212332190214,3028807,2428310,30,23
0.66118505669438,3425126,3418084,27,21
0.661173635983626,2931034,615171,106,110
0.661169391806542,3286235,2742099,103,121
0.661128375672127,2788738,321871,23,17
0.661102858963869,2671212,526512,16,30
0.661096801824032,3496670,3088685,92,96
0.661093955724312,2215608,1968184,21,18
0.661068556374403,2106899,1166743,22,28
0.661066913535152,2992754,2916982,87,102
0.661054880548744,3186581,75049,15,24
0.661030037576071,3476514,3442857,19,15
0.661019850268747,3088685,2734979,98,92
0.660976680952999,2665361,2417588,44,28
0.660968019466164,1752229,547356,18,21
0.660965380617719,2047197,541153,98,85
0.660817136339273,1655145,541153,98,99
0.660803818833878,2399235,681394,91,89
0.660774786343724,2571810,2046196,26,24
0.660767257586835,1842584,262951,22,15
0.66076229159425,2692349,945946,20,25
0.660754588055794,3261563,2829822,29,21
0.660747867801806,3447319,1089425,15,16
0.660726586967902,3455304,1860686,99,101
0.660723064512303,2978338,2094367,20,17
0.660719885647699,3134705,2143725,18,15
0.66069175554006,2434776,39607,15,28
0.660683280972808,3009302,1977612,15,21
0.660651311581886,3169620,2588790,20,15
0.660628538367909,3475585,83793,18,28
0.660620415751736,3387946,2836584,28,27
0.660600148167394,2588790,435646,16,20
0.660588882504738,2508706,2012173,23,19
0.660577591494583,3374551,502377,110,97
0.660533238201313,3345178,2717866,29,24
0.660464814483361,1825445,1691773,23,30
0.660452888462125,3498241,3170193,31,16
0.660428242225543,3268878,1767818,85,109
0.660382592226903,2406340,1289614,28,20
0.660380590315877,2209823,563740,20,19
0.660377358490566,2162009,1691787,25,25
0.660290721985735,2601747,2568238,23,33
0.660287567190981,3472288,2914164,18,17
0.660259895367655,3424073,2888920,34,17
0.660245764234414,3050668,3050659,91,65
0.66023166023166,3462926,2133988,17,17
0.660230385392761,3502016,3494860,22,18
0.660223010296172,2518272,444669,105,104
0.660194184360404,3466459,1971648,16,25
0.660188459019216,2686087,75049,15,16
0.660188308772638,2980524,2820013,27,20
0.660163624989705,3252893,2841646,27,30
0.660091496783642,2624264,2601918,17,18
0.660075441504504,3492832,1538518,18,19
0.660028357383045,2745850,502377,110,102
0.660015288780091,3455304,1544976,91,101
0.659997743185322,3366110,1469399,35,35
0.659977486893849,2315448,1787133,18,31
0.659972234640954,3139848,2193778,103,110
0.659951210123465,3495877,3168218,17,15
0.659931434344199,2801440,1586328,93,88
0.65993080357498,2318030,26376,26,17
0.659913515845588,2866012,2127793,18,30
0.659893767271828,2659562,1154897,104,102
0.65988803811315,3474943,3459567,82,87
0.659862976656155,3468938,2578876,17,17
0.659845866337554,2999677,2169698,75,111
0.659826646604224,3455304,3344854,86,101
0.659761746629523,3477991,1720161,19,26
0.659727946850383,3407775,2331179,16,24
0.659703423020562,2619647,1566810,21,30
0.659677831867381,367226,172283,17,20
0.659642034102257,3105442,1939905,29,19
0.659639551640372,2921081,1779805,21,19
0.659633350037576,3089412,547356,18,24
0.659617942192397,2734979,2193778,103,98
0.659599849004639,2962781,18192,27,25
0.659570234877865,2268059,1723087,24,21
0.659551381623532,2053171,1640064,19,20
0.659463983397202,2265192,460764,31,16
0.659409541919882,1903171,526512,16,21
0.659391802935452,3254612,2395313,34,26
0.659351145038168,3254612,2964209,26,26
0.659318614915104,2249643,2127793,18,27
0.659304433440117,3207085,3150070,102,94
0.659258808757828,3462665,1399455,21,21
0.659231421833024,3277383,1338893,25,15
0.659196768992846,2780575,1089425,15,19
0.659123383874317,3463703,3446062,105,83
0.659119668765278,452527,226933,22,25
0.659114749370186,3277383,1825632,43,15
0.659109937690352,3457806,2888920,34,55
0.659094181130215,2114264,24788,20,15
0.659049028160136,3030967,2122535,112,97
0.659036025766015,3455304,2578905,76,101
0.659016821965388,2654577,444118,21,24
0.659016821965388,2501529,2246548,24,21
0.659014718347869,582637,248614,93,84
0.659011915605687,3468732,2015303,16,19
0.658998986778413,3477991,2749767,35,26
0.658996453525424,2322484,2246492,27,21
0.65898015960561,2131308,18877,23,17
0.658976376336059,3143586,2734979,98,97
0.658919796092025,2124283,1356097,27,16
0.658910000714603,2085055,1893148,32,17
0.658900704924872,2735056,2166569,16,30
0.658896656600678,2888920,2157550,27,34
0.658890663969744,3491452,2734851,19,54
0.65883319522136,2771563,2283904,17,23
0.65882622706108,3413211,526512,16,21
0.658821450019941,2820931,1980069,128,104
0.658796982136188,2973497,179238,18,19
0.658785449933989,2590588,2162657,19,16
0.658780390435855,3454968,3313503,24,25
0.658751221591674,3466459,2770074,22,25
0.65869386052593,3457130,1089425,15,22
0.658648543303651,2034697,46937,19,18
0.658643944074079,2805181,2254540,20,16
0.658638509101634,2545713,1991870,25,18
0.658633081712007,3371888,2750601,49,17
0.658604196290086,2149427,1876232,21,33
0.658565917935779,3485270,2671212,30,22
0.658565862503362,2672694,1932786,16,19
0.658561288445754,3424421,2416183,17,17
0.658554171736735,3475165,2162657,19,23
0.658533099867728,3485771,771193,18,23
0.658506624959246,3268318,862128,32,36
0.658454646448781,2687498,2330501,15,33
0.658450152465213,2980745,2028708,43,31
0.658430035676181,3220994,915782,15,22
0.658428453075655,3181180,784834,31,27
0.658397793374938,3032198,2672694,19,18
0.65839556160334,2695935,2309368,103,105
0.658365456396902,3382032,974440,18,16
0.658360852258038,3439376,385375,95,110
0.658299334120055,3446062,146014,101,105
0.658298203747675,2732389,2618224,18,19
0.658252372062515,2978338,2194286,27,17
0.658249400844339,2815827,882518,16,18
0.658234163315826,3444653,2151697,16,34
0.658223876034334,2324474,282687,19,23
0.658192289598732,3177289,2015394,29,24
0.658146622764871,2325196,173743,22,23
0.658125012333245,3284903,3263660,53,22
0.658121720114124,3062734,1051732,20,18
0.65810803116853,3244716,1977612,15,29
0.658079946957925,2124283,1723071,24,16
0.658063415731336,3308544,2272005,26,30
0.657998718446861,3499329,3448574,112,109
0.657955817190625,2155708,45335,23,15
0.657950969223989,2252161,202687,18,22
0.657946754135366,3275875,2169765,90,88
0.65788355412367,3455304,2696958,88,101
0.657853204362034,2665726,44304,17,20
0.657843004924757,2561102,1973873,18,19
0.657831977589695,3415774,2427230,42,20
0.657812163199039,3455304,561149,66,101
0.657800269590705,2477854,1909554,15,37
0.657787427340127,3485771,2449998,16,23
0.657774578443465,3286235,2992754,102,121
0.657761263229399,3073698,2209823,19,32
0.657724642814874,2661618,2024821,51,32
0.657698318272461,3286235,1617665,108,121
0.657690736301683,3489081,3271697,19,24
0.657689146436396,2630509,1037092,30,17
0.657681048105316,1563099,882518,16,21
0.657638214495719,3359539,3148924,34,20
0.657612578505936,2316661,2205349,58,34
0.657604890552604,3210743,1884078,91,83
0.65759800897732,3402627,3275258,20,23
0.657595949221429,3419585,2910004,17,20
0.657595949221429,2693064,2203232,35,33
0.657580277062578,3367475,2915244,19,30
0.657563964478322,3381499,1413579,17,33
0.657549467012049,3501663,3498163,15,15
0.657528862109299,2816673,2683569,17,17
0.657489120722059,3095254,1015995,18,28
0.657485252682228,1411061,649966,27,21
0.657472279657251,2768690,2112641,106,101
0.657460243843279,3409969,2089002,15,22
0.657455230413001,2119132,1421686,15,17
0.657441281316219,3355685,2585354,95,101
0.657439028454328,2758625,1154897,104,98
0.657437242665339,3501662,3063326,54,30
0.657435891343968,3107612,1590831,20,17
0.657391428499204,2399235,1132441,111,89
0.657390409190754,2495542,1668698,18,17
0.657383132571103,2665361,424974,30,28
0.657356158854813,2999677,2617533,89,111
0.657352902850978,3477394,2449998,16,16
0.657347039339181,3331322,1979333,96,81
0.657330266636402,2992754,2399235,89,102
0.657321885456019,2686087,493419,27,16
0.657318049234917,3001263,2309714,28,22
0.657297090472376,3447319,2055842,18,16
0.657293530736391,2193778,1550150,95,103
