cor,V2,V3,N2,N1
0.763333685143974,3450722,3317573,11,13
0.763113778014998,3433366,3131424,9,12
0.762443736209872,3464578,3050618,9,10
0.762098903823272,3471056,3460246,13,19
0.761984401712539,3479265,3462665,21,8
0.761797697170888,3021584,3003914,9,13
0.761679317631692,3431506,3063563,13,9
0.761509920213288,3480425,3459347,17,9
0.760778282634745,3464578,3105703,14,10
0.760636002458471,3353329,3313644,10,9
0.760551818630297,3494680,3037679,9,10
0.760376660780639,3474021,3195114,11,8
0.760176258692784,3386024,3242758,9,16
0.760104528578948,3434253,3341301,15,13
0.759821273870003,3434012,3254036,15,12
0.759717149765224,3434866,3063563,13,12
0.759238642238253,3438312,3031814,10,12
0.758389261744966,3458689,3048980,11,11
0.758361781458107,3096999,3069417,13,14
0.75809781853715,3073226,3003914,9,8
0.757614018621269,3431506,3165679,14,9
0.757375696306994,3332957,3199651,16,16
0.756637430336193,3318946,3063563,13,15
0.755718543778222,3479265,3472444,13,8
0.755600487410409,3434866,3165679,14,12
0.75549274392554,3477508,3051413,15,10
0.755482018027439,3234453,3024628,14,8
0.755464958488427,3492657,3483338,9,12
0.755381418308391,3351140,3265995,8,11
0.754705944286092,3501663,3302266,10,15
0.754564190352384,3488037,3248195,10,15
0.75439056723029,3166952,3109589,18,8
0.754146838655932,3501246,3088106,8,9
0.75409823379598,3480425,3231653,15,9
0.753552466985364,3019389,3018230,12,8
0.753540735000979,3137755,3039296,15,8
0.753305499637945,3420569,3301659,13,17
0.752924687247992,3290414,3072703,9,8
0.752708251089724,3475358,3472288,18,15
0.752601455387846,3046604,3013038,8,15
0.75243252451123,3415646,3228237,8,12
0.752400056429841,3433731,3105703,14,11
0.752205468069028,3485270,3306450,24,20
0.752124749365626,3300367,3129535,9,8
0.750862488010643,3495300,3123508,13,12
0.750850085598202,3324666,3259416,11,13
0.75083845750051,3400360,3026539,9,11
0.750169360271966,3488507,3326814,11,14
