uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2597310,Jonas,100,1718876306,1149,WTF,4.72,5.18,2.87,5690.91,1.31,0.26,0.23,53.87,0.31,0.98,3949632005
259767,Jammy_Git,100,1718865754,230,PT-Family,1.46,3.29,2.19,1914.86,0.06,0.02,0.1,11.34,0.52,0.82,12750705236
2598073,flaviotobi,85,1718875688,8317,Naughty Souls,0.74,1.62,2,2684.97,0,0,0,0,0.18,0.96,951077091
2598132,Xena,99,1718877927,22295,Aquarius,2.89,4.86,2.52,10737.54,0.32,1.47,3.12,10.49,0.24,0.84,2401102212
2598231,Sheepie,80,1718871299,22781,The Wolverines,2.86,4.2,2.46,1876.26,0.07,0.01,0.13,0,0.74,0.93,4372317975
2598410,Unapologetic,90,1718878453,13665,PT-Penguins,2.38,3.74,2.81,16381.73,0.2,0.01,11.59,0,0.84,0.98,2315693807
2598421,Gorrrk,85,1718874537,8836,Vinerri,0.63,1.23,2.3,4070.47,0,0.11,1,7.49,0.07,0.87,1223375718
2598491,whiper,45,1718865290,8317,Naughty Souls,0.64,1.74,2.68,1862.47,0,0,0.1,7.54,0.02,0.98,2720820130
2598658,Scrappy-Doo,55,1718873817,36660,Premature Attackulation,1.53,1.57,2.78,3408.09,0,0.41,0.07,0,0.06,0.89,90781670
2598727,Aamli1K,98,1718876383,8677,WIT-Ranger,9.74,13.43,2.43,5351.73,2.33,0.4,0.72,8.06,0.33,0.91,2503298106
2598795,TwistedErik,61,1718868059,42125,ODB,0.66,3.83,2.46,2934.79,0,0.11,0.04,12.08,0.76,0.89,39267671
2598803,BlackClown,19,1718873653,15644,New Sith Order,0.17,8.09,2.54,6037.17,0.06,0.01,0.01,0.22,0.07,0.94,1996301666
2598903,LilyWeiner,100,1718851996,9041,PT-Calculated,3.14,4.48,2.59,5077.54,0.03,0,0.9,7.67,0.76,0.93,2461115601
2599016,UNTOUCHDH3RO,92,1718857777,44865,Clockwork Orange,0.74,0.89,2.01,1937.59,0,0.14,3.08,0.63,0,0.93,2048909990
2599193,Nabster91,71,1718861197,12893,Darkside,1.19,3.01,2.28,3504.23,0.01,0.01,0,15.18,0.4,0.82,1767574831
2599261,Nightingalez,87,1718874659,7227,The Collective JTF,1.13,2.2,2,3342.18,0.76,0.01,0.1,0,0,0.77,1731579974
2599394,Vyse,59,1718878008,15083,Leeches,1.3,1.31,2.09,795.87,0,0,0,0,0,0.64,331474198
2599450,NoirHearts,88,1718877202,8938,Arcadia,0.49,5.84,2.07,2384.59,0,0.04,0.8,0,0.9,0.84,2141744575
2599678,Jaxxus,90,1718878143,9055,Natural Selection IV,0.44,0.5,2.87,2851.69,0.01,0.12,1.8,13.62,0,0.89,3508511421
2599904,ScocoS,50,1718865934,8151,Chromatic,1.46,2.43,2.27,1654.89,0,0.21,1.74,2.02,0.34,0.84,2468563160
2599947,Cyclone1070,74,1718876383,9100,The Black Hand,0.41,3.39,2.4,6168.73,0,0,0,0,0.69,0.72,202303841
2600123,Ioo,15,1718873359,13502,Dead or Alive,0.73,4.47,2.6,3620.23,0,0,0,0,0,0.89,3008259731
2600347,JimmyCooks,57,1718836624,39756,Abusement Park,0.59,3.09,2.14,1166.61,0.08,0,0,4.11,0.02,0.78,2550572133
2600757,teewhyhej,69,1718865727,7227,The Collective JTF,1.62,2.3,2.62,2346.96,0.19,0,0.06,6.94,0.29,0.9,1473594635
2600874,PipemusRex,62,1718860013,13851,Nuclear Therapy,1.93,3.3,2.56,5202.77,0,0.08,0.04,23.88,0,0.8,21955443
2600955,Kelly902,95,1718875409,9041,PT-Calculated,2.61,2.94,2.14,7453.74,0.02,0.07,0.17,3,0.18,0.9,2328384376
2600962,CHaurora,99,1718877846,11796,SMTH - Bright Summit,4.03,5.74,2.86,8478.36,0.46,0.2,11.07,16.54,0.59,0.99,3951244894
2601198,LonelyAmanda,95,1718877969,9032,Wolf Pack,0.08,4.62,2.13,7821.87,0,0.07,0.27,29.44,0.69,0.97,1347864024
2601348,Fakoliy,90,1718872928,16335,SMTH - November Chopin,0.48,0.69,2.87,2717.17,0.01,0.06,0,0,0.13,0.99,4255537732
2601384,Darmok,100,1718854549,230,PT-Family,3.7,6.32,2.7,3375.31,0.01,0.01,0.61,33.04,0.82,0.96,4200243528
2601537,Hemera,76,1718875456,21368,Escensio Incursus,0.16,0.16,2.5,973.1,0.03,0,0,0,0,0.9,1874346228
2601667,HandEyeProtege,59,1718864041,44865,Clockwork Orange,0.79,0.92,2.76,1639.32,0.01,0,0,0.17,0.2,0.92,2368315260
2601735,Orange_Walrus,97,1718867260,10184,Conscientious,2.54,3.61,2.1,2551.21,0.03,0.02,1.2,27.63,0.2,0.8,2078236503
2601761,kingVoid,97,1718873890,13665,PT-Penguins,1.91,1.94,2.38,1789.78,0.12,0.01,0.37,23.82,0.01,0.81,3554591052
2601869,RoqueAuFabii1,95,1718849392,10820,Lithium,0,5.1,2.2,4062.07,0,0.12,0.01,73.97,0.89,0.86,3449244150
2601877,Fone,84,1718859035,19,39th Street Killers,1.44,1.47,2.86,2374.87,0.04,0.02,1.24,3.09,0.01,0.98,3998528248
260199,Silhouette,80,1718861252,16312,39th Street Killers X,1.96,6.34,2.37,2464.71,0.18,0.04,9.19,22.94,0,0.87,11810502726
2602068,Zun,89,1718877940,20465,SMTH - Phoenix Nirvana,0.6,0.7,2.89,2524.04,0,0,0,0,0.01,0.9,4450461095
2602492,ChiefDean,83,1718877843,10174,AQUA-Poseidon,1.09,1.43,2.68,2919.44,0,0,0,3.36,0,0.97,1957558953
2602528,Robodashy,91,1718875827,33007,HAKA,0.42,1.69,2.39,4357.66,0.02,0.2,2.43,4.41,0.03,0.94,2815104370
2603171,Violence,97,1718875503,10174,AQUA-Poseidon,2.69,7.43,2.31,5259.13,0,0.59,0.67,21.33,0.48,0.81,2316027611
2603254,knifecat101,86,1718856463,19,39th Street Killers,0.07,0.12,2.17,1111.44,0,0.04,1.17,0,0,0.82,3246272258
2603267,roottori,100,1718877780,13665,PT-Penguins,3.06,4.84,2.74,5944.36,0.02,0.02,2.82,19.34,0.94,0.94,3138276699
2603338,deneb,100,1718878153,8520,Xenon,1.9,3.78,2.74,4644.84,0.34,0.03,6.12,13.67,0.49,0.98,2981494169
2603615,dc_angel,85,1718868518,9356,SMTH - Party Animals,0.17,0.99,2.08,1051.11,0.01,0,0,1.33,0.42,0.79,3073865677
2603688,BoyPrincess,50,1718877933,11796,SMTH - Bright Summit,0.29,1.54,2.47,2452.71,0,0,0,0,0.04,0.97,186221531
2603798,PlatypusRex,100,1718869957,10174,AQUA-Poseidon,0.93,3.26,2.93,6706.69,0.08,0.06,1.43,4.1,0.98,0.99,3803173853
2603921,Subetai,92,1718877363,36134,SMTH - Silver Hand,2.82,4.6,2.94,5071.84,0.01,0.02,0.09,0,0.88,0.97,3007580087
2604235,galah,81,1718864904,35507,The Nest,0.62,0.66,2.29,2331.76,0,0,0.04,0,0,0.91,3177397381
2604284,Kamai,89,1718853686,9041,PT-Calculated,2.78,4.27,2.51,2429.57,0,0.03,4.46,0,0.07,0.88,1741827059
2604322,Mummo,99,1718873430,16312,39th Street Killers X,3.73,7.91,2.71,7008.83,0.01,0.22,7.24,0.96,0.94,0.99,3427481083
2604528,Ksenon,99,1718876733,7709,Vulpes Vulpes,1.12,2.03,2.81,6698.8,0,0.01,0.06,0,0.53,0.93,3006318096
2604653,XxKaixX,55,1718877224,44758,NPO - Prosperity,1,2.68,2.69,3505.51,0.08,0.02,0,4.88,0.89,0.91,17852202
2604992,UnknownRand,90,1718875760,35507,The Nest,1.82,3.22,2.48,2635.68,0.3,0.1,1.02,37.92,0.48,0.97,2359670283
2605129,DaigleTheBagel,100,1718872777,21368,Escensio Incursus,1.61,3.16,2.78,5583.46,0.19,0.07,11.51,26.41,0.93,0.99,3277870606
2605152,Mr_Disaster,100,1718870804,6731,The Next Level,5.69,14.24,2.87,34973.52,0.63,0.2,11.2,13.3,0.71,0.98,4170247220
2605349,FloppyCheeks,80,1718877153,35507,The Nest,0.64,1.03,2.77,5224.5,0,0.14,0,2.11,0.04,0.98,1418326106
2605359,Filthy_Fluffles,69,1718875727,42125,ODB,1.81,4.09,2.89,12316.09,0.02,0.12,1.08,0,0.52,0.84,242799724
2605415,FlyAgaric,100,1718874923,20747,Damage Inc,7.39,9.46,2.77,24317.76,0.34,0.06,0.51,44.72,0.68,0.98,3832340566
2605556,Doobydoo,99,1718857347,6731,The Next Level,3.09,4.74,2.76,14496.09,0.36,0.37,5.71,23.89,0.47,0.98,3073193383
2605613,Asbestos,96,1718870595,7835,Monarch Mutation,3.23,6.83,2.18,12017.18,0.23,0.03,0.36,24.59,0.72,0.89,2289934959
2605637,CooterDefender,41,1718863456,946,PT-IronHearts,0.74,3.46,2.12,2436.6,0,0.02,0.17,0,0.04,0.56,174003695
2605649,OCTOPUS92,80,1718867746,9036,The Black Pearl,3.32,5.2,2.24,1953.64,0.01,0.01,0.09,3.13,0.01,0.62,2015900652
2605836,Dunno_,40,1718878248,45421,Ricefields of Neverland,1.28,5.7,2.32,8598.88,0.01,0.61,0,0,0.58,1.08,1282170
2606239,Bootleg_Epik,54,1718864533,40775,WarDogs HQ,0.33,3.38,2.13,2697.3,0,0,0.04,1.17,0.17,0.93,1330316715
2606365,Dushane,93,1718878342,8336,Monarch HQ,0.08,6.39,2.02,4157.38,0.01,0.04,2.13,4.67,0,0.83,2472532830
2606404,personamb,90,1718865358,36891,FLATLINE,0.53,2.71,2.57,2817.17,0.03,0,0.08,9.61,0.86,0.82,1336286685
2606458,Maionese,91,1718878482,40775,WarDogs HQ,0.58,4.18,2.72,6847.48,0,0.11,3.87,1.11,0.39,0.94,2486460416
2606621,littlecorn,81,1718866395,8537,NNGO,0.26,0.39,2.02,524.91,0,0,0.01,0,0,0.9,1877717963
2606649,Mivalorian,45,1718877390,22691,Elysium,0.38,0.78,2.61,1120,0,0,0,0,0,0.61,65096585
2606745,stoon,100,1718854195,16628,Chain Reaction,0.54,1.21,2.3,7665.51,0.02,1.07,3.77,0.33,0.24,0.87,2642526414
2606978,Eddy,90,1718861744,9356,SMTH - Party Animals,3.86,4.18,2.71,4586.54,0.88,0.14,9.83,9.48,0.19,0.94,3713777053
2607116,WohWill,83,1718875356,10566,The Rifle Company,3.16,5.76,3.04,8065.29,0,0.14,4.13,0.11,0.96,0.99,904083619
2607164,PsykoAktive,79,1718875044,40399,WIT-Mayhem,1.54,1.71,2.32,6950.04,0.01,0,0.07,0,0.01,0.79,1526692860
2607285,Googlymoogly,99,1718874190,9041,PT-Calculated,2.16,3.1,2.28,2794.59,0,0.09,0.37,29.57,0.62,0.88,2487707265
2607532,Wadabut,95,1718870083,17133,Torn Medical,0.82,3.53,2.68,6067.89,0.16,0.06,0.12,0,1,0.94,2366695471
2608152,neonred,60,1718878533,40959,EPIC Mafia,1.14,1.2,3.01,10791.41,0,0.09,0,6,0.09,0.97,2632464370
2608187,DrVoid,91,1718877783,18736,Monarch Research,1.11,1.83,2.71,3736.58,0,0,0,7.87,0.62,0.96,1955960000
2608270,Yodelinyoder,87,1718858122,37530,The Iron Retribution,0.4,0.86,2.4,4316.14,0,0.06,0.03,0,0,0.89,2075496757
2608494,Psychpuppy1369,94,1718855770,10818,Lex Wolverines,0.5,7.32,2.41,2020.9,0,0.13,0.86,15.6,0.52,0.76,1391619999
2608770,SerenityRain,96,1718853451,33007,HAKA,0.89,4.36,2.63,4203.21,0.44,0.4,3.83,18.99,0.17,0.87,4097551266
2608778,Jeff1781,99,1718852024,6974,Onion Smugglers,2.01,4.89,2.48,7636.13,0.18,0.2,1.29,16.89,0.08,0.79,2638896609
2608853,DirtyQTipz,93,1718877707,8520,Xenon,0.67,2.01,2.72,4310.28,0.04,0.03,0.43,0,0.12,0.89,2854471117
2608933,ellpeeaxe,90,1718877762,7227,The Collective JTF,2.01,3.94,2.4,4066.13,0.63,0.02,0.19,0,0.69,0.96,1416989664
2609400,dbailz31,94,1718874172,9305,Legitimate Business,2.3,2.66,2.31,2060.67,0.06,0.08,0.08,24.99,0.12,0.9,1556898871
2609862,Marv,95,1718875101,36891,FLATLINE,0.9,3.91,2.54,2947.78,0.04,0.68,9.51,0.67,0,0.9,2431102606
2610330,Drewdrew98,45,1718864357,38482,Jokerz,0,0,2.7,1038.91,0,0.03,1.47,0,0,0.9,675318448
2610375,CesBot,100,1718868219,28349,Dexter&#039;s Laboratory,6.11,9.29,2.6,7481.14,0.99,1.76,5.36,110.48,0.9,0.91,6027729670
2610846,Auzzo,90,1718838845,8076,Order Through Chaos,0.44,0.76,2.24,1148.59,0.06,0,0.08,0,0.01,0.8,2062108685
2610928,Hawkiedokie,84,1718877612,13131,Torn Galactic Republic,1.34,6.48,2.73,7391.03,1.44,0.1,0.12,13.63,0.29,0.88,850615601
2611166,Lonwolf4,60,1718839651,22680,39th Street Chillers,0,0,2.14,553.12,0,0,0,0,0,0.81,1082110629
2611338,Imrealbeast,80,1718872352,10820,Lithium,0,1.56,2.22,3239.6,0,0,0.18,0,0.1,0.77,1604804504
2611689,mrwhomever,50,1718876314,30820,Wolverines Gone Wild,0.74,7.71,2.48,5161.32,0,0.34,0,0,0.48,0.7,342152163
2612360,PedroMendez,80,1718868708,8317,Naughty Souls,0.63,1.71,2.44,3383.27,0,0.03,0,0,0,0.9,2862418168
2612376,Elisa,100,1718873348,16312,39th Street Killers X,2.56,4.68,3.09,6129.86,0.01,0.03,11.71,6.24,0.23,1,3364525088
2612594,gears4speed,73,1718858699,8537,NNGO,1.49,3.69,2.4,6275.87,0.01,0.02,0.03,0.42,0.67,0.81,698544749
2612609,FoXy-,99,1718873034,1117,Ascension,5.4,14.58,2.33,11049.47,0.12,0.08,2.19,35.57,0.93,0.87,2119915950
2612888,Rismee,95,1718849855,6731,The Next Level,0.79,2.42,2.68,2509.8,0.01,0.06,0.13,17.34,0.94,0.92,2163927565
2613101,GrandpaPablo,98,1718852386,48848,Torn 4 Life,1.54,5.13,2.04,2356.91,0.2,0.73,3.31,25.19,0.94,0.84,2800462507
2613202,Ramchand,85,1718877827,8537,NNGO,2.64,3.07,2.63,3876.32,0.27,0.01,0.08,2.39,0.27,0.89,2829793399
2613418,Roberto,100,1718878308,10877,House of Dragonborn,3.19,4.56,2.82,11012.92,0.44,0.03,0.5,9.76,0.18,0.99,3339892526
2613566,Fragzz,100,1718877451,16282,Nuclear Winter,2.49,6.9,2.86,10970.06,0.24,0.61,0.52,16.92,0.98,1,2524254101
2613619,Lex_Steel,41,1718864921,7709,Vulpes Vulpes,0.3,0.47,2.08,1746.6,0,0,0.17,0,0.13,0.92,1335145899
2614343,JoyceQ,71,1718870739,43428,The Madhouse Resurrection,2.24,5.39,2.04,1072.78,0,0,0.01,0,0,0.81,164487094
2614795,-Jester-,84,1718850735,7049,39th Street Healers,0.68,1.33,2.73,2684.41,0,0.04,0,6.88,0.61,0.96,460242038
2615634,Iceblades,92,1718857456,10610,NPO - Strength,2.11,2.36,2.71,1542.29,0.22,0.01,0.01,13.21,0.16,0.91,2623858629
2615765,Speeedeh,70,1718876614,7115,Republic Of Futuria,0.33,1.04,2.01,5837.43,0,0,0.07,0,0.03,0.76,2125494878
2615848,Gblood,84,1718860858,44445,Combat Ready HQ,6.14,8.4,2.21,3734.01,0.62,0.31,0.06,4.83,0.12,0.89,1096201748
2615917,King2021,50,1718853860,12094,Nuclear Fusion,0.64,2.06,2.89,1921.87,0,0.37,2.48,6.33,0,0.96,2803710872
2616191,MummaPhucka,40,1718869247,2095,insurreXtion,3.43,8.37,2.44,19500.64,0.02,2.06,0.51,13.01,0.27,0.72,1778659
261624,squashua,98,1718871157,13502,Dead or Alive,0.53,1.77,2.29,1159.67,0.01,0.03,0,0,0,0.58,2256748358
2616398,Tris,77,1718851361,9412,BLACK STATUES,0.18,5.11,2.43,5162.19,0,0.02,0.08,0,0.08,0.9,927641190
2616499,AUREKAS,77,1718878303,937,Sport Club,3.09,5.01,2.86,17521.03,0.1,0.13,5.52,43.99,0.14,0.97,2766713416
2616736,Qfifle,100,1718876815,42125,ODB,3.34,5.56,2.19,5185.86,0.37,0.08,3.43,49.67,0.78,0.78,3440499601
2617076,GodSaten,92,1718878134,7835,Monarch Mutation,2.06,5.39,2.79,9693.14,0,0.01,2.2,31.32,0.89,0.91,2646897644
2617533,Th0wz,89,1718876117,366,Evolution,1.13,1.36,2.63,2579.07,0,0.01,0.31,9.48,0.19,0.88,2049190465
261765,LordDani,88,1718876764,22295,Aquarius,0.94,2.06,2.22,2851.62,0.07,0,0.29,11.12,0.08,0.87,1909612911
2617911,Shelkad,89,1718877002,20747,Damage Inc,2.28,2.36,2.3,1929.88,0,0,0.19,0,0,0.64,2089735507
2617964,Jay_kid,50,1718856137,36660,Premature Attackulation,5.61,5.91,2.12,1352.04,0.12,0.04,0.03,1.43,0,0.81,446558236
2618015,sap,46,1718877237,41702,39th Street Warriors,1.22,3.48,2.03,3523.32,0,0,0,0,0,0.97,17662516
2618062,Anthumb,100,1718877509,18736,Monarch Research,3,4.59,2.69,11887.66,0.02,0.16,3.09,24.2,0.62,0.98,2872323526
2618080,Nanceee,75,1718847008,8422,Monarch Cupid,0.87,0.87,2.09,463.92,0.01,0.02,0.06,0,0,0.7,2668807982
2618379,GLawuT,65,1718871545,8836,Vinerri,0.34,0.9,2.14,2449.39,0,0,0.02,0.33,0,0.69,1657280974
2618403,Xarhtna,99,1718876763,26437,The Pagans,1.54,2.87,2.78,4927.23,0.19,0,0.09,0,0.71,0.97,2336990576
2618433,Loretta,88,1718877596,7002,Karma Chameleons,0.9,2.41,2.43,5281.93,0,0.33,0.28,13.91,0.41,0.94,2257160845
2618801,Chii-chan,27,1718861074,40624,Toxic Reign,1.22,4.1,2.11,2176.22,0.09,0.13,0.17,0,0.02,0.96,1212580832
2619037,Lollyn,93,1718860354,18736,Monarch Research,0.22,0.67,2.89,5508.1,0,0.01,2.44,1.02,0.07,0.99,3560407135
2619187,Emmzki,65,1718872224,42125,ODB,0.73,2.23,2.52,1570.48,0.04,0,0.02,16.86,0.3,0.93,762449907
2619538,Saj,50,1718871936,946,PT-IronHearts,0.81,1.79,2.38,2227.8,0,0,0,0,0,0.59,40448864
2619659,LemonGrenade,74,1718846357,15120,Wolf Pack Next Generation,0.14,3.12,2.23,2352.9,0.06,0.02,0.11,32.33,0.71,0.72,1444736049
2619698,Aguas,90,1718871662,1117,Ascension,5.06,8.1,2.57,4978.02,0,0.06,8.03,18.37,0.71,0.89,2253675581
2619782,Lyttle,79,1718874401,10818,Lex Wolverines,1.94,16.44,2.48,1882.1,0.1,0.13,0.36,7.57,0,0.93,1472432477
2619860,skmoonlight,99,1718873933,16628,Chain Reaction,3.02,13.57,2.42,19479.59,0,1.39,7.2,183.87,0.29,0.92,4887157585
262,GoldenGuard,100,1718875831,89,Catalysis,2.32,2.47,2.68,7368.54,0.27,0.07,1.29,3.46,0,0.89,10950979909
2620098,Ardylon,69,1718876609,36891,FLATLINE,0.84,2.52,2.21,1420.77,0.09,0,0.03,0,0.13,0.93,650463404
2620120,Ultanna,82,1718876807,12249,Aurora Surrealis,2.09,2.23,2.62,2511.69,0.12,0.04,0.02,2.86,0,0.93,2164685265
2620167,EarthFireMonkey,99,1718867416,8954,Nuclear Armageddon,1.16,4.36,2.48,7030.77,0.27,0.26,9.9,13.48,0.36,0.96,2484577694
2620203,Nerestro,99,1718878030,16040,Winter is Coming,2.09,4.93,2.48,2440.33,0.2,0.3,0,47.09,0.4,0.86,2492807867
2620232,Haizof,75,1718875595,16443,Undead Syndicate,3.46,5.08,2.72,11787.69,0.11,0.03,0.06,0,0.96,0.96,765339499
2620396,SarahLynn,97,1718877229,16312,39th Street Killers X,0.48,1.77,2.71,2868.44,0,0,0.26,0,0.09,0.94,1871188457
2620689,funkshen,50,1718877857,15120,Wolf Pack Next Generation,0.02,2.53,2.51,2655.72,0.02,0,0,12.79,0.32,0.96,1915674384
2620709,ChickenLipz,70,1718877170,8537,NNGO,1.02,1.3,2.37,18462.36,0,0.01,0.38,6.11,0.16,0.84,1678232349
2620969,Fahquetu,99,1718865604,6974,Onion Smugglers,4.24,11.27,2.51,12889.93,0.71,0.44,5.5,27.8,0.76,0.86,2848619436
2621574,dustst0rm,48,1718869861,44758,NPO - Prosperity,0.44,2.64,2.44,2778.97,0.06,0.08,0,13.73,0.54,0.73,7526062
2621642,Korviss,99,1718860661,15120,Wolf Pack Next Generation,0.2,5.26,2.77,7002.52,0.18,0.16,1.5,0.69,0.28,0.93,4088446315
2621711,Jadedc,68,1718876480,8803,Buttgrass Inc,1.58,3.24,2.18,4253.77,0.07,0,1.68,0.27,0.99,0.96,2944788343
2621789,Unicorn,79,1718860543,6799,The Untouchables,0.56,6.22,2.42,3658.93,0.01,0.06,0.04,9.62,0.12,0.84,845951688
2621790,KiNgSLayeR64,79,1718876560,6799,The Untouchables,0.1,5.07,2.33,1987.36,0.01,0,0,0,0.26,0.68,734583053
2621818,UniqueDream,99,1718868720,230,PT-Family,3.66,7.9,2.63,2047.69,0,0.09,9.71,49.96,0.78,0.94,3705404079
262223,rapid_riser,100,1718874290,16312,39th Street Killers X,2.76,9.64,2.39,10058.71,1.04,0.34,0.54,74.86,0.91,0.96,8.7372e+12
2622580,FranklyAbsurd,100,1718875674,8336,Monarch HQ,2.89,4.19,2.24,5443.67,0,0.13,4.41,38.01,0.48,0.76,3003291280
2622637,Bardcode,93,1718878486,16040,Winter is Coming,1.8,4.4,2.26,1597.28,0.02,0,1.04,0,0,0.9,1288806115
2622871,L0neWanderer,92,1718876071,25001,The Red Knights,2.31,3.39,2.12,1941.89,0.03,0.39,0.79,9.58,0.52,0.58,704301976
2623257,Owlvanna,96,1718858600,9032,Wolf Pack,0.89,6.61,2.76,11086.52,0.14,0.11,1.41,59.26,0.77,0.91,2365045713
2623324,MiriQL,99,1718875968,22781,The Wolverines,1.47,2.29,2.49,2456.4,0.02,0.1,2.04,9.32,0.18,0.93,2619226423
2623357,Renzho,86,1718875874,8520,Xenon,0.4,1.9,2.38,1824.27,0.03,0,0,0.66,0.37,0.82,2064082017
2623428,GFB,92,1718875262,27370,Desert Eagle,1.52,5.57,2.5,5977.38,0.08,0.03,0.21,6.1,0.73,0.94,1896558460
2623695,tejuguasu,85,1718878354,10610,NPO - Strength,0.6,4.22,2.3,3107.73,0,0.07,0,9.49,0.27,0.9,1046926719
2623933,crane,91,1718875403,11581,Natural Selection III,0.49,2.04,2.12,2373.77,0.07,0,0.42,16.33,0.37,0.87,2677330089
2624728,blibli21742113,61,1718875289,27902,SMTH - Concord,1.09,2.14,2.31,1733.93,0,0.04,0,0,0.52,0.9,1491251977
2624830,RusseltheMuscle,98,1718877198,22781,The Wolverines,3.23,4.23,3.22,15282.48,0.07,0.07,1.46,0.36,0.66,0.94,2835104260
2625099,Gimmi,90,1718865900,14078,~Twisted~,0.12,0.94,2.22,1161.41,0,0,0,0,0,0.94,2250675140
2625139,masheen,99,1718877277,8520,Xenon,2.46,4.72,2.32,11431.73,0.2,0.04,0.26,18.63,0.73,0.91,1580052696
2625330,WookiesANDcream,88,1718878354,16057,Glory to Heroes,7,9.08,2.62,10590.02,2.98,1.38,0.22,125.68,0.79,0.94,983083954
2625339,Rilence,85,1718878043,9356,SMTH - Party Animals,2.72,3.28,2.67,3860.38,0.36,0.01,1.37,4.19,0.12,0.89,1878841967
2625349,yanchoy,92,1718877455,14820,Unbroken Legion,3.98,5.24,2.48,2917.6,0.44,0.01,0,37.89,0.8,0.9,2162864613
2625416,TonyCream,100,1718875768,40380,Seshlehem,5.46,9.51,2.03,12061.66,0.46,0.33,2.83,81.01,0.3,0.73,2041381503
2625662,quillame,100,1718857063,16282,Nuclear Winter,1.97,6.2,2.82,8602.89,0.17,0.11,0.48,3.29,0.91,0.96,3250110864
2625752,Lady_death666,82,1718877720,19,39th Street Killers,0,0.02,2.01,843.5,0,0.12,0.57,0,0,0.88,2668731077
262593,Flander,100,1718878352,34623,Viking Emus,4.18,5.54,2.6,3324.58,1.4,0.29,0.03,0,0.41,0.98,16585769986
2625939,abd6776,71,1718874553,16312,39th Street Killers X,1.42,4.41,2.87,4009.78,0,0.03,0,1.56,0.2,0.99,2678496465
262602,Dexter_Morgan,100,1718876591,16628,Chain Reaction,0.24,0.63,2.66,6557.34,0,0,0.22,1.56,0.16,0.93,13384610465
2626260,Kizozen,89,1718854318,37185,Catch 22,0.97,1.28,2.56,2056.73,0.34,0.09,0.13,0,0,0.9,1612506472
2626310,Lysti,80,1718863073,7709,Vulpes Vulpes,0.22,0.69,2.02,1883.68,0,0.02,0.16,6.44,0.09,0.51,1664657885
2626587,Heartflower,77,1718873211,26437,The Pagans,1.73,3.23,2.84,14014.3,0.2,0.03,0.08,0,0.94,0.98,2749889009
2626762,Athena1231,84,1718867714,9032,Wolf Pack,0.19,0.48,2.1,1100.86,0,0.02,0,0,0.06,0.59,2641019688
2627194,Zuccini,56,1718856349,15120,Wolf Pack Next Generation,0.04,1.02,2.38,2458.42,0,0.07,0,0,0.17,0.81,1354518144
2627372,The_Nerd_Girl,90,1718875965,7115,Republic Of Futuria,0.14,4.02,2.29,2274.9,0,0.04,0.66,0,0.67,0.98,1429207932
2627621,Lithium329,75,1718876932,11162,InQuest,2.83,4.02,2.67,7817.68,0.04,0.01,0.9,4.1,0.32,0.94,1411083070
2627676,Anto,89,1718874017,13851,Nuclear Therapy,4.51,8.31,2.71,10037.18,0.19,0,0.01,51.11,0.93,0.87,787712848
2627790,Mentali,69,1718868987,10877,House of Dragonborn,0.87,1.42,2.37,2398.37,0,0,0,0.09,0.08,0.86,766905727
2627989,ToastyTamLin,73,1718869036,21368,Escensio Incursus,0.48,1.43,2.33,2099.83,0.02,0.09,0.03,7.38,0.37,0.93,646933854
2628636,Regnavats,93,1718877763,10566,The Rifle Company,1.62,3.41,2.63,9252.2,0,0.01,0.02,0,0.01,0.9,2220625562
2628768,Touch-Me,95,1718877871,12893,Darkside,1.6,35.04,2.38,10260.09,0.09,0.01,0.84,1.47,0,0.86,2300526185
2629101,aloemon,45,1718878190,33097,Occultus,1.31,5.51,2.2,2442.01,0,0,1.34,4.04,0.26,0.87,1039985561
2629293,andross69,60,1718878408,36891,FLATLINE,0.89,5.94,2.38,5307.46,0,0,0.12,0,0.76,0.9,23928225
2629513,Blahvious,52,1718868448,8468,Bloodbath and Beyond,0.36,6.68,2.62,3682.4,0.07,0,0.04,15.44,0.99,0.97,1762576441
2629635,BreatheManually,85,1718875439,15120,Wolf Pack Next Generation,0.06,2.5,2.29,1562.11,0,0.04,0,0,0.26,0.93,2098550051
2629889,LSP,93,1718874832,36134,SMTH - Silver Hand,1.87,1.98,2.79,2262.29,0.04,0.01,0.48,1.37,0.19,0.91,3599747320
2630069,TornDerp,84,1718877962,15929,The Inquisition,1.61,4.76,2.43,4898.33,0.01,0.01,1.28,7.88,0.26,0.87,1043313219
2630182,Mardervarker,82,1718877301,15120,Wolf Pack Next Generation,0.04,5.8,2.59,5005.01,0,0.02,0.06,60.38,0.99,0.93,1223858740
2630753,-Ali-,88,1718878381,17250,Dog Tags,1.1,2.5,2.8,4321.54,0.06,0.21,0.13,9.19,0.6,0.98,2344675852
2630756,Zauber,60,1718851067,35507,The Nest,0.63,2.22,2.43,1938.03,0,0,0,45.22,0.96,0.96,1907471664
2630927,Maccatacked,93,1718873352,10566,The Rifle Company,2.64,5.52,2.29,4692.04,0.5,0.01,0.68,0,0.3,0.78,2945706297
2631032,THOR101,89,1718876191,10566,The Rifle Company,2.02,3.87,2.51,3992.14,0,0.12,0.13,3.36,0.16,0.89,1534770459
