faction,name,fname,members,rank
0,AGA,,,
0,AGD,,,
0,AID,,,
0,AJC,,,
0,ALB,,,
0,AOC,,,
0,ASD,,,
0,AYD,,,
0,BFA,,,
0,BIE,,,
0,BMB,,,
0,BQG,,,
0,BZB,,,
0,CCF,,,
0,CEC,,,
0,CGA,,,
0,CLB,,,
0,CMB,,,
0,CQC,,,
0,CQG,,,
0,CYE,,,
0,DCF,,,
0,DDC,,,
0,DFE,,,
0,DKB,,,
0,DMB,,,
0,DMF,,,
0,DOG,,,
0,DPC,,,
0,DRB,,,
0,DRC,,,
0,DSG,,,
0,DWF,,,
0,ECF,,,
0,EDA,,,
0,EDF,,,
0,EFD,,,
0,EGC,,,
0,EIE,,,
0,EMF,,,
0,ENG,,,
0,EPC,,,
0,ESG,,,
0,EVE,,,
0,FAF,,,
0,FDA,,,
0,FJF,,,
0,FKB,,,
0,FPC,,,
0,FSC,,,
0,FSD,,,
0,FSG,,,
0,FVE,,,
0,FWE,,,
0,FYB,,,
0,GAB,,,
0,GAG,,,
0,GEF,,,
0,GFD,,,
0,GLB,,,
0,GMC,,,
0,GNG,,,
0,GQD,,,
0,GSC,,,
0,GTD,,,
0,HDG,,,
0,HEE,,,
0,HIE,,,
0,HKF,,,
0,HMC,,,
0,HNC,,,
0,HPC,,,
0,HQC,,,
0,HXB,,,
0,HZE,,,
0,IDG,,,
0,IHA,,,
0,IKD,,,
0,ILF,,,
0,INB,,,
0,IWB,,,
0,IWE,,,
0,JAE,,,
0,JAF,,,
0,JDA,,,
0,JEA,,,
0,JEC,,,
0,JEF,,,
0,JGE,,,
0,JHF,,,
0,JIA,,,
0,JIE,,,
0,JPC,,,
0,JSB,,,
0,JXB,,,
0,KAE,,,
0,KCD,,,
0,KCF,,,
0,KDA,,,
0,KEB,,,
0,KGD,,,
0,KGE,,,
0,KIE,,,
0,KNB,,,
0,KPC,,,
0,KPG,,,
0,KQC,,,
0,LDC,,,
0,LDF,,,
0,LHC,,,
0,LHF,,,
0,LJF,,,
0,LKD,,,
0,LNG,,,
0,LOF,,,
0,LPC,,,
0,LPF,,,
0,LQC,,,
0,MGE,,,
0,MHF,,,
0,MLA,,,
0,MOD,,,
0,MOF,,,
0,MPF,,,
0,MRC,,,
0,MTG,,,
0,MWG,,,
0,NAD,,,
0,NCB,,,
0,NEC,,,
0,NGB,,,
0,NJA,,,
0,NMA,,,
0,NMB,,,
0,NPD,,,
0,NPF,,,
0,NTE,,,
0,NVE,,,
0,OAD,,,
0,OCB,,,
0,OFA,,,
0,OGB,,,
0,OIC,,,
0,OKD,,,
0,OPE,,,
0,OPF,,,
0,OQB,,,
0,OQC,,,
0,ORB,,,
0,OUD,,,
0,OXB,,,
0,PCB,,,
0,POE,,,
0,PPF,,,
0,PQC,,,
0,PSC,,,
0,PTE,,,
0,PYE,,,
0,QCB,,,
0,QFC,,,
0,QGB,,,
0,QGD,,,
0,QIE,,,
0,QQC,,,
0,QRG,,,
0,QVE,,,
0,RCB,,,
0,RDD,,,
0,RGD,,,
0,RND,,,
0,RQC,,,
0,RRG,,,
0,RZB,,,
0,SCB,,,
0,SCF,,,
0,SFD,,,
0,SQC,,,
0,SRB,,,
0,SRG,,,
0,STD,,,
0,SUB,,,
0,TED,,,
0,TFD,,,
0,TFE,,,
0,TGA,,,
0,TRE,,,
0,TRG,,,
0,UCD,,,
0,UDF,,,
0,UGA,,,
0,UHC,,,
0,UHD,,,
0,UIE,,,
0,UJD,,,
0,ULB,,,
0,URB,,,
0,URG,,,
0,UZD,,,
0,VHC,,,
0,VIE,,,
0,VKB,,,
0,VNC,,,
0,VOD,,,
0,VRG,,,
0,WBA,,,
0,WDF,,,
0,WRG,,,
0,WVE,,,
0,WZE,,,
0,XAD,,,
0,XDF,,,
0,XQC,,,
0,XRE,,,
0,XRG,,,
0,XXB,,,
0,XYC,,,
0,YDD,,,
0,YEF,,,
0,YFD,,,
0,YGC,,,
0,YME,,,
0,YNC,,,
0,YPF,,,
0,YRE,,,
0,YRG,,,
0,YSD,,,
0,YZB,,,
0,ZDF,,,
0,ZFA,,,
0,ZGD,,,
0,ZLB,,,
0,ZPC,,,
0,ZPD,,,
0,ZPF,,,
0,ZRG,,,
0,ZVE,,,
19,AHC,39th Street Killers,91,Diamond
19,CGE,39th Street Killers,91,Diamond
19,ESD,39th Street Killers,91,Diamond
19,FND,39th Street Killers,91,Diamond
19,GRD,39th Street Killers,91,Diamond
19,HSD,39th Street Killers,91,Diamond
19,IME,39th Street Killers,91,Diamond
19,JME,39th Street Killers,91,Diamond
19,LMC,39th Street Killers,91,Diamond
19,PTD,39th Street Killers,91,Diamond
19,RKC,39th Street Killers,91,Diamond
19,UGE,39th Street Killers,91,Diamond
19,VJE,39th Street Killers,91,Diamond
19,WGE,39th Street Killers,91,Diamond
19,XLC,39th Street Killers,91,Diamond
19,XRD,39th Street Killers,91,Diamond
19,YQD,39th Street Killers,91,Diamond
89,BOE,Catalysis,96,Diamond
89,CBD,Catalysis,96,Diamond
89,COE,Catalysis,96,Diamond
89,EDE,Catalysis,96,Diamond
89,FDE,Catalysis,96,Diamond
89,FWD,Catalysis,96,Diamond
89,GDE,Catalysis,96,Diamond
89,GWD,Catalysis,96,Diamond
89,HOF,Catalysis,96,Diamond
89,IED,Catalysis,96,Diamond
89,IOF,Catalysis,96,Diamond
89,LDE,Catalysis,96,Diamond
89,NXD,Catalysis,96,Diamond
89,QJD,Catalysis,96,Diamond
89,RID,Catalysis,96,Diamond
89,SHD,Catalysis,96,Diamond
89,YVD,Catalysis,96,Diamond
95,AZG,MORTAL LEGENDS,97,Unranked
95,BZG,MORTAL LEGENDS,97,Unranked
95,JZG,MORTAL LEGENDS,97,Unranked
95,KZG,MORTAL LEGENDS,97,Unranked
95,MZG,MORTAL LEGENDS,97,Unranked
95,OAG,MORTAL LEGENDS,97,Unranked
95,PAG,MORTAL LEGENDS,97,Unranked
95,RAG,MORTAL LEGENDS,97,Unranked
95,SZG,MORTAL LEGENDS,97,Unranked
95,TZG,MORTAL LEGENDS,97,Unranked
95,UAG,MORTAL LEGENDS,97,Unranked
95,UZG,MORTAL LEGENDS,97,Unranked
95,VAG,MORTAL LEGENDS,97,Unranked
95,WAG,MORTAL LEGENDS,97,Unranked
95,YZG,MORTAL LEGENDS,97,Unranked
95,ZZG,MORTAL LEGENDS,97,Unranked
230,AKD,PT-Family,91,Diamond
230,BJD,PT-Family,91,Diamond
230,FJD,PT-Family,91,Diamond
230,HID,PT-Family,91,Diamond
230,HJD,PT-Family,91,Diamond
230,JHD,PT-Family,91,Diamond
230,JKD,PT-Family,91,Diamond
230,KKD,PT-Family,91,Diamond
230,LHD,PT-Family,91,Diamond
230,LJD,PT-Family,91,Diamond
230,QKD,PT-Family,91,Diamond
230,SJD,PT-Family,91,Diamond
230,TLD,PT-Family,91,Diamond
230,ULD,PT-Family,91,Diamond
230,WID,PT-Family,91,Diamond
230,ZJD,PT-Family,91,Diamond
231,BZE,Destructive Anomaly,92,Diamond
231,CZD,Destructive Anomaly,92,Diamond
231,CZE,Destructive Anomaly,92,Diamond
231,DPD,Destructive Anomaly,92,Diamond
231,DZE,Destructive Anomaly,92,Diamond
231,EZE,Destructive Anomaly,92,Diamond
231,FAD,Destructive Anomaly,92,Diamond
231,GAD,Destructive Anomaly,92,Diamond
231,HOD,Destructive Anomaly,92,Diamond
231,JJE,Destructive Anomaly,92,Diamond
231,KBD,Destructive Anomaly,92,Diamond
231,KJE,Destructive Anomaly,92,Diamond
231,MYD,Destructive Anomaly,92,Diamond
231,OKE,Destructive Anomaly,92,Diamond
231,PKE,Destructive Anomaly,92,Diamond
231,SRD,Destructive Anomaly,92,Diamond
231,YUD,Destructive Anomaly,92,Diamond
366,BEF,Evolution,97,Diamond
366,BVE,Evolution,97,Diamond
366,CEF,Evolution,97,Diamond
366,CVE,Evolution,97,Diamond
366,HCD,Evolution,97,Diamond
366,IXD,Evolution,97,Diamond
366,JBD,Evolution,97,Diamond
366,LIE,Evolution,97,Diamond
366,MEF,Evolution,97,Diamond
366,NJE,Evolution,97,Diamond
366,OGE,Evolution,97,Diamond
366,QBD,Evolution,97,Diamond
366,QZD,Evolution,97,Diamond
366,RZD,Evolution,97,Diamond
366,XEF,Evolution,97,Diamond
366,YCD,Evolution,97,Diamond
366,ZEF,Evolution,97,Diamond
478,CKE,PT-ShadowRazers,90,Diamond
478,EXD,PT-ShadowRazers,90,Diamond
478,JKE,PT-ShadowRazers,90,Diamond
478,JYD,PT-ShadowRazers,90,Diamond
478,LED,PT-ShadowRazers,90,Diamond
478,LKE,PT-ShadowRazers,90,Diamond
478,MDD,PT-ShadowRazers,90,Diamond
478,MKE,PT-ShadowRazers,90,Diamond
478,MXD,PT-ShadowRazers,90,Diamond
478,NED,PT-ShadowRazers,90,Diamond
478,NLE,PT-ShadowRazers,90,Diamond
478,OLE,PT-ShadowRazers,90,Diamond
478,PLE,PT-ShadowRazers,90,Diamond
478,RXD,PT-ShadowRazers,90,Diamond
478,VOE,PT-ShadowRazers,90,Diamond
525,AGG,Ministry of Mayhem,90,Platinum
525,CGG,Ministry of Mayhem,90,Platinum
525,FGG,Ministry of Mayhem,90,Platinum
525,FRF,Ministry of Mayhem,90,Platinum
525,GRF,Ministry of Mayhem,90,Platinum
525,HRF,Ministry of Mayhem,90,Platinum
525,IGG,Ministry of Mayhem,90,Platinum
525,IRF,Ministry of Mayhem,90,Platinum
525,JRF,Ministry of Mayhem,90,Platinum
525,KGG,Ministry of Mayhem,90,Platinum
525,MGG,Ministry of Mayhem,90,Platinum
525,MRF,Ministry of Mayhem,90,Platinum
525,QRF,Ministry of Mayhem,90,Platinum
525,SRF,Ministry of Mayhem,90,Platinum
937,BXG,Sport Club,101,Platinum
937,EKD,Sport Club,101,Platinum
937,FXG,Sport Club,101,Platinum
937,FYG,Sport Club,101,Platinum
937,GLD,Sport Club,101,Platinum
937,GOF,Sport Club,101,Platinum
937,GXG,Sport Club,101,Platinum
937,HXG,Sport Club,101,Platinum
937,LLD,Sport Club,101,Platinum
937,OJD,Sport Club,101,Platinum
937,RZG,Sport Club,101,Platinum
937,TCE,Sport Club,101,Platinum
937,UCE,Sport Club,101,Platinum
937,VID,Sport Club,101,Platinum
937,WUG,Sport Club,101,Platinum
937,YMD,Sport Club,101,Platinum
937,ZMD,Sport Club,101,Platinum
946,EOD,PT-IronHearts,99,Platinum
946,JLC,PT-IronHearts,99,Platinum
946,KMC,PT-IronHearts,99,Platinum
946,NKC,PT-IronHearts,99,Platinum
946,NND,PT-IronHearts,99,Platinum
946,OQD,PT-IronHearts,99,Platinum
946,OSD,PT-IronHearts,99,Platinum
946,QPD,PT-IronHearts,99,Platinum
946,RLC,PT-IronHearts,99,Platinum
946,SLC,PT-IronHearts,99,Platinum
946,TBE,PT-IronHearts,99,Platinum
946,TKC,PT-IronHearts,99,Platinum
946,UBE,PT-IronHearts,99,Platinum
946,UQD,PT-IronHearts,99,Platinum
946,YJC,PT-IronHearts,99,Platinum
1117,KRF,Ascension,51,Platinum
1117,LRF,Ascension,51,Platinum
1117,NSF,Ascension,51,Platinum
1117,OSF,Ascension,51,Platinum
1117,PSF,Ascension,51,Platinum
1117,QSF,Ascension,51,Platinum
1117,RSF,Ascension,51,Platinum
1117,TSF,Ascension,51,Platinum
1117,USF,Ascension,51,Platinum
1117,VSF,Ascension,51,Platinum
1117,WSF,Ascension,51,Platinum
1117,XSF,Ascension,51,Platinum
1117,YSF,Ascension,51,Platinum
1117,ZSF,Ascension,51,Platinum
1149,BMC,WTF,97,Diamond
1149,DJC,WTF,97,Diamond
1149,DMC,WTF,97,Diamond
1149,END,WTF,97,Diamond
1149,HJC,WTF,97,Diamond
1149,HJE,WTF,97,Diamond
1149,IJE,WTF,97,Diamond
1149,IPD,WTF,97,Diamond
1149,IVE,WTF,97,Diamond
1149,JMC,WTF,97,Diamond
1149,LKC,WTF,97,Diamond
1149,MKC,WTF,97,Diamond
1149,MLC,WTF,97,Diamond
1149,NLC,WTF,97,Diamond
1149,PLC,WTF,97,Diamond
1149,QOD,WTF,97,Diamond
1149,YKC,WTF,97,Diamond
2013,BJC,Subversive  Alliance,100,Diamond
2013,BSD,Subversive  Alliance,100,Diamond
2013,BTE,Subversive  Alliance,100,Diamond
2013,CAE,Subversive  Alliance,100,Diamond
2013,CTE,Subversive  Alliance,100,Diamond
2013,FLC,Subversive  Alliance,100,Diamond
2013,JOD,Subversive  Alliance,100,Diamond
2013,MMC,Subversive  Alliance,100,Diamond
2013,PKC,Subversive  Alliance,100,Diamond
2013,SMC,Subversive  Alliance,100,Diamond
2013,SOE,Subversive  Alliance,100,Diamond
2013,TMC,Subversive  Alliance,100,Diamond
2013,XTE,Subversive  Alliance,100,Diamond
2013,YTE,Subversive  Alliance,100,Diamond
2013,ZKC,Subversive  Alliance,100,Diamond
2013,ZMC,Subversive  Alliance,100,Diamond
2013,ZTE,Subversive  Alliance,100,Diamond
2095,DTD,SMTH - Healing Pulse,69,Silver
2095,JBF,SMTH - Healing Pulse,69,Silver
2095,MMF,SMTH - Healing Pulse,69,Silver
2095,MNG,SMTH - Healing Pulse,69,Silver
2095,NDE,SMTH - Healing Pulse,69,Silver
2095,NNG,SMTH - Healing Pulse,69,Silver
2095,NOG,SMTH - Healing Pulse,69,Silver
2095,OOG,SMTH - Healing Pulse,69,Silver
2095,QEE,SMTH - Healing Pulse,69,Silver
2095,QOE,SMTH - Healing Pulse,69,Silver
2095,REE,SMTH - Healing Pulse,69,Silver
2095,SEE,SMTH - Healing Pulse,69,Silver
2095,TEE,SMTH - Healing Pulse,69,Silver
2095,UEE,SMTH - Healing Pulse,69,Silver
2095,VEE,SMTH - Healing Pulse,69,Silver
2095,VRE,SMTH - Healing Pulse,69,Silver
2095,WEE,SMTH - Healing Pulse,69,Silver
2736,AVF,Itsi Bitsi Bikini,95,Platinum
2736,CVF,Itsi Bitsi Bikini,95,Platinum
2736,DYF,Itsi Bitsi Bikini,95,Platinum
2736,HNF,Itsi Bitsi Bikini,95,Platinum
2736,INF,Itsi Bitsi Bikini,95,Platinum
2736,JNF,Itsi Bitsi Bikini,95,Platinum
2736,KNF,Itsi Bitsi Bikini,95,Platinum
2736,LNF,Itsi Bitsi Bikini,95,Platinum
2736,MNF,Itsi Bitsi Bikini,95,Platinum
2736,NOF,Itsi Bitsi Bikini,95,Platinum
2736,OOF,Itsi Bitsi Bikini,95,Platinum
2736,RVF,Itsi Bitsi Bikini,95,Platinum
2736,SVF,Itsi Bitsi Bikini,95,Platinum
2736,TVF,Itsi Bitsi Bikini,95,Platinum
2736,UVF,Itsi Bitsi Bikini,95,Platinum
2736,VVF,Itsi Bitsi Bikini,95,Platinum
3241,AUF,JFK,80,Diamond
3241,BUF,JFK,80,Diamond
3241,CUF,JFK,80,Diamond
3241,DUF,JFK,80,Diamond
3241,KQE,JFK,80,Diamond
3241,LQE,JFK,80,Diamond
3241,PRE,JFK,80,Diamond
3241,QRE,JFK,80,Diamond
3241,QXC,JFK,80,Diamond
3241,SUF,JFK,80,Diamond
3241,TUF,JFK,80,Diamond
3241,UUF,JFK,80,Diamond
3241,VUF,JFK,80,Diamond
3241,WUF,JFK,80,Diamond
3241,XUF,JFK,80,Diamond
3241,YUF,JFK,80,Diamond
3241,ZUF,JFK,80,Diamond
5431,ARE,[Redacted],59,Platinum
5431,DAE,[Redacted],59,Platinum
5431,EZD,[Redacted],59,Platinum
5431,FZD,[Redacted],59,Platinum
5431,GCD,[Redacted],59,Platinum
5431,GYD,[Redacted],59,Platinum
5431,HBD,[Redacted],59,Platinum
5431,IWD,[Redacted],59,Platinum
5431,RBD,[Redacted],59,Platinum
5431,UBD,[Redacted],59,Platinum
5431,WDD,[Redacted],59,Platinum
5431,WXD,[Redacted],59,Platinum
5431,WYD,[Redacted],59,Platinum
5431,XBE,[Redacted],59,Platinum
5431,YBE,[Redacted],59,Platinum
5431,ZCD,[Redacted],59,Platinum
5431,ZXD,[Redacted],59,Platinum
6731,AKE,The Next Level,95,Diamond
6731,BKE,The Next Level,95,Diamond
6731,MRD,The Next Level,95,Diamond
6731,QKE,The Next Level,95,Diamond
6731,RAE,The Next Level,95,Diamond
6731,RKE,The Next Level,95,Diamond
6731,SAE,The Next Level,95,Diamond
6731,SKE,The Next Level,95,Diamond
6731,TAE,The Next Level,95,Diamond
6731,TWD,The Next Level,95,Diamond
6731,VXD,The Next Level,95,Diamond
6731,WOE,The Next Level,95,Diamond
6731,WZD,The Next Level,95,Diamond
6731,XOE,The Next Level,95,Diamond
6731,YKE,The Next Level,95,Diamond
6731,ZKE,The Next Level,95,Diamond
6834,AXC,TBA - Rise Above,79,Gold
6895,ATB,Iron Rose Cartel,74,Gold
6895,BTB,Iron Rose Cartel,74,Gold
6895,CUB,Iron Rose Cartel,74,Gold
6895,DUB,Iron Rose Cartel,74,Gold
6895,FUB,Iron Rose Cartel,74,Gold
6895,GUB,Iron Rose Cartel,74,Gold
6895,IAA,Iron Rose Cartel,74,Gold
6895,JAA,Iron Rose Cartel,74,Gold
6895,UUB,Iron Rose Cartel,74,Gold
6895,VUB,Iron Rose Cartel,74,Gold
6895,YTB,Iron Rose Cartel,74,Gold
6895,ZTB,Iron Rose Cartel,74,Gold
6924,ANE,JFR,92,Unranked
6924,CRF,JFR,92,Unranked
6924,ERF,JFR,92,Unranked
6924,HXC,JFR,92,Unranked
6924,IXC,JFR,92,Unranked
6924,JXC,JFR,92,Unranked
6924,KRE,JFR,92,Unranked
6924,KXC,JFR,92,Unranked
6924,LWC,JFR,92,Unranked
6924,LXC,JFR,92,Unranked
6924,MXC,JFR,92,Unranked
6924,OXC,JFR,92,Unranked
6924,PXC,JFR,92,Unranked
6924,RRF,JFR,92,Unranked
6924,SXC,JFR,92,Unranked
6924,TRF,JFR,92,Unranked
6924,WRF,JFR,92,Unranked
6974,ARC,Onion Smugglers,98,Platinum
6974,BAG,Onion Smugglers,98,Platinum
6974,BBG,Onion Smugglers,98,Platinum
6974,CAG,Onion Smugglers,98,Platinum
6974,DWG,Onion Smugglers,98,Platinum
6974,HTG,Onion Smugglers,98,Platinum
6974,JTG,Onion Smugglers,98,Platinum
6974,PNE,Onion Smugglers,98,Platinum
6974,RNE,Onion Smugglers,98,Platinum
6974,UNE,Onion Smugglers,98,Platinum
6974,VBG,Onion Smugglers,98,Platinum
6974,VNE,Onion Smugglers,98,Platinum
6974,WBG,Onion Smugglers,98,Platinum
6974,XBG,Onion Smugglers,98,Platinum
6974,YRC,Onion Smugglers,98,Platinum
6974,ZRC,Onion Smugglers,98,Platinum
6984,AXB,Wraith,96,Bronze
6984,BXB,Wraith,96,Bronze
6984,CXB,Wraith,96,Bronze
6984,DXB,Wraith,96,Bronze
6984,EXB,Wraith,96,Bronze
6984,FXB,Wraith,96,Bronze
6984,HHA,Wraith,96,Bronze
6984,IPG,Wraith,96,Bronze
6984,JLF,Wraith,96,Bronze
6984,LPG,Wraith,96,Bronze
6984,MWB,Wraith,96,Bronze
6984,NIA,Wraith,96,Bronze
6984,NYB,Wraith,96,Bronze
6984,PKF,Wraith,96,Bronze
6984,QXB,Wraith,96,Bronze
6984,RXB,Wraith,96,Bronze
6984,WXB,Wraith,96,Bronze
7049,AXD,39th Street Healers,96,Platinum
7049,FTD,39th Street Healers,96,Platinum
7049,NVD,39th Street Healers,96,Platinum
7049,OXD,39th Street Healers,96,Platinum
7049,PAE,39th Street Healers,96,Platinum
7049,PYD,39th Street Healers,96,Platinum
7049,QAE,39th Street Healers,96,Platinum
7049,TKE,39th Street Healers,96,Platinum
7049,UAE,39th Street Healers,96,Platinum
7049,UKE,39th Street Healers,96,Platinum
7049,VAE,39th Street Healers,96,Platinum
7049,VKE,39th Street Healers,96,Platinum
7049,VUD,39th Street Healers,96,Platinum
7049,WKE,39th Street Healers,96,Platinum
7049,WUD,39th Street Healers,96,Platinum
7049,XKE,39th Street Healers,96,Platinum
7049,ZVD,39th Street Healers,96,Platinum
7093,ABB,Halos,55,Silver
7093,ABF,Halos,55,Silver
7093,ACB,Halos,55,Silver
7093,BBF,Halos,55,Silver
7093,DBB,Halos,55,Silver
7093,KBF,Halos,55,Silver
7093,KMF,Halos,55,Silver
7093,NKF,Halos,55,Silver
7093,PDB,Halos,55,Silver
7093,QDB,Halos,55,Silver
7093,RTG,Halos,55,Silver
7093,UBB,Halos,55,Silver
7093,VBB,Halos,55,Silver
7093,YBB,Halos,55,Silver
7093,ZBB,Halos,55,Silver
7093,ZBF,Halos,55,Silver
7115,GJA,Republic Of Futuria,62,Platinum
7115,OJA,Republic Of Futuria,62,Platinum
7115,PJA,Republic Of Futuria,62,Platinum
7115,QJA,Republic Of Futuria,62,Platinum
7115,TJA,Republic Of Futuria,62,Platinum
7115,UKF,Republic Of Futuria,62,Platinum
7115,VKF,Republic Of Futuria,62,Platinum
7115,YKF,Republic Of Futuria,62,Platinum
7197,BLD,HeLa,87,Unranked
7197,DJD,HeLa,87,Unranked
7197,EJD,HeLa,87,Unranked
7197,GJD,HeLa,87,Unranked
7197,HLD,HeLa,87,Unranked
7197,HUG,HeLa,87,Unranked
7197,JJD,HeLa,87,Unranked
7197,NKD,HeLa,87,Unranked
7197,OLD,HeLa,87,Unranked
7197,SCE,HeLa,87,Unranked
7197,TKD,HeLa,87,Unranked
7197,WKD,HeLa,87,Unranked
7227,BVB,The Collective JTF,95,Platinum
7227,CVB,The Collective JTF,95,Platinum
7227,DVB,The Collective JTF,95,Platinum
7227,EVB,The Collective JTF,95,Platinum
7227,FVB,The Collective JTF,95,Platinum
7227,GVB,The Collective JTF,95,Platinum
7227,HVB,The Collective JTF,95,Platinum
7227,JVB,The Collective JTF,95,Platinum
7227,KVB,The Collective JTF,95,Platinum
7227,LVB,The Collective JTF,95,Platinum
7227,MVB,The Collective JTF,95,Platinum
7227,NQF,The Collective JTF,95,Platinum
7227,OQF,The Collective JTF,95,Platinum
7227,PQF,The Collective JTF,95,Platinum
7227,QQF,The Collective JTF,95,Platinum
7227,RQF,The Collective JTF,95,Platinum
7251,PKA,EIRE Ranger Wing HQ,95,Unranked
7251,RKA,EIRE Ranger Wing HQ,95,Unranked
7282,BEB,Luscious Dreams,65,Platinum
7282,CAB,Luscious Dreams,65,Platinum
7282,DAB,Luscious Dreams,65,Platinum
7282,EAB,Luscious Dreams,65,Platinum
7282,FAB,Luscious Dreams,65,Platinum
7282,JZB,Luscious Dreams,65,Platinum
7282,KZB,Luscious Dreams,65,Platinum
7282,PAB,Luscious Dreams,65,Platinum
7282,SQG,Luscious Dreams,65,Platinum
7282,TQG,Luscious Dreams,65,Platinum
7282,UQG,Luscious Dreams,65,Platinum
7282,VQG,Luscious Dreams,65,Platinum
7282,WQG,Luscious Dreams,65,Platinum
7282,XQG,Luscious Dreams,65,Platinum
7282,YEB,Luscious Dreams,65,Platinum
7282,YGA,Luscious Dreams,65,Platinum
7282,ZEB,Luscious Dreams,65,Platinum
7652,ARF,Alley Cats,48,Platinum
7652,BRF,Alley Cats,48,Platinum
7652,DRF,Alley Cats,48,Platinum
7652,DWC,Alley Cats,48,Platinum
7652,EQF,Alley Cats,48,Platinum
7652,FWC,Alley Cats,48,Platinum
7652,GVC,Alley Cats,48,Platinum
7652,JRE,Alley Cats,48,Platinum
7652,MWC,Alley Cats,48,Platinum
7652,QWC,Alley Cats,48,Platinum
7652,RWC,Alley Cats,48,Platinum
7652,XRF,Alley Cats,48,Platinum
7652,YRF,Alley Cats,48,Platinum
7652,ZRF,Alley Cats,48,Platinum
7709,BHB,Vulpes Vulpes,96,Diamond
7709,FGB,Vulpes Vulpes,96,Diamond
7709,GHB,Vulpes Vulpes,96,Diamond
7709,GIB,Vulpes Vulpes,96,Diamond
7709,HGB,Vulpes Vulpes,96,Diamond
7709,HIB,Vulpes Vulpes,96,Diamond
7709,HNG,Vulpes Vulpes,96,Diamond
7709,IGB,Vulpes Vulpes,96,Diamond
7709,IIB,Vulpes Vulpes,96,Diamond
7709,ING,Vulpes Vulpes,96,Diamond
7709,JQC,Vulpes Vulpes,96,Diamond
7709,LQG,Vulpes Vulpes,96,Diamond
7709,PGB,Vulpes Vulpes,96,Diamond
7709,RGB,Vulpes Vulpes,96,Diamond
7709,SGB,Vulpes Vulpes,96,Diamond
7709,SIA,Vulpes Vulpes,96,Diamond
7709,TGB,Vulpes Vulpes,96,Diamond
7818,EYF,The Box,100,Bronze
7818,GYF,The Box,100,Bronze
7818,NVF,The Box,100,Bronze
7818,OVF,The Box,100,Bronze
7818,POF,The Box,100,Bronze
7818,PVF,The Box,100,Bronze
7818,QOF,The Box,100,Bronze
7818,QVF,The Box,100,Bronze
7818,ROF,The Box,100,Bronze
7818,SOF,The Box,100,Bronze
7818,TOF,The Box,100,Bronze
7818,TZF,The Box,100,Bronze
7818,UOF,The Box,100,Bronze
7818,UZF,The Box,100,Bronze
7818,VOF,The Box,100,Bronze
7818,WOF,The Box,100,Bronze
7835,AJD,Monarch Mutation,90,Diamond
7835,DWE,Monarch Mutation,90,Diamond
7835,EWE,Monarch Mutation,90,Diamond
7835,FBF,Monarch Mutation,90,Diamond
7835,GBF,Monarch Mutation,90,Diamond
7835,GID,Monarch Mutation,90,Diamond
7835,LFE,Monarch Mutation,90,Diamond
7835,NFD,Monarch Mutation,90,Diamond
7835,SWE,Monarch Mutation,90,Diamond
7835,TWE,Monarch Mutation,90,Diamond
7835,UWE,Monarch Mutation,90,Diamond
7835,VWE,Monarch Mutation,90,Diamond
7835,WWE,Monarch Mutation,90,Diamond
7835,XWE,Monarch Mutation,90,Diamond
7835,YWE,Monarch Mutation,90,Diamond
7835,ZWE,Monarch Mutation,90,Diamond
7969,BDD,WIT-Premier,94,Diamond
7969,DBD,WIT-Premier,94,Diamond
7969,FHE,WIT-Premier,94,Diamond
7969,ICE,WIT-Premier,94,Diamond
7969,JYE,WIT-Premier,94,Diamond
7969,OCF,WIT-Premier,94,Diamond
7969,OIE,WIT-Premier,94,Diamond
7969,ORG,WIT-Premier,94,Diamond
7969,PFD,WIT-Premier,94,Diamond
7969,PIE,WIT-Premier,94,Diamond
7969,POG,WIT-Premier,94,Diamond
7969,RIE,WIT-Premier,94,Diamond
7969,SIE,WIT-Premier,94,Diamond
7969,TIE,WIT-Premier,94,Diamond
7969,TOG,WIT-Premier,94,Diamond
7969,UAD,WIT-Premier,94,Diamond
7969,WAD,WIT-Premier,94,Diamond
7990,ASF,Nomads,97,Gold
7990,BGG,Nomads,97,Gold
8062,ACG,Ruthless Reborn,82,Platinum
8062,BBA,Ruthless Reborn,82,Platinum
8062,CBA,Ruthless Reborn,82,Platinum
8062,DBA,Ruthless Reborn,82,Platinum
8062,NJB,Ruthless Reborn,82,Platinum
8062,OJB,Ruthless Reborn,82,Platinum
8062,PJB,Ruthless Reborn,82,Platinum
8062,RBA,Ruthless Reborn,82,Platinum
8062,SBA,Ruthless Reborn,82,Platinum
8062,SXF,Ruthless Reborn,82,Platinum
8062,TBA,Ruthless Reborn,82,Platinum
8062,TXF,Ruthless Reborn,82,Platinum
8062,UXF,Ruthless Reborn,82,Platinum
8062,VXF,Ruthless Reborn,82,Platinum
8062,XCG,Ruthless Reborn,82,Platinum
8062,YBA,Ruthless Reborn,82,Platinum
8062,YCG,Ruthless Reborn,82,Platinum
8076,AJB,Order Through Chaos,93,Diamond
8076,BJB,Order Through Chaos,93,Diamond
8076,BPE,Order Through Chaos,93,Diamond
8076,CPE,Order Through Chaos,93,Diamond
8076,HJB,Order Through Chaos,93,Diamond
8076,MOE,Order Through Chaos,93,Diamond
8076,NPE,Order Through Chaos,93,Diamond
8076,TPE,Order Through Chaos,93,Diamond
8076,UJB,Order Through Chaos,93,Diamond
8076,VJB,Order Through Chaos,93,Diamond
