uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2573844,Daltomoto,77,1718862688,23193,Materia,420,665,219,336700,14,34,54,0,48,78,235278638
2573881,BallinJoeStalin,92,1718859450,10610,NPO - Strength,200,426,245,433830,56,5,42,336,43,80,2898347794
2573890,Trashy,100,1718878418,10174,AQUA-Poseidon,425,617,218,1042326,4,7,1014,1099,45,84,5067392138
2574177,Xakhan,92,1718878351,42671,The Hellfire Club,78,408,237,686643,27,1,4,777,17,86,3397947067
2574235,d0wns3t,75,1718876686,14760,Dopeheads on Mopeds,108,205,246,247501,2,3,41,570,25,84,2216865900
2574590,Taci5secunde,40,1718877011,41702,39th Street Warriors,138,404,254,367038,0,21,32,0,5,88,33781826
2574688,Annaaaaa,75,1718871416,478,PT-ShadowRazers,66,66,241,160055,11,0,0,0,0,89,2733271988
2574714,48bba64570,89,1718875268,8954,Nuclear Armageddon,50,52,223,246120,0,7,0,0,0,74,3559449780
2575030,SchumyGR,73,1718878327,8938,Arcadia,23,431,211,509212,0,2,2,0,66,80,192131690
2575327,yica,82,1718861685,11796,SMTH - Bright Summit,113,142,227,213943,6,2,5,5,19,77,2608885814
2575506,CeeWillow,87,1718876599,48179,The Corleone Family,126,255,193,261204,5,7,0,89,37,70,2405029914
2575642,Transhumanist,90,1718868813,9201,Destination Unknown,10,215,208,210893,0,4,490,2871,85,85,2094241543
2575643,Maeeca,100,1718872102,9689,Deja,121,714,254,785165,10,9,37,2713,41,67,3874088445
2575944,Arimnestos,80,1718871817,9689,Deja,60,281,210,130199,5,4,29,5490,7,47,1031733350
257596,RAOH,100,1718843260,12094,Nuclear Fusion,219,325,181,277782,5,9,353,296,53,82,9732771181
2576407,Soraa,90,1718847523,41768,Aces Elite,0,777,203,213905,0,25,0,147,3,47,1965516426
2576840,Chuchurro,70,1718867786,8468,Bloodbath and Beyond,22,610,181,192461,1,4,14,0,10,84,1430024856
2576871,Temoque,98,1718877222,27312,SA  Equilibrium,55,137,241,486156,2,6,124,0,21,82,3608555029
2578149,Juvada,70,1718874176,43325,Crime Syndicate,287,522,215,847256,48,0,44,90,9,71,1024281838
2578478,Rat,93,1718877942,15222,Dark Arts,852,898,267,568267,136,17,414,3206,12,79,2903447665
2578485,Leonnnnn,90,1718877955,16335,SMTH - November Chopin,102,242,249,655867,6,3,106,732,88,83,1819495682
2578846,Elabo,97,1718871336,27312,SA  Equilibrium,71,118,250,340244,3,0,34,250,38,90,3937136086
2579291,JohnnyBlazee,85,1718860884,18736,Monarch Research,42,46,194,741313,0,12,61,0,0,73,2932796056
2579401,Vardy_9,99,1718863166,28349,Dexter&#039;s Laboratory,151,448,227,739528,2,21,57,130,6,78,2983520513
2579428,Cfolan1,75,1718872111,8954,Nuclear Armageddon,79,191,180,188158,3,6,0,22,4,75,1456547292
2579721,Marilith,89,1718877489,12094,Nuclear Fusion,81,102,210,228853,0,10,1,0,4,71,3023539707
2579785,Neri_Nagaret,71,1718875615,13377,The Brotherhood of War,6,71,202,330222,0,9,0,0,0,80,628861055
2579797,SleepIsForWeak,91,1718866940,230,PT-Family,240,706,245,1813588,3,8,576,0,33,69,1629741533
2580106,Quincey,97,1718868852,33007,HAKA,87,508,243,371504,15,8,4,1723,87,83,3454686811
258049,Razed,81,1718862318,7935,Blue Rock Collective,62,117,209,116441,12,8,3,0,0,62,2440772140
2581523,Stryph,100,1718865567,8954,Nuclear Armageddon,151,169,260,421685,43,6,34,964,11,84,4094159536
2581696,Gem,100,1718877290,18736,Monarch Research,267,840,244,1197085,4,0,931,193,62,84,5731707580
2581782,Citizen,65,1718878013,27370,Desert Eagle,155,377,258,465754,0,13,1,0,78,81,468933781
2581953,powerman5k,99,1718871883,11747,Natural Selection II,46,89,232,296735,0,32,128,922,9,82,2392213743
2582543,booboo001,55,1718877239,16335,SMTH - November Chopin,22,167,252,513369,0,0,2,1907,75,87,837586857
2582932,p0z0,100,1718845186,18736,Monarch Research,91,291,238,821037,0,9,98,52,88,90,3970926946
2583219,KifaruZA,99,1718864638,5431,Ghost Ship,233,322,195,157659,1,1,0,0,3,79,1701084819
2583892,Elixir_Dreamer,93,1718877099,19,39th Street Killers,208,300,251,816720,0,4,3,0,8,87,1805423569
2583931,Unauthorised,92,1718877477,42125,ODB,74,405,204,512667,2,3,37,0,55,76,2644854142
2583966,DarthPaul1892,75,1718870821,8836,Vinerri,143,222,200,396538,1,2,6,1093,11,83,1220845350
2584133,Said,80,1718877670,8836,Vinerri,17,31,186,146602,0,19,6,4,2,78,3389827670
2584558,simber,94,1718878311,10140,In Memory of the Fallen,189,459,217,597175,19,12,5,0,10,71,2465634650
2584778,HorusKhan,90,1718878403,11581,Natural Selection III,44,58,232,559197,5,0,0,137,9,84,2351730991
2585053,Kulock,82,1718851882,7835,Monarch Mutation,211,239,196,90068,0,1,0,501,0,76,2900997937
2585065,MAK-90,75,1718877219,8836,Vinerri,24,72,215,169685,0,6,138,1407,0,84,487183785
2585354,Altecx,89,1718869180,8954,Nuclear Armageddon,96,273,185,479892,5,4,24,0,15,85,1844295577
2585454,Tooge,60,1718855386,39756,Abusement Park,168,510,197,192619,26,3,10,279,7,74,1074886470
2585457,Bird_Brains,50,1718868369,28073,Shiny Hoard Avian Team,246,254,199,227869,3,0,1,60,3,75,2203601276
2585769,MaronSanguine,95,1718877610,13851,Nuclear Therapy,268,843,207,181302,1,23,7,0,0,83,2987224290
2586034,Pampas,81,1718877611,26437,The Pagans,229,418,222,795552,10,6,205,6330,77,76,868601129
2586196,SweatPantsBoner,100,1718865321,42125,ODB,87,1073,233,848113,34,6,11,14937,90,81,2238926760
2586331,Pb22,80,1718875909,15929,The Inquisition,71,175,240,219858,0,12,59,0,8,84,791772102
2586569,SmrtijedCze,97,1718875538,8836,Vinerri,69,116,189,156376,0,122,0,0,12,49,2434051433
2586789,ajvoniq,42,1718866555,3241,JFK,114,290,184,257238,0,0,4,30,9,49,152715971
2586873,Mrfister9,90,1718851548,6974,Onion Smugglers,154,485,196,155412,3,10,131,449,6,68,1697436353
2586876,Elektrofiziks,85,1718872896,42671,The Hellfire Club,61,380,199,259692,16,15,25,707,26,78,2230645366
2587064,kacidest,91,1718871028,8500,Extinction,5,490,188,333434,3,25,19,80,88,68,1315905010
2587466,Muley,82,1718862673,13502,Dead or Alive,59,993,225,189878,1,0,10,112,53,83,1938431639
2587469,Kuto,90,1718877070,8537,NNGO,103,143,184,130652,1,0,416,0,23,48,2112955188
2587548,Ebling,91,1718870711,9305,Legitimate Business,192,290,249,495113,2,0,29,507,37,81,1644787548
2587660,WhackedMaki,100,1718859537,8085,Nuclear Blast,584,990,243,2908111,79,160,349,1463,85,90,2768327549
2587824,Padre,80,1718865872,19,39th Street Killers,140,152,272,704222,4,11,3,1632,6,89,2166513424
2587904,Rats,76,1718860801,15083,Leeches,324,352,229,154380,0,2,0,0,16,70,866319392
2587915,KopNudler,98,1718877763,366,Evolution,127,152,242,180761,0,6,0,670,13,85,2166110429
2587931,ePanda,19,1718869089,39788,Cerberus,151,348,184,201035,6,0,0,0,63,73,441338460
2587965,RoadKillV,45,1718878422,8867,Monarch Chrysalis,286,574,189,849537,0,54,32,0,70,52,6247812
2587977,EvilKakapo,99,1718873895,10877,House of Dragonborn,100,115,237,401757,0,14,0,888,12,86,3687684664
2588103,Slave-D-Luffy,89,1718874755,8954,Nuclear Armageddon,0,66,247,235783,0,2,0,0,1,61,1494862519
2588126,TMRow,90,1718870115,32395,-Aurora-,74,296,232,421376,20,6,0,0,17,82,1330380111
2588237,GDearlyshift,98,1718876505,22781,The Wolverines,170,309,229,665538,4,1,24,2630,75,83,4000756240
2588281,Klem,77,1718842429,10877,House of Dragonborn,73,110,207,61356,1,0,0,3,0,80,2956289674
2588431,Baroni,93,1718862777,8803,Buttgrass Inc,183,187,247,187247,4,0,51,0,1,69,2460039868
2589028,Rikhart,100,1718875063,41853,Blood Money,330,331,242,294452,94,13,12,0,0,83,3341624107
2589188,Billness,69,1718857720,13665,PT-Penguins,180,288,186,177059,5,0,1029,44,0,72,2622623853
2589235,Dokotela,90,1718870918,33007,HAKA,37,98,227,255450,0,10,1,148,0,87,1752831997
2589549,Aseal,100,1718875679,6731,The Next Level,219,340,217,369825,8,7,66,648,40,80,3516140342
2589580,Jikkar,87,1718878146,9745,Emergency Room,59,172,202,235372,0,0,30,0,44,78,1130670374
2589620,Mojoman,96,1718872378,8954,Nuclear Armageddon,97,219,207,296718,5,9,66,3705,55,73,3070977609
2590021,JulTako,55,1718878291,32781,HAMAG HQ,197,244,238,174324,0,0,0,0,2,81,391221632
2590086,_Phil_,90,1718859865,22492,Dystopia,173,311,218,236130,17,3,939,3363,20,80,2240176577
2590158,Vialle,50,1718854422,14686,Endless Endeavor,88,153,208,226825,0,0,0,0,0,71,1476863359
2590423,UWBFS,55,1718850432,8954,Nuclear Armageddon,7,7,183,141009,1,0,0,0,0,69,737049714
2590694,raas915,71,1718873420,25001,The Red Knights,146,286,204,184624,13,1,36,0,76,81,2135064445
2590792,Heterochromic,91,1718859813,42125,ODB,259,609,198,919794,35,2,29,1627,67,46,1579557268
2590827,VioletShura,91,1718866614,41419,Riot,157,556,243,172338,7,2,0,88,9,85,3594921948
2590901,InternationalM,89,1718862436,18736,Monarch Research,24,66,216,286081,0,7,3,0,1,85,1954535304
2590936,strum,90,1718872237,7969,WIT-Premier,292,457,223,189432,5,3,10,0,0,79,1785474963
2591046,Whisperis,100,1718864163,10818,Lex Wolverines,236,1021,194,257041,16,27,129,20,35,74,2301881485
2591127,Rukozhopus,99,1718877100,9041,PT-Calculated,338,479,289,1058223,2,0,6,3094,86,90,4183716928
2591556,MorsDolor,26,1718870266,9420,Sacrifice,228,491,256,385255,32,16,108,7805,50,80,3741319275
2591964,ST3V3N,89,1718872378,10174,AQUA-Poseidon,134,139,262,618101,0,3,216,233,3,88,2318833749
2592013,THLPH,82,1718859742,42741,Black  Lotus  Society,638,940,231,421368,3,4,13,200,18,85,777691980
2592447,gauntkev,82,1718872952,10296,Retaliation,227,304,211,363293,47,6,16,418,0,84,852356010
2592901,mattynob,100,1718878394,10818,Lex Wolverines,243,708,236,443445,32,6,57,2252,39,88,2314080118
2593117,moondog,94,1718877690,10820,Lithium,0,206,242,191135,0,0,0,3685,44,85,3423861151
2593445,BONK,92,1718878123,9041,PT-Calculated,197,335,248,336097,10,9,17,155,79,78,1620306559
2593472,Rojya,100,1718877738,9041,PT-Calculated,278,462,236,383422,0,2,57,0,37,84,2571069339
2593693,mrhoodedclaw,21,1718875988,10877,House of Dragonborn,123,342,224,272210,3,0,0,0,56,72,1119157576
2593979,keimen,93,1718876901,25001,The Red Knights,196,200,189,221019,31,11,3,23,0,69,1515116751
2594205,Funko,83,1718849697,25025,DP Warriors,7,191,184,141731,0,4,4,0,0,51,1461957388
2594546,Scooper54,83,1718878302,48640,Infernum Apocalypse,338,756,244,1626243,54,13,16,362,39,85,868521445
2594749,ToMEw,82,1718866843,11796,SMTH - Bright Summit,9,16,203,100794,3,2,0,0,0,54,2528921771
2595201,Pinball,99,1718851870,18736,Monarch Research,41,145,260,349886,0,31,682,182,74,83,4083640522
2595390,CaptoonAhab42,93,1718865000,42125,ODB,65,184,216,329031,7,7,39,1370,9,84,2394851421
2595450,nearlywhole,45,1718877593,7002,Karma Chameleons,83,238,271,935245,17,133,253,102,64,90,4721064711
2595471,22Reflex,91,1718867380,15222,Dark Arts,919,1126,205,612958,67,19,41,0,34,66,778251184
259560,Reilly,100,1718877648,12893,Darkside,221,323,249,581440,24,14,11,550,0,82,10239530160
2595732,Chuwawaloki,59,1718850400,7282,Luscious Dreams,346,457,192,755800,29,12,44,1123,6,64,80453581
2595950,Trencal,94,1718854202,8715,Midnight X,219,379,183,208406,7,1,13,0,18,60,1655619220
2596051,a3chem,87,1718860203,8520,Xenon,20,70,192,247078,7,2,0,0,13,69,912601472
2596088,Zhooy_,85,1718853380,8509,Wandering Earth,66,67,181,77828,0,0,0,0,0,76,2902267540
2596187,Titan5,70,1718878095,8954,Nuclear Armageddon,11,19,188,99964,0,4,4,0,0,53,2199196757
2596195,Marlonnash,92,1718874670,6731,The Next Level,62,318,211,261938,2,0,0,2593,53,82,2525028781
2596452,YippeeKayYay,99,1718862290,9055,Natural Selection IV,128,393,249,413298,0,3,127,0,91,88,1496285298
2596464,Sukfa,92,1718859507,8520,Xenon,202,327,246,516685,5,14,8,1,17,87,1839078668
2596679,Yidao,68,1718878300,27902,SMTH - Concord,108,110,273,1968737,44,8,915,1559,0,90,4428861519
2596787,Furinkazan,92,1718877629,8151,Chromatic,344,409,221,503718,4,2,2,4339,25,71,2845106502
2596851,JamieIsI,64,1718847331,9176,The Iron Fist,3,555,182,163276,0,3,75,0,2,51,1163463213
2596940,Costex90,85,1718874197,9041,PT-Calculated,40,171,205,170168,0,0,0,0,29,82,1791843080
2596958,PaprikaBot,80,1718877643,9305,Legitimate Business,236,475,224,296502,1,0,10,75,25,82,1286110520
2597057,skid_da_5-9,85,1718850510,9176,The Iron Fist,103,771,220,199650,0,5,52,0,12,66,1594456787
2597103,TESV,75,1718878151,8317,Naughty Souls,83,164,188,118504,0,1,0,27,1,86,1858277685
2597131,Onigiri,49,1718859229,48689,InGen,131,218,181,142363,0,60,1,0,0,59,725192925
2597200,IndyCision,69,1718873796,33241,Nub Navy,232,344,206,643749,6,3,1,0,56,85,993224422
2597310,Jonas,100,1718876306,1149,WTF,425,466,258,512182,118,23,21,4848,28,88,3949632005
259767,Jammy_Git,100,1718865754,230,PT-Family,131,296,197,172337,5,2,9,1021,47,74,12750705236
2598073,flaviotobi,85,1718875688,8317,Naughty Souls,67,146,180,241647,0,0,0,0,16,86,951077091
2598132,Xena,99,1718877927,22295,Aquarius,260,437,227,966379,29,132,281,944,22,76,2401102212
2598231,Sheepie,80,1718871299,22781,The Wolverines,257,378,221,168863,6,1,12,0,67,84,4372317975
2598410,Unapologetic,90,1718878453,13665,PT-Penguins,214,337,253,1474356,18,1,1043,0,76,88,2315693807
2598421,Gorrrk,85,1718874537,8836,Vinerri,57,111,207,366342,0,10,90,674,6,78,1223375718
2598491,whiper,45,1718865290,8317,Naughty Souls,58,157,241,167622,0,0,9,679,2,88,2720820130
2598658,Scrappy-Doo,55,1718873817,36660,Premature Attackulation,138,141,250,306728,0,37,6,0,5,80,90781670
2598727,Aamli1K,98,1718876383,8677,WIT-Ranger,877,1209,219,481656,210,36,65,725,30,82,2503298106
2598795,TwistedErik,61,1718868059,42125,ODB,59,345,221,264131,0,10,4,1087,68,80,39267671
2598803,BlackClown,19,1718873653,15644,New Sith Order,15,728,229,543345,5,1,1,20,6,85,1996301666
2598903,LilyWeiner,100,1718851996,9041,PT-Calculated,283,403,233,456979,3,0,81,690,68,84,2461115601
2599016,UNTOUCHDH3RO,92,1718857777,44865,Clockwork Orange,67,80,181,174383,0,13,277,57,0,84,2048909990
2599193,Nabster91,71,1718861197,12893,Darkside,107,271,205,315381,1,1,0,1366,36,74,1767574831
2599261,Nightingalez,87,1718874659,7227,The Collective JTF,102,198,180,300796,68,1,9,0,0,69,1731579974
2599394,Vyse,59,1718878008,15083,Leeches,117,118,188,71628,0,0,0,0,0,58,331474198
2599450,NoirHearts,88,1718877202,8938,Arcadia,44,526,186,214613,0,4,72,0,81,76,2141744575
2599678,Jaxxus,90,1718878143,9055,Natural Selection IV,40,45,258,256652,1,11,162,1226,0,80,3508511421
2599904,ScocoS,50,1718865934,8151,Chromatic,131,219,204,148940,0,19,157,182,31,76,2468563160
2599947,Cyclone1070,74,1718876383,9100,The Black Hand,37,305,216,555186,0,0,0,0,62,65,202303841
2600123,Ioo,15,1718873359,13502,Dead or Alive,66,402,234,325821,0,0,0,0,0,80,3008259731
2600347,JimmyCooks,57,1718836624,39756,Abusement Park,53,278,193,104995,7,0,0,370,2,70,2550572133
2600757,teewhyhej,69,1718865727,7227,The Collective JTF,146,207,236,211226,17,0,5,625,26,81,1473594635
2600874,PipemusRex,62,1718860013,13851,Nuclear Therapy,174,297,230,468249,0,7,4,2149,0,72,21955443
2600955,Kelly902,95,1718875409,9041,PT-Calculated,235,265,193,670837,2,6,15,270,16,81,2328384376
2600962,CHaurora,99,1718877846,11796,SMTH - Bright Summit,363,517,257,763052,41,18,996,1489,53,89,3951244894
2601198,LonelyAmanda,95,1718877969,9032,Wolf Pack,7,416,192,703968,0,6,24,2650,62,87,1347864024
2601348,Fakoliy,90,1718872928,16335,SMTH - November Chopin,43,62,258,244545,1,5,0,0,12,89,4255537732
2601384,Darmok,100,1718854549,230,PT-Family,333,569,243,303778,1,1,55,2974,74,86,4200243528
2601537,Hemera,76,1718875456,21368,Escensio Incursus,14,14,225,87579,3,0,0,0,0,81,1874346228
2601667,HandEyeProtege,59,1718864041,44865,Clockwork Orange,71,83,248,147539,1,0,0,15,18,83,2368315260
2601735,Orange_Walrus,97,1718867260,10184,Conscientious,229,325,189,229609,3,2,108,2487,18,72,2078236503
2601761,kingVoid,97,1718873890,13665,PT-Penguins,172,175,214,161080,11,1,33,2144,1,73,3554591052
2601869,RoqueAuFabii1,95,1718849392,10820,Lithium,0,459,198,365586,0,11,1,6657,80,77,3449244150
2601877,Fone,84,1718859035,19,39th Street Killers,130,132,257,213738,4,2,112,278,1,88,3998528248
260199,Silhouette,80,1718861252,16312,39th Street Killers X,176,571,213,221824,16,4,827,2065,0,78,11810502726
2602068,Zun,89,1718877940,20465,SMTH - Phoenix Nirvana,54,63,260,227164,0,0,0,0,1,81,4450461095
2602492,ChiefDean,83,1718877843,10174,AQUA-Poseidon,98,129,241,262750,0,0,0,302,0,87,1957558953
2602528,Robodashy,91,1718875827,33007,HAKA,38,152,215,392189,2,18,219,397,3,85,2815104370
2603171,Violence,97,1718875503,10174,AQUA-Poseidon,242,669,208,473322,0,53,60,1920,43,73,2316027611
2603254,knifecat101,86,1718856463,19,39th Street Killers,6,11,195,100030,0,4,105,0,0,74,3246272258
2603267,roottori,100,1718877780,13665,PT-Penguins,275,436,247,534992,2,2,254,1741,85,85,3138276699
2603338,deneb,100,1718878153,8520,Xenon,171,340,247,418036,31,3,551,1230,44,88,2981494169
2603615,dc_angel,85,1718868518,9356,SMTH - Party Animals,15,89,187,94600,1,0,0,120,38,71,3073865677
2603688,BoyPrincess,50,1718877933,11796,SMTH - Bright Summit,26,139,222,220744,0,0,0,0,4,87,186221531
2603798,PlatypusRex,100,1718869957,10174,AQUA-Poseidon,84,293,264,603602,7,5,129,369,88,89,3803173853
2603921,Subetai,92,1718877363,36134,SMTH - Silver Hand,254,414,265,456466,1,2,8,0,79,87,3007580087
2604235,galah,81,1718864904,35507,The Nest,56,59,206,209858,0,0,4,0,0,82,3177397381
2604284,Kamai,89,1718853686,9041,PT-Calculated,250,384,226,218661,0,3,401,0,6,79,1741827059
2604322,Mummo,99,1718873430,16312,39th Street Killers X,336,712,244,630795,1,20,652,86,85,89,3427481083
2604528,Ksenon,99,1718876733,7709,Vulpes Vulpes,101,183,253,602892,0,1,5,0,48,84,3006318096
2604653,XxKaixX,55,1718877224,44758,NPO - Prosperity,90,241,242,315496,7,2,0,439,80,82,17852202
2604992,UnknownRand,90,1718875760,35507,The Nest,164,290,223,237211,27,9,92,3413,43,87,2359670283
2605129,DaigleTheBagel,100,1718872777,21368,Escensio Incursus,145,284,250,502511,17,6,1036,2377,84,89,3277870606
2605152,Mr_Disaster,100,1718870804,6731,The Next Level,512,1282,258,3147617,57,18,1008,1197,64,88,4170247220
2605349,FloppyCheeks,80,1718877153,35507,The Nest,58,93,249,470205,0,13,0,190,4,88,1418326106
2605359,Filthy_Fluffles,69,1718875727,42125,ODB,163,368,260,1108448,2,11,97,0,47,76,242799724
2605415,FlyAgaric,100,1718874923,20747,Damage Inc,665,851,249,2188598,31,5,46,4025,61,88,3832340566
2605556,Doobydoo,99,1718857347,6731,The Next Level,278,427,248,1304648,32,33,514,2150,42,88,3073193383
2605613,Asbestos,96,1718870595,7835,Monarch Mutation,291,615,196,1081546,21,3,32,2213,65,80,2289934959
2605637,CooterDefender,41,1718863456,946,PT-IronHearts,67,311,191,219294,0,2,15,0,4,50,174003695
2605649,OCTOPUS92,80,1718867746,9036,The Black Pearl,299,468,202,175828,1,1,8,282,1,56,2015900652
2605836,Dunno_,40,1718878248,45421,Ricefields of Neverland,115,513,209,773899,1,55,0,0,52,97,1282170
2606239,Bootleg_Epik,54,1718864533,40775,WarDogs HQ,30,304,192,242757,0,0,4,105,15,84,1330316715
2606365,Dushane,93,1718878342,8336,Monarch HQ,7,575,182,374164,1,4,192,420,0,75,2472532830
2606404,personamb,90,1718865358,36891,FLATLINE,48,244,231,253545,3,0,7,865,77,74,1336286685
2606458,Maionese,91,1718878482,40775,WarDogs HQ,52,376,245,616273,0,10,348,100,35,85,2486460416
2606621,littlecorn,81,1718866395,8537,NNGO,23,35,182,47242,0,0,1,0,0,81,1877717963
2606649,Mivalorian,45,1718877390,22691,Elysium,34,70,235,100800,0,0,0,0,0,55,65096585
2606745,stoon,100,1718854195,16628,Chain Reaction,49,109,207,689896,2,96,339,30,22,78,2642526414
2606978,Eddy,90,1718861744,9356,SMTH - Party Animals,347,376,244,412789,79,13,885,853,17,85,3713777053
2607116,WohWill,83,1718875356,10566,The Rifle Company,284,518,274,725876,0,13,372,10,86,89,904083619
2607164,PsykoAktive,79,1718875044,40399,WIT-Mayhem,139,154,209,625504,1,0,6,0,1,71,1526692860
2607285,Googlymoogly,99,1718874190,9041,PT-Calculated,194,279,205,251513,0,8,33,2661,56,79,2487707265
2607532,Wadabut,95,1718870083,17133,Torn Medical,74,318,241,546110,14,5,11,0,90,85,2366695471
2608152,neonred,60,1718878533,40959,EPIC Mafia,103,108,271,971227,0,8,0,540,8,87,2632464370
2608187,DrVoid,91,1718877783,18736,Monarch Research,100,165,244,336292,0,0,0,708,56,86,1955960000
2608270,Yodelinyoder,87,1718858122,37530,The Iron Retribution,36,77,216,388453,0,5,3,0,0,80,2075496757
2608494,Psychpuppy1369,94,1718855770,10818,Lex Wolverines,45,659,217,181881,0,12,77,1404,47,68,1391619999
2608770,SerenityRain,96,1718853451,33007,HAKA,80,392,237,378289,40,36,345,1709,15,78,4097551266
2608778,Jeff1781,99,1718852024,6974,Onion Smugglers,181,440,223,687252,16,18,116,1520,7,71,2638896609
2608853,DirtyQTipz,93,1718877707,8520,Xenon,60,181,245,387925,4,3,39,0,11,80,2854471117
2608933,ellpeeaxe,90,1718877762,7227,The Collective JTF,181,355,216,365952,57,2,17,0,62,86,1416989664
2609400,dbailz31,94,1718874172,9305,Legitimate Business,207,239,208,185460,5,7,7,2249,11,81,1556898871
2609862,Marv,95,1718875101,36891,FLATLINE,81,352,229,265300,4,61,856,60,0,81,2431102606
2610330,Drewdrew98,45,1718864357,38482,Jokerz,0,0,243,93502,0,3,132,0,0,81,675318448
2610375,CesBot,100,1718868219,28349,Dexter&#039;s Laboratory,550,836,234,673303,89,158,482,9943,81,82,6027729670
2610846,Auzzo,90,1718838845,8076,Order Through Chaos,40,68,202,103373,5,0,7,0,1,72,2062108685
2610928,Hawkiedokie,84,1718877612,13131,Torn Galactic Republic,121,583,246,665193,130,9,11,1227,26,79,850615601
2611166,Lonwolf4,60,1718839651,22680,39th Street Chillers,0,0,193,49781,0,0,0,0,0,73,1082110629
2611338,Imrealbeast,80,1718872352,10820,Lithium,0,140,200,291564,0,0,16,0,9,69,1604804504
2611689,mrwhomever,50,1718876314,30820,Wolverines Gone Wild,67,694,223,464519,0,31,0,0,43,63,342152163
2612360,PedroMendez,80,1718868708,8317,Naughty Souls,57,154,220,304494,0,3,0,0,0,81,2862418168
2612376,Elisa,100,1718873348,16312,39th Street Killers X,230,421,278,551687,1,3,1054,562,21,90,3364525088
2612594,gears4speed,73,1718858699,8537,NNGO,134,332,216,564828,1,2,3,38,60,73,698544749
2612609,FoXy-,99,1718873034,1117,Ascension,486,1312,210,994452,11,7,197,3201,84,78,2119915950
2612888,Rismee,95,1718849855,6731,The Next Level,71,218,241,225882,1,5,12,1561,85,83,2163927565
2613101,GrandpaPablo,98,1718852386,48848,Torn 4 Life,139,462,184,212122,18,66,298,2267,85,76,2800462507
2613202,Ramchand,85,1718877827,8537,NNGO,238,276,237,348869,24,1,7,215,24,80,2829793399
2613418,Roberto,100,1718878308,10877,House of Dragonborn,287,410,254,991163,40,3,45,878,16,89,3339892526
2613566,Fragzz,100,1718877451,16282,Nuclear Winter,224,621,257,987305,22,55,47,1523,88,90,2524254101
2613619,Lex_Steel,41,1718864921,7709,Vulpes Vulpes,27,42,187,157194,0,0,15,0,12,83,1335145899
2614343,JoyceQ,71,1718870739,43428,The Madhouse Resurrection,202,485,184,96550,0,0,1,0,0,73,164487094
2614795,-Jester-,84,1718850735,7049,39th Street Healers,61,120,246,241597,0,4,0,619,55,86,460242038
2615634,Iceblades,92,1718857456,10610,NPO - Strength,190,212,244,138806,20,1,1,1189,14,82,2623858629
2615765,Speeedeh,70,1718876614,7115,Republic Of Futuria,30,94,181,525369,0,0,6,0,3,68,2125494878
2615848,Gblood,84,1718860858,44445,Combat Ready HQ,553,756,199,336061,56,28,5,435,11,80,1096201748
2615917,King2021,50,1718853860,12094,Nuclear Fusion,58,185,260,172968,0,33,223,570,0,86,2803710872
2616191,MummaPhucka,40,1718869247,2095,insurreXtion,309,753,220,1755058,2,185,46,1171,24,65,1778659
261624,squashua,98,1718871157,13502,Dead or Alive,48,159,206,104370,1,3,0,0,0,52,2256748358
2616398,Tris,77,1718851361,9412,BLACK STATUES,16,460,219,464597,0,2,7,0,7,81,927641190
2616499,AUREKAS,77,1718878303,937,Sport Club,278,451,257,1576893,9,12,497,3959,13,87,2766713416
2616736,Qfifle,100,1718876815,42125,ODB,301,500,197,466727,33,7,309,4470,70,70,3440499601
2617076,GodSaten,92,1718878134,7835,Monarch Mutation,185,485,251,872383,0,1,198,2819,80,82,2646897644
2617533,Th0wz,89,1718876117,366,Evolution,102,122,237,232116,0,1,28,853,17,79,2049190465
261765,LordDani,88,1718876764,22295,Aquarius,85,185,200,256646,6,0,26,1001,7,78,1909612911
2617911,Shelkad,89,1718877002,20747,Damage Inc,205,212,207,173689,0,0,17,0,0,58,2089735507
2617964,Jay_kid,50,1718856137,36660,Premature Attackulation,505,532,191,121684,11,4,3,129,0,73,446558236
2618015,sap,46,1718877237,41702,39th Street Warriors,110,313,183,317099,0,0,0,0,0,87,17662516
2618062,Anthumb,100,1718877509,18736,Monarch Research,270,413,242,1069889,2,14,278,2178,56,88,2872323526
2618080,Nanceee,75,1718847008,8422,Monarch Cupid,78,78,188,41753,1,2,5,0,0,63,2668807982
2618379,GLawuT,65,1718871545,8836,Vinerri,31,81,193,220445,0,0,2,30,0,62,1657280974
2618403,Xarhtna,99,1718876763,26437,The Pagans,139,258,250,443451,17,0,8,0,64,87,2336990576
2618433,Loretta,88,1718877596,7002,Karma Chameleons,81,217,219,475374,0,30,25,1252,37,85,2257160845
2618801,Chii-chan,27,1718861074,40624,Toxic Reign,110,369,190,195860,8,12,15,0,2,86,1212580832
2619037,Lollyn,93,1718860354,18736,Monarch Research,20,60,260,495729,0,1,220,92,6,89,3560407135
2619187,Emmzki,65,1718872224,42125,ODB,66,201,227,141343,4,0,2,1517,27,84,762449907
2619538,Saj,50,1718871936,946,PT-IronHearts,73,161,214,200502,0,0,0,0,0,53,40448864
2619659,LemonGrenade,74,1718846357,15120,Wolf Pack Next Generation,13,281,201,211761,5,2,10,2910,64,65,1444736049
2619698,Aguas,90,1718871662,1117,Ascension,455,729,231,448022,0,5,723,1653,64,80,2253675581
